Time,xrsa,xrsb,xrsa_quality,xrsb_quality,xrsa_primary_chan,xrsb_primary_chan
2024-11-13 15:00:00.248167,8.2396106e-08,1.8335152e-06,0,0,1,1
2024-11-13 15:00:01.248168,7.1609975e-08,1.8360873e-06,0,0,1,1
2024-11-13 15:00:02.248175,7.2688586e-08,1.8521638e-06,0,0,1,1
2024-11-13 15:00:03.248173,8.130134e-08,1.8399332e-06,0,0,1,1
2024-11-13 15:00:04.248178,7.4829664e-08,1.8264291e-06,0,0,1,1
2024-11-13 15:00:05.248179,8.993024e-08,1.8264291e-06,0,0,1,1
2024-11-13 15:00:06.248183,7.5908275e-08,1.8270722e-06,0,0,1,1
2024-11-13 15:00:07.248185,7.1593824e-08,1.8277152e-06,0,0,1,1
2024-11-13 15:00:08.248190,7.700304e-08,1.8238693e-06,0,0,1,1
2024-11-13 15:00:09.248194,8.671056e-08,1.8097221e-06,0,0,1,1
2024-11-13 15:00:10.248195,7.48135e-08,1.8084112e-06,0,0,1,1
2024-11-13 15:00:11.248197,7.5908275e-08,1.8373611e-06,0,0,1,1
2024-11-13 15:00:12.248198,7.265628e-08,1.8090542e-06,0,0,1,1
2024-11-13 15:00:13.248203,8.023888e-08,1.8065068e-06,0,0,1,1
2024-11-13 15:00:14.248209,8.2379955e-08,1.8148542e-06,0,0,1,1
2024-11-13 15:00:15.248209,7.5908275e-08,1.8077806e-06,0,0,1,1
2024-11-13 15:00:16.248213,8.0222726e-08,1.8071374e-06,0,0,1,1
2024-11-13 15:00:17.248216,8.0222726e-08,1.8154972e-06,0,0,1,1
2024-11-13 15:00:18.248218,7.051521e-08,1.8052083e-06,0,0,1,1
2024-11-13 15:00:19.248222,7.697073e-08,1.7974793e-06,0,0,1,1
2024-11-13 15:00:20.248226,6.835799e-08,1.7917041e-06,0,0,1,1
2024-11-13 15:00:21.248228,7.804934e-08,1.8116265e-06,0,0,1,1
2024-11-13 15:00:22.248229,6.6216906e-08,1.7923596e-06,0,0,1,1
2024-11-13 15:00:23.248232,7.2688586e-08,1.8007194e-06,0,0,1,1
2024-11-13 15:00:24.248235,7.48135e-08,1.8000515e-06,0,0,1,1
2024-11-13 15:00:25.248239,7.2704744e-08,1.7846553e-06,0,0,1,1
2024-11-13 15:00:26.248240,7.4829664e-08,1.7949194e-06,0,0,1,1
2024-11-13 15:00:27.248246,7.051521e-08,1.7942764e-06,0,0,1,1
2024-11-13 15:00:28.248245,6.620076e-08,1.7756278e-06,0,0,1,1
2024-11-13 15:00:29.248251,7.700304e-08,1.786572e-06,0,0,1,1
2024-11-13 15:00:30.248251,7.1593824e-08,1.7852736e-06,0,0,1,1
2024-11-13 15:00:31.248256,7.1609975e-08,1.7904305e-06,0,0,1,1
2024-11-13 15:00:32.248258,8.0222726e-08,1.7814152e-06,0,0,1,1
2024-11-13 15:00:33.248261,8.347472e-08,1.7782123e-06,0,0,1,1
2024-11-13 15:00:34.248261,7.051521e-08,1.7807722e-06,0,0,1,1
2024-11-13 15:00:35.248266,7.375105e-08,1.7711263e-06,0,0,1,1
2024-11-13 15:00:36.248268,7.375105e-08,1.767268e-06,0,0,1,1
2024-11-13 15:00:37.248273,6.9452746e-08,1.7692096e-06,0,0,1,1
2024-11-13 15:00:38.248277,8.023888e-08,1.7685666e-06,0,0,1,1
2024-11-13 15:00:39.248278,7.5924426e-08,1.7756402e-06,0,0,1,1
2024-11-13 15:00:40.248279,6.5138295e-08,1.7666374e-06,0,0,1,1
2024-11-13 15:00:41.248284,8.130134e-08,1.7589083e-06,0,0,1,1
2024-11-13 15:00:42.248288,7.2688586e-08,1.7557054e-06,0,0,1,1
2024-11-13 15:00:43.248291,6.835799e-08,1.7582653e-06,0,0,1,1
2024-11-13 15:00:44.248292,7.053136e-08,1.7544194e-06,0,0,1,1
2024-11-13 15:00:45.248296,7.2672435e-08,1.7724125e-06,0,0,1,1
2024-11-13 15:00:46.248299,7.5908275e-08,1.7576223e-06,0,0,1,1
2024-11-13 15:00:47.248299,7.2672435e-08,1.7608376e-06,0,0,1,1
2024-11-13 15:00:48.248304,7.051521e-08,1.7486194e-06,0,0,1,1
2024-11-13 15:00:49.248306,6.5089836e-08,1.7614558e-06,0,0,1,1
2024-11-13 15:00:50.248310,7.375105e-08,1.7589083e-06,0,0,1,1
2024-11-13 15:00:51.248314,7.5908275e-08,1.7415458e-06,0,0,1,1
2024-11-13 15:00:52.248315,6.402738e-08,1.7711141e-06,0,0,1,1
2024-11-13 15:00:53.248320,6.8341826e-08,1.7402474e-06,0,0,1,1
2024-11-13 15:00:54.248322,7.9144115e-08,1.7595514e-06,0,0,1,1
2024-11-13 15:00:55.248319,7.5908275e-08,1.7409028e-06,0,0,1,1
2024-11-13 15:00:56.248327,7.2672435e-08,1.7479764e-06,0,0,1,1
2024-11-13 15:00:57.248330,6.6216906e-08,1.7319123e-06,0,0,1,1
2024-11-13 15:00:58.248335,8.6694406e-08,1.7280418e-06,0,0,1,1
2024-11-13 15:00:59.248334,7.051521e-08,1.7344722e-06,0,0,1,1
2024-11-13 15:01:00.248337,6.6184604e-08,1.7338168e-06,0,0,1,1
2024-11-13 15:01:01.248336,6.620076e-08,1.7325431e-06,0,0,1,1
2024-11-13 15:01:02.248343,7.375105e-08,1.7325431e-06,0,0,1,1
2024-11-13 15:01:03.248349,7.2688586e-08,1.7312693e-06,0,0,1,1
2024-11-13 15:01:04.248350,7.6986886e-08,1.7306139e-06,0,0,1,1
2024-11-13 15:01:05.248349,6.296492e-08,1.7325431e-06,0,0,1,1
2024-11-13 15:01:06.248353,8.2379955e-08,1.7241833e-06,0,0,1,1
2024-11-13 15:01:07.248358,6.188631e-08,1.7093931e-06,0,0,1,1
2024-11-13 15:01:08.248362,7.8065504e-08,1.7216112e-06,0,0,1,1
2024-11-13 15:01:09.248367,7.054752e-08,1.7261372e-06,0,0,1,1
2024-11-13 15:01:10.248365,6.404354e-08,1.7132514e-06,0,0,1,1
2024-11-13 15:01:11.248371,6.402738e-08,1.7190266e-06,0,0,1,1
2024-11-13 15:01:12.248374,6.835799e-08,1.7171097e-06,0,0,1,1
2024-11-13 15:01:13.248373,7.053136e-08,1.7145499e-06,0,0,1,1
2024-11-13 15:01:14.248379,5.972909e-08,1.7248265e-06,0,0,1,1
2024-11-13 15:01:15.248384,6.296492e-08,1.7344722e-06,0,0,1,1
2024-11-13 15:01:16.248382,7.265628e-08,1.7170975e-06,0,0,1,1
2024-11-13 15:01:17.248386,6.082384e-08,1.715836e-06,0,0,1,1
2024-11-13 15:01:18.248388,8.023888e-08,1.716479e-06,0,0,1,1
2024-11-13 15:01:19.248390,6.402738e-08,1.7100239e-06,0,0,1,1
2024-11-13 15:01:20.248393,6.512215e-08,1.719682e-06,0,0,1,1
2024-11-13 15:01:21.248399,7.375105e-08,1.7145376e-06,0,0,1,1
2024-11-13 15:01:22.248398,6.512215e-08,1.7048917e-06,0,0,1,1
2024-11-13 15:01:23.248400,7.589211e-08,1.7100239e-06,0,0,1,1
2024-11-13 15:01:24.248407,6.188631e-08,1.7100361e-06,0,0,1,1
2024-11-13 15:01:25.248408,6.188631e-08,1.6984612e-06,0,0,1,1
2024-11-13 15:01:26.248412,7.6986886e-08,1.707464e-06,0,0,1,1
2024-11-13 15:01:27.248411,6.402738e-08,1.7203128e-06,0,0,1,1
2024-11-13 15:01:28.248418,7.053136e-08,1.6926859e-06,0,0,1,1
2024-11-13 15:01:29.248422,6.94366e-08,1.7119653e-06,0,0,1,1
2024-11-13 15:01:30.248425,7.051521e-08,1.6875292e-06,0,0,1,1
2024-11-13 15:01:31.248426,6.512215e-08,1.6907445e-06,0,0,1,1
2024-11-13 15:01:32.248430,5.6477095e-08,1.699092e-06,0,0,1,1
2024-11-13 15:01:33.248430,6.510599e-08,1.6965197e-06,0,0,1,1
2024-11-13 15:01:34.248433,5.9745226e-08,1.7016888e-06,0,0,1,1
2024-11-13 15:01:35.248436,7.8065504e-08,1.6952459e-06,0,0,1,1
2024-11-13 15:01:36.248440,6.296492e-08,1.7016764e-06,0,0,1,1
2024-11-13 15:01:37.248441,5.6509386e-08,1.6907568e-06,0,0,1,1
2024-11-13 15:01:38.248448,6.94366e-08,1.6868862e-06,0,0,1,1
2024-11-13 15:01:39.248451,6.402738e-08,1.6817295e-06,0,0,1,1
2024-11-13 15:01:40.248447,6.6184604e-08,1.6900891e-06,0,0,1,1
2024-11-13 15:01:41.248456,7.157767e-08,1.6913752e-06,0,0,1,1
2024-11-13 15:01:42.248455,6.835799e-08,1.6984612e-06,0,0,1,1
2024-11-13 15:01:43.248461,6.727937e-08,1.6875292e-06,0,0,1,1
2024-11-13 15:01:44.248459,5.543077e-08,1.7023318e-06,0,0,1,1
2024-11-13 15:01:45.248467,6.510599e-08,1.6798003e-06,0,0,1,1
2024-11-13 15:01:46.248469,5.972909e-08,1.6862431e-06,0,0,1,1
2024-11-13 15:01:47.248473,6.835799e-08,1.6907445e-06,0,0,1,1
2024-11-13 15:01:48.248474,6.188631e-08,1.6907445e-06,0,0,1,1
2024-11-13 15:01:49.248479,7.053136e-08,1.7145499e-06,0,0,1,1
2024-11-13 15:01:50.248482,5.863432e-08,1.6637239e-06,0,0,1,1
2024-11-13 15:01:51.248481,6.94366e-08,1.6978181e-06,0,0,1,1
2024-11-13 15:01:52.248485,6.404354e-08,1.6669514e-06,0,0,1,1
2024-11-13 15:01:53.248492,6.6184604e-08,1.6733698e-06,0,0,1,1
2024-11-13 15:01:54.248490,5.6477095e-08,1.6862308e-06,0,0,1,1
2024-11-13 15:01:55.248495,6.512215e-08,1.6868862e-06,0,0,1,1
2024-11-13 15:01:56.248496,6.187015e-08,1.700378e-06,0,0,1,1
2024-11-13 15:01:57.248500,6.727937e-08,1.6785265e-06,0,0,1,1
2024-11-13 15:01:58.248504,7.1593824e-08,1.6823848e-06,0,0,1,1
2024-11-13 15:01:59.248506,6.512215e-08,1.6753112e-06,0,0,1,1
2024-11-13 15:02:00.248507,6.404354e-08,1.6856001e-06,0,0,1,1
2024-11-13 15:02:01.248511,6.404354e-08,1.6688806e-06,0,0,1,1
2024-11-13 15:02:02.248518,7.5908275e-08,1.6862431e-06,0,0,1,1
2024-11-13 15:02:03.248517,5.1100184e-08,1.6817418e-06,0,0,1,1
2024-11-13 15:02:04.248520,6.94366e-08,1.6656654e-06,0,0,1,1
2024-11-13 15:02:05.248520,5.8650475e-08,1.6804556e-06,0,0,1,1
2024-11-13 15:02:06.248526,6.727937e-08,1.6688806e-06,0,0,1,1
2024-11-13 15:02:07.248530,6.294877e-08,1.6752989e-06,0,0,1,1
2024-11-13 15:02:08.248527,6.079154e-08,1.6733698e-06,0,0,1,1
2024-11-13 15:02:09.248534,6.294877e-08,1.6617947e-06,0,0,1,1
2024-11-13 15:02:10.248540,7.2672435e-08,1.6643793e-06,0,0,1,1
2024-11-13 15:02:11.248543,7.6986886e-08,1.6566626e-06,0,0,1,1
2024-11-13 15:02:12.248544,6.402738e-08,1.6810864e-06,0,0,1,1
2024-11-13 15:02:13.248547,6.404354e-08,1.6483029e-06,0,0,1,1
2024-11-13 15:02:14.248544,6.079154e-08,1.6617947e-06,0,0,1,1
2024-11-13 15:02:15.248551,6.7263215e-08,1.6547211e-06,0,0,1,1
2024-11-13 15:02:16.248553,6.620076e-08,1.674025e-06,0,0,1,1
2024-11-13 15:02:17.248555,7.157767e-08,1.6624379e-06,0,0,1,1
2024-11-13 15:02:18.248557,6.08077e-08,1.661164e-06,0,0,1,1
2024-11-13 15:02:19.248562,5.866661e-08,1.6528165e-06,0,0,1,1
2024-11-13 15:02:20.248566,6.727937e-08,1.6444445e-06,0,0,1,1
2024-11-13 15:02:21.248567,6.512215e-08,1.6483029e-06,0,0,1,1
2024-11-13 15:02:22.248569,6.620076e-08,1.6656654e-06,0,0,1,1
2024-11-13 15:02:23.248576,5.324126e-08,1.6611517e-06,0,0,1,1
2024-11-13 15:02:24.248572,5.649325e-08,1.6598779e-06,0,0,1,1
2024-11-13 15:02:25.248580,6.187015e-08,1.6502198e-06,0,0,1,1
2024-11-13 15:02:26.248583,6.9420445e-08,1.664367e-06,0,0,1,1
2024-11-13 15:02:27.248586,5.106789e-08,1.6611394e-06,0,0,1,1
2024-11-13 15:02:28.248593,7.375105e-08,1.6534474e-06,0,0,1,1
2024-11-13 15:02:29.248590,5.4319873e-08,1.6508628e-06,0,0,1,1
2024-11-13 15:02:30.248595,6.94366e-08,1.6637362e-06,0,0,1,1
2024-11-13 15:02:31.248601,6.8341826e-08,1.6566503e-06,0,0,1,1
2024-11-13 15:02:32.248601,7.0499055e-08,1.652792e-06,0,0,1,1
2024-11-13 15:02:33.248605,6.296492e-08,1.6630931e-06,0,0,1,1
2024-11-13 15:02:34.248606,5.971293e-08,1.6617947e-06,0,0,1,1
2024-11-13 15:02:35.248609,5.757186e-08,1.6508751e-06,0,0,1,1
2024-11-13 15:02:36.248611,5.755571e-08,1.6450754e-06,0,0,1,1
2024-11-13 15:02:37.248616,6.08077e-08,1.6425154e-06,0,0,1,1
2024-11-13 15:02:38.248615,5.324126e-08,1.6489337e-06,0,0,1,1
2024-11-13 15:02:39.248616,6.727937e-08,1.638014e-06,0,0,1,1
2024-11-13 15:02:40.248622,6.510599e-08,1.6547211e-06,0,0,1,1
2024-11-13 15:02:41.248625,5.1084037e-08,1.6360726e-06,0,0,1,1
2024-11-13 15:02:42.248630,6.08077e-08,1.6341556e-06,0,0,1,1
2024-11-13 15:02:43.248632,7.589211e-08,1.6380018e-06,0,0,1,1
2024-11-13 15:02:44.248636,5.757186e-08,1.6335126e-06,0,0,1,1
2024-11-13 15:02:45.248637,7.4829664e-08,1.6367279e-06,0,0,1,1
2024-11-13 15:02:46.248640,5.1084037e-08,1.6476475e-06,0,0,1,1
2024-11-13 15:02:47.248643,5.1100184e-08,1.6354418e-06,0,0,1,1
2024-11-13 15:02:48.248646,6.512215e-08,1.6373709e-06,0,0,1,1
2024-11-13 15:02:49.248645,5.6460948e-08,1.6238423e-06,0,0,1,1
2024-11-13 15:02:50.248650,5.755571e-08,1.6315712e-06,0,0,1,1
2024-11-13 15:02:51.248653,6.727937e-08,1.6335126e-06,0,0,1,1
2024-11-13 15:02:52.248658,4.7864347e-08,1.6251529e-06,0,0,1,1
2024-11-13 15:02:53.248661,5.324126e-08,1.6238546e-06,0,0,1,1
2024-11-13 15:02:54.248663,5.8650475e-08,1.6354418e-06,0,0,1,1
2024-11-13 15:02:55.248666,6.079154e-08,1.6380018e-06,0,0,1,1
2024-11-13 15:02:56.248671,6.079154e-08,1.6244976e-06,0,0,1,1
2024-11-13 15:02:57.248671,6.729552e-08,1.6245222e-06,0,0,1,1
2024-11-13 15:02:58.248675,5.325741e-08,1.6354418e-06,0,0,1,1
2024-11-13 15:02:59.248679,5.863432e-08,1.6347865e-06,0,0,1,1
2024-11-13 15:03:00.248681,5.4319873e-08,1.6193532e-06,0,0,1,1
2024-11-13 15:03:01.248681,6.079154e-08,1.6187101e-06,0,0,1,1
2024-11-13 15:03:02.248684,5.863432e-08,1.6322142e-06,0,0,1,1
2024-11-13 15:03:03.248688,5.8650475e-08,1.6245099e-06,0,0,1,1
2024-11-13 15:03:04.248691,5.8650475e-08,1.6354418e-06,0,0,1,1
2024-11-13 15:03:05.248698,7.8065504e-08,1.614221e-06,0,0,1,1
2024-11-13 15:03:06.248695,5.649325e-08,1.6097196e-06,0,0,1,1
2024-11-13 15:03:07.248697,5.863432e-08,1.6187101e-06,0,0,1,1
2024-11-13 15:03:08.248702,5.4336024e-08,1.6212946e-06,0,0,1,1
2024-11-13 15:03:09.248708,7.4845815e-08,1.635454e-06,0,0,1,1
2024-11-13 15:03:10.248704,5.1100184e-08,1.6354418e-06,0,0,1,1
2024-11-13 15:03:11.248709,7.157767e-08,1.6103504e-06,0,0,1,1
2024-11-13 15:03:12.248712,6.079154e-08,1.6122796e-06,0,0,1,1
2024-11-13 15:03:13.248717,6.294877e-08,1.6161379e-06,0,0,1,1
2024-11-13 15:03:14.248719,5.435216e-08,1.6213069e-06,0,0,1,1
2024-11-13 15:03:15.248723,6.404354e-08,1.6232237e-06,0,0,1,1
2024-11-13 15:03:16.248721,5.8650475e-08,1.6219376e-06,0,0,1,1
2024-11-13 15:03:17.248729,6.187015e-08,1.6135657e-06,0,0,1,1
2024-11-13 15:03:18.248732,4.78482e-08,1.5987754e-06,0,0,1,1
2024-11-13 15:03:19.248734,6.94366e-08,1.6045751e-06,0,0,1,1
2024-11-13 15:03:20.248737,6.8341826e-08,1.6161379e-06,0,0,1,1
2024-11-13 15:03:21.248740,6.510599e-08,1.6135657e-06,0,0,1,1
2024-11-13 15:03:22.248742,5.324126e-08,1.6328573e-06,0,0,1,1
2024-11-13 15:03:23.248747,6.294877e-08,1.6084213e-06,0,0,1,1
2024-11-13 15:03:24.248749,5.4319873e-08,1.6103504e-06,0,0,1,1
2024-11-13 15:03:25.248749,5.863432e-08,1.6142087e-06,0,0,1,1
2024-11-13 15:03:26.248756,6.079154e-08,1.6084213e-06,0,0,1,1
2024-11-13 15:03:27.248752,5.755571e-08,1.6219253e-06,0,0,1,1
2024-11-13 15:03:28.248760,5.5398484e-08,1.6142087e-06,0,0,1,1
2024-11-13 15:03:29.248759,5.4319873e-08,1.6007045e-06,0,0,1,1
2024-11-13 15:03:30.248765,5.861817e-08,1.6058368e-06,0,0,1,1
2024-11-13 15:03:31.248768,6.6216906e-08,1.6142333e-06,0,0,1,1
2024-11-13 15:03:32.248767,5.972909e-08,1.6167932e-06,0,0,1,1
2024-11-13 15:03:33.248776,6.079154e-08,1.6264268e-06,0,0,1,1
2024-11-13 15:03:34.248776,6.6184604e-08,1.6013477e-06,0,0,1,1
2024-11-13 15:03:35.248781,5.8650475e-08,1.6129349e-06,0,0,1,1
2024-11-13 15:03:36.248780,5.971293e-08,1.630285e-06,0,0,1,1
2024-11-13 15:03:37.248787,7.0499055e-08,1.6161379e-06,0,0,1,1
2024-11-13 15:03:38.248788,5.971293e-08,1.6000615e-06,0,0,1,1
2024-11-13 15:03:39.248793,5.6477095e-08,1.6090643e-06,0,0,1,1
2024-11-13 15:03:40.248794,6.08077e-08,1.6155071e-06,0,0,1,1
2024-11-13 15:03:41.248795,5.2178798e-08,1.627082e-06,0,0,1,1
2024-11-13 15:03:42.248799,5.755571e-08,1.6142087e-06,0,0,1,1
2024-11-13 15:03:43.248804,6.404354e-08,1.6077904e-06,0,0,1,1
2024-11-13 15:03:44.248807,5.649325e-08,1.6251529e-06,0,0,1,1
2024-11-13 15:03:45.248809,6.187015e-08,1.6154949e-06,0,0,1,1
2024-11-13 15:03:46.248810,6.6184604e-08,1.6090643e-06,0,0,1,1
2024-11-13 15:03:47.248813,5.755571e-08,1.6257837e-06,0,0,1,1
2024-11-13 15:03:48.248817,5.972909e-08,1.626439e-06,0,0,1,1
2024-11-13 15:03:49.248823,6.294877e-08,1.6283559e-06,0,0,1,1
2024-11-13 15:03:50.248821,6.9420445e-08,1.6425031e-06,0,0,1,1
2024-11-13 15:03:51.248822,7.9111786e-08,1.6322019e-06,0,0,1,1
2024-11-13 15:03:52.248825,6.724706e-08,1.656638e-06,0,0,1,1
2024-11-13 15:03:53.248828,5.863432e-08,1.6425031e-06,0,0,1,1
2024-11-13 15:03:54.248833,6.188631e-08,1.6553765e-06,0,0,1,1
2024-11-13 15:03:55.248833,6.832567e-08,1.6540658e-06,0,0,1,1
2024-11-13 15:03:56.248839,6.9420445e-08,1.6617947e-06,0,0,1,1
2024-11-13 15:03:57.248838,6.8341826e-08,1.6624379e-06,0,0,1,1
2024-11-13 15:03:58.248842,5.322511e-08,1.6669269e-06,0,0,1,1
2024-11-13 15:03:59.248847,7.051521e-08,1.6823848e-06,0,0,1,1
2024-11-13 15:04:00.248850,6.94366e-08,1.6708099e-06,0,0,1,1
2024-11-13 15:04:01.248858,6.9420445e-08,1.6669392e-06,0,0,1,1
2024-11-13 15:04:02.248856,5.972909e-08,1.6817418e-06,0,0,1,1
2024-11-13 15:04:03.248857,6.402738e-08,1.6984488e-06,0,0,1,1
2024-11-13 15:04:04.248862,7.375105e-08,1.7036056e-06,0,0,1,1
2024-11-13 15:04:05.248864,6.8341826e-08,1.7023071e-06,0,0,1,1
2024-11-13 15:04:06.248868,7.5908275e-08,1.6881723e-06,0,0,1,1
2024-11-13 15:04:07.248871,7.8033175e-08,1.7235157e-06,0,0,1,1
2024-11-13 15:04:08.248877,8.236378e-08,1.7280294e-06,0,0,1,1
2024-11-13 15:04:09.248872,7.8065504e-08,1.7524778e-06,0,0,1,1
2024-11-13 15:04:10.248874,9.424469e-08,1.7351153e-06,0,0,1,1
2024-11-13 15:04:11.248880,7.912795e-08,1.747321e-06,0,0,1,1
2024-11-13 15:04:12.248880,7.804934e-08,1.7550376e-06,0,0,1,1
2024-11-13 15:04:13.248888,8.234762e-08,1.774317e-06,0,0,1,1
2024-11-13 15:04:14.248889,8.450484e-08,1.7730308e-06,0,0,1,1
