Peak time,Peak total count
2024-10-08 23:59:25.593,0.05720732615953659
2024-10-09 00:02:39.513,1.2122411529331043
2024-10-09 00:12:21.407,0.0767469343182562
2024-10-09 00:17:12.672,0.10574902999773396
2024-10-09 00:22:03.937,0.11924519149099258
2024-10-09 00:26:55.200,0.2906141324208028
2024-10-09 00:36:37.761,0.18321106866691197
2024-10-09 00:41:28.961,0.2587505151832125
2024-10-09 00:46:20.342,0.5772850779454427
2024-10-09 00:52:48.196,0.4466560490451258
2024-10-09 00:56:02.275,0.3523139707109513
2024-10-09 01:11:08.484,0.7128010110656835
2024-10-09 01:15:59.492,0.38157516180058443
2024-10-09 01:20:50.469,0.18686838315784038
