date_time,temperature,emission_measure
2024-11-01 14:10:00,6.362304277343779,7.764640647655371e+48
2024-11-01 14:11:00,6.332467404833574,7.837979896589676e+48
2024-11-01 14:12:00,6.3329659647700645,7.847867324178977e+48
2024-11-01 14:13:00,6.310901483992115,7.892585773601964e+48
2024-11-01 14:14:00,6.302681931691003,7.866447657639595e+48
2024-11-01 14:15:00,6.256090037219456,7.965063914955434e+48
2024-11-01 14:16:00,6.1976488862809465,8.085198854779483e+48
2024-11-01 14:17:00,6.14249444654467,8.216843238641913e+48
2024-11-01 14:18:00,6.157558843547918,8.181399450118256e+48
2024-11-01 14:19:00,6.230244939774973,7.993833651014466e+48
2024-11-01 14:20:00,6.462290744069724,7.545033760114185e+48
2024-11-01 14:21:00,6.462299054136524,7.501588718567246e+48
2024-11-01 14:22:00,6.65944039607536,7.079256031989306e+48
2024-11-01 14:23:00,7.202955405354725,6.252099579851901e+48
2024-11-01 14:24:00,8.371879609249438,5.222242082108189e+48
2024-11-01 14:25:00,9.992564916402129,4.713040826862709e+48
2024-11-01 14:26:00,11.574580679202871,4.9226517781408513e+48
2024-11-01 14:27:00,12.704035026854775,5.6804686953449584e+48
2024-11-01 14:28:00,13.136805883165149,6.628213854173887e+48
2024-11-01 14:29:00,13.069940387158931,7.501090289465837e+48
2024-11-01 14:30:00,12.74317687803957,8.181158007781875e+48
2024-11-01 14:31:00,12.280349763638808,8.756880841303128e+48
2024-11-01 14:32:00,11.69906915074968,9.172011947846283e+48
2024-11-01 14:33:00,11.070956878572417,9.504090833189538e+48
2024-11-01 14:34:00,10.47834443797272,9.7792951012968e+48
2024-11-01 14:35:00,9.964244904858198,9.9541387294379e+48
2024-11-01 14:36:00,9.510020887927027,1.0082106658257694e+49
