time,reg1,reg2,reg3,reg4,reg5,reg6
2024-11-13 15:27:25.200000,496830.5882729919,923284.1092796864,1307650.6553482031,305276.10590832663,1508172.8114795033,270475.11782933434,1955613.0722468186,9349592.833206916
2024-11-13 15:28:55.200000,495108.2924033923,925201.4622128916,1310122.3561031367,308249.41448286024,1516934.7335020974,269045.0749689905,1955190.729879535,9356363.551250733
2024-11-13 15:31:10.200000,494980.3201635303,920961.6371831618,1311709.6533602932,303223.73741672793,1515822.8539699854,267754.7610972058,1955127.0156706087,9353869.370180191
2024-11-13 15:32:40.200000,495402.7334292614,917796.6412613331,1307920.4726024114,303752.3750819038,1509410.2838153257,271762.6968345363,1952218.9334812278,9341286.678989748
2024-11-13 15:34:10.200000,498672.7005661123,916950.1813776917,1311550.680953673,301952.35216336465,1511456.6212605413,271725.1510202754,1953611.723462978,9348047.40110176
2024-11-13 15:40:55.200000,496159.4365086702,916240.526669742,1309310.2660035233,303420.96176613535,1525104.328697483,263961.4126710973,1957982.0001707817,9347655.620793737
2024-11-13 15:42:25.200000,496184.0124896323,916466.0707533808,1309058.0010319233,303871.84661603015,1512391.344607742,268095.56401185656,1954176.8807809476,9321821.22176316
2024-11-13 15:44:40.200000,494526.3478754858,913248.087122857,1317585.5711154945,302555.37454210257,1508640.0970941652,270198.8877822894,1958562.4973069998,9334748.219926212
2024-11-13 15:46:10.200000,499586.34421169787,914384.6320642314,1311382.5263110898,301661.68617104425,1509696.585834908,271271.0008262143,1956697.3106917522,9319305.703297539
2024-11-13 15:47:40.200000,495302.45983756805,913828.3644770031,1313239.9596861606,300260.2197728624,1513190.1993624524,267926.95072257903,1954723.8989453986,9319620.888130017
2024-11-13 15:49:10.200000,495686.703443054,911183.5024780374,1322924.2713409883,302371.13995911647,1507939.7989772651,266709.3295691366,1953901.2174046694,9334936.72286475
2024-11-13 15:50:40.200000,500472.62698388,914402.2098416964,1319688.9368497152,297980.2752409038,1512404.673036111,268892.6150209507,1956643.1781497872,9345411.127826527
2024-11-13 15:52:10.200000,500391.5217444937,913095.6082317614,1312364.4479242617,295360.11709907005,1513379.6243630368,268797.6362429643,1947987.798175334,9332487.352890592
2024-11-13 15:53:40.200000,503034.06817754614,909929.5006005184,1314120.449417514,294716.23943255004,1512161.1785011608,267221.1682011582,1948740.2080811905,9324121.402996229
2024-11-13 15:55:55.200000,502261.93302354653,909756.8705934824,1318481.381441317,291129.77470451745,1511586.7305319402,269447.9891386213,1957645.2956069647,9340495.993448325
2024-11-13 15:57:25.200000,499930.07213816856,909074.8815648535,1315379.910382345,290297.6408792314,1515044.2559619455,268403.9362428755,1959598.2484293738,9344705.02491631
2024-11-13 15:58:55.200000,495326.69390517543,909233.3955618439,1313918.1245299648,290383.8326205183,1515348.9524598108,267322.97874319006,1957946.7521350274,9332016.420663748
2024-11-13 16:08:40.200000,497471.2759498539,892947.9523881874,1312748.3262737482,287150.0447320545,1514812.847582944,261569.69363173962,1977118.3670586846,9328824.788178384
2024-11-13 16:10:10.200000,498228.99096903874,895587.2065671309,1312942.4047008178,281800.1774219153,1512232.5023121429,261732.8352855199,1978175.1861524272,9332836.35033159
2024-11-13 16:24:25.100000,498187.1981903017,883624.5959003564,1308361.0802969171,278248.95941079885,1511409.738974095,257078.82309008908,2000093.9235384776,9307313.811228402
2024-11-13 16:26:40.100000,498686.6735691563,886660.3015560687,1308031.6311963806,271086.80510225985,1509456.342517295,257146.253944139,2007036.0204613153,9306187.080772538
2024-11-13 16:28:10.100000,497377.3676427447,885355.2496352417,1308149.7613661822,275839.88897231506,1511308.5372071695,254882.68869138235,2009390.493297089,9300365.418513639
2024-11-13 16:29:40.100000,497049.5849590289,885385.5572627573,1302483.7931673198,273276.7295935196,1515771.3053247205,256286.52502300934,2010427.1198794006,9293232.725561531
2024-11-13 16:31:10.100000,494935.24231755023,882520.6843716204,1302110.0369478767,273714.0540589092,1510501.4988602032,255971.16078661705,2005897.6417597795,9280173.601662677
2024-11-13 16:32:40.100000,489819.872787494,883513.6414609526,1295795.2850930556,274313.1875569875,1515158.2398496135,252418.33831114776,2005447.821153932,9280465.847455703
2024-11-13 16:34:10.100000,492982.34556318715,881617.9411129956,1289113.7348222495,271970.4270506246,1515410.7619009758,253038.20044718383,2001643.2217616995,9273115.641900672
2024-11-13 16:35:40.100000,492962.9117811914,880269.727880105,1292369.3027942656,268454.0213144839,1518843.3918496198,250931.70959633676,2006877.1063146438,9264097.995038573
2024-11-13 16:37:55.100000,494961.68472234276,880364.471380673,1289636.8153540427,270504.2214202564,1516551.6027280176,252214.94371534963,2009631.8433668308,9268389.14806953
2024-11-13 16:39:25.100000,494913.2777592825,876184.282689784,1287334.4532852545,270441.3112130312,1521684.8533566487,250514.6179306191,2017076.6598082972,9271347.564276837
2024-11-13 16:40:55.100000,494322.57217612216,875993.9308941921,1281328.2189301234,270287.8727985753,1521064.5344340121,248368.15227448702,2024632.9332151597,9250094.209288958
2024-11-13 16:42:25.100000,494226.6713015312,875235.0067221347,1283304.2181586267,269809.70690110367,1526651.130274008,244653.89793960974,2020728.1505298773,9249587.29730831
2024-11-13 16:43:55.100000,497699.23975566315,876047.0300015004,1282919.4220141293,270469.6907888864,1528486.3080617294,246191.75152981887,2022754.2535325943,9252294.742773078
2024-11-13 16:45:25.100000,503182.29644038423,874501.9225922959,1278939.6350710592,269879.8021298205,1524477.3753562775,247295.26173782584,2023181.341617342,9243683.247167725
2024-11-13 16:47:40.100000,496283.1718447672,874224.349548503,1277715.2742507865,271915.22550933354,1519364.9561807194,247996.89997657153,2010855.274821807,9239157.420796454
2024-11-13 16:49:10.100000,495952.1953463682,875387.7488624768,1276655.0250928951,272587.71958130103,1517795.9361403575,248303.8737493482,2015278.81825586,9227584.402624417
2024-11-13 16:50:40.100000,499681.18032352545,873828.7809040071,1282533.4560151226,274047.1254106755,1520092.2810173754,246532.80247724795,2019332.69112941,9237897.635249078
2024-11-13 16:52:10.100000,499909.63630555756,872092.7456886608,1273990.9752933285,271548.3142877717,1519850.4169379785,245112.5319470733,2023398.887028337,9228226.588819386
2024-11-13 16:53:40.100000,499226.00510752137,872572.6080597545,1277631.5364166626,270852.5123450149,1515006.8788316417,242432.8427478172,2024676.9304570826,9211363.327052709
2024-11-13 16:55:10.100000,495728.8551807897,862745.718329531,1279081.5012645924,271008.7634657435,1509021.2102595353,243160.2159661734,2025444.0516489784,9207302.796026498
2024-11-13 16:57:25.100000,493522.98604615376,862564.9459614002,1265010.6509675037,271580.2137137343,1511675.242368646,240701.24728135904,2032193.7532622973,9203191.418218516
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
2024-11-13 16:58:55.100000,496824.4036443549,864270.142229022,1264466.5193109005,269180.228256071,1518808.2625304642,239369.1785150475,2030992.0478253474,9206941.527099594
