2024-07-10T03:30:32.270,959379840.0,2789.905262319879,350760,25122
2024-07-10T03:32:03.469,957938624.0,2788.198365646531,350760,24964
2024-07-10T03:33:34.670,958011712.0,2770.247396250601,350760,24964
2024-07-10T03:35:05.871,957245184.0,2781.7686268226244,350760,24964
2024-07-10T03:36:37.702,956052928.0,2781.481410715707,350760,25122
2024-07-10T03:38:08.270,957813504.0,2785.165460227048,351392,25281
2024-07-10T03:39:39.472,954509824.0,2775.203332799231,350760,24964
2024-07-10T03:41:10.671,958507520.0,2790.577820237242,351392,25122
2024-07-10T03:42:41.871,957334720.0,2781.9947456412706,351392,25122
2024-07-10T03:44:13.721,957544128.0,2791.1405142902636,351392,25122
2024-07-10T03:45:44.335,957738240.0,2790.975877716742,351392,25122
2024-07-10T03:47:15.759,957719808.0,2782.8608045567817,351392,25281
2024-07-10T03:48:47.184,958200704.0,2782.035506727171,351392,25122
2024-07-10T03:50:18.606,956957248.0,2782.46979650697,350760,24964
2024-07-10T03:51:50.313,957054976.0,2776.3101143150984,351392,25281
2024-07-10T03:53:21.455,957294848.0,2773.47281267415,351392,25122
2024-07-10T03:54:52.879,957264064.0,2782.772390733222,351392,25122
2024-07-10T03:56:24.302,958169024.0,2777.9676777326645,351392,25122
2024-07-10T03:57:55.759,956255168.0,2773.4776478128506,350760,24964
2024-07-10T03:59:27.184,955420992.0,2775.4369492068577,350760,24964
2024-07-10T04:00:58.603,957127680.0,2778.291537297986,351392,25122
2024-07-10T04:02:30.609,957105728.0,2772.675105485232,350760,25122
2024-07-10T04:04:01.550,955027200.0,2763.0166388026432,351392,25122
2024-07-10T04:05:33.531,954399232.0,2769.3037178568584,351392,25122
2024-07-10T04:07:04.495,955023488.0,2769.171881219648,350760,25122
2024-07-10T04:08:35.952,955704768.0,2762.1301073545906,350760,24964
2024-07-10T04:10:07.407,956347136.0,2765.7275694610303,351392,25122
2024-07-10T04:11:38.897,955383488.0,2772.677775997436,350760,24964
2024-07-10T04:13:10.385,955009408.0,2765.528921647172,350760,24964
2024-07-10T04:14:41.873,955920512.0,2765.459910604802,351392,25281
2024-07-10T04:16:13.489,957569088.0,2770.4896651177696,351392,24964
2024-07-10T04:17:45.201,952433792.0,2774.146644375448,350760,25122
2024-07-10T04:19:16.912,957318272.0,2760.674150147281,351392,25122
2024-07-10T04:20:48.625,954892608.0,2758.637051190192,350760,25122
2024-07-10T04:22:20.338,954354240.0,2771.277127617228,350760,25122
2024-07-10T04:23:52.490,954590144.0,2749.4276558243873,351392,24964
2024-07-10T04:25:23.762,955753088.0,2757.883031565454,350760,24964
2024-07-10T04:26:55.474,953686080.0,2765.016183303958,350760,24964
2024-07-10T04:28:27.218,955490368.0,2752.6206512220365,351392,25122
2024-07-10T04:29:58.931,955314496.0,2750.2717513219036,350760,24964
2024-07-10T04:31:30.643,954161472.0,2760.3742989905463,350760,24964
2024-07-10T04:33:02.354,951572224.0,2747.5039256529403,349496,24964
2024-07-10T04:34:34.675,951883264.0,2749.504246114405,349496,24964
2024-07-10T04:36:05.780,955509824.0,2762.7626982855313,350760,24964
2024-07-10T04:37:37.491,957266240.0,2760.63964108316,351392,24964
2024-07-10T04:39:09.204,955351616.0,2763.1639160390964,350760,24964
2024-07-10T04:40:40.916,956108992.0,2763.3443358436148,350760,24964
2024-07-10T04:42:12.628,954673088.0,2765.5122999761165,350760,25122
2024-07-10T04:43:44.341,952703168.0,2771.385399251652,350760,25122
2024-07-10T04:45:16.840,954826176.0,2768.9053036372375,350760,24964
2024-07-10T04:46:48.503,955380672.0,2767.149495273193,350760,24964
2024-07-10T04:48:20.185,954460288.0,2769.5356513379265,350760,24964
2024-07-10T04:49:51.987,954249280.0,2763.404506010668,350760,25122
2024-07-10T04:51:23.955,955060288.0,2771.2459199108353,350760,25122
2024-07-10T04:52:55.923,955001152.0,2755.905421542871,351392,25122
2024-07-10T04:54:27.923,955762944.0,2763.3106873898414,350760,24964
2024-07-10T04:55:59.892,956170048.0,2764.842813651658,350760,24964
2024-07-10T04:57:31.892,954201984.0,2754.210863643647,350760,24964
2024-07-10T04:59:03.892,953426304.0,2753.4190033648456,350128,24964
2024-07-10T05:00:35.892,946380288.0,2758.8178176574265,347600,24964
2024-07-10T05:02:07.892,956077056.0,2751.493029963147,351392,24964
2024-07-10T05:03:39.893,952380864.0,2755.7420285210706,350760,24964
2024-07-10T05:05:11.893,954234112.0,2767.8859963378713,351392,25122
2024-07-10T05:06:43.893,953533056.0,2764.856273033168,350760,24964
2024-07-10T05:08:15.893,954208128.0,2760.6306681621536,351392,24964
2024-07-10T05:09:47.894,952351296.0,2777.0639320621694,350760,24964
2024-07-10T05:11:19.894,955213504.0,2773.0925881697317,351392,25122
2024-07-10T05:12:51.894,953018496.0,2773.0556000640922,350760,24964
2024-07-10T05:14:23.894,954163712.0,2771.3303080964893,351392,25122
2024-07-10T05:15:56.534,950194816.0,2768.519788495433,350760,24964
2024-07-10T05:17:28.342,951182720.0,2768.3460983816694,350760,24964
2024-07-10T05:19:00.598,953123136.0,2769.744447098161,350760,25122
2024-07-10T05:20:32.854,948872384.0,2758.5332377995383,350760,25122
2024-07-10T05:22:05.114,950829376.0,2763.574747636597,350760,24964
2024-07-10T05:23:37.367,952089344.0,2775.326486744686,350760,25122
2024-07-10T05:25:09.623,952518592.0,2763.4914417641908,351392,25122
2024-07-10T05:26:41.879,953090176.0,2762.6797229519943,350760,25122
2024-07-10T05:28:14.135,954889920.0,2772.084706631638,351392,25122
2024-07-10T05:29:46.392,953303680.0,2768.232975484698,350760,24964
2024-07-10T05:31:18.648,953096256.0,2770.3528280724245,350760,24964
2024-07-10T05:32:50.904,952217216.0,2780.559205255568,350760,24964
2024-07-10T05:34:23.160,953603968.0,2769.948024207903,351392,25281
2024-07-10T05:35:55.416,950410112.0,2768.1012658227846,351392,25122
2024-07-10T05:37:27.671,952522240.0,2782.690914917481,351392,24964
2024-07-10T05:38:59.927,954330304.0,2775.4685136533717,351392,25122
2024-07-10T05:40:32.183,955545728.0,2781.3178276175786,351392,25281
2024-07-10T05:42:04.439,953380096.0,2775.0828392885755,350760,24964
2024-07-10T05:49:00.823,966132928.0,2803.5709020990225,350760,24964
2024-07-10T05:50:33.367,960910272.0,2793.7151500676696,351392,25122
2024-07-10T05:52:05.913,960245056.0,2787.0187469956736,350760,24964
2024-07-10T05:53:38.456,957948288.0,2778.300272392245,350760,24964
2024-07-10T06:08:34.905,976443520.0,2845.3619612241628,350760,24964
2024-07-10T06:10:07.450,969132096.0,2820.5806761736903,350760,24964
2024-07-10T06:11:39.996,967467584.0,2815.9964970941805,351392,25122
2024-07-10T06:13:12.539,963496960.0,2799.2440314052237,350760,24964
2024-07-10T06:14:45.831,963801472.0,2790.37173529883,350760,24964
2024-07-10T06:16:17.628,963679488.0,2782.6109386195367,351392,25122
2024-07-10T06:17:50.172,960606656.0,2788.909790097741,350760,24964
2024-07-10T06:19:22.716,960156800.0,2777.7893479818486,351392,25122
2024-07-10T06:20:55.261,961679232.0,2778.5704679403507,351392,25281
2024-07-10T06:22:27.804,959888192.0,2778.3704534529725,350760,24964
2024-07-10T06:24:00.348,959163584.0,2771.17128665278,350760,24964
2024-07-10T06:25:32.891,957968832.0,2770.618883746687,351392,25281
2024-07-10T06:27:05.435,958098752.0,2769.7000480692195,350760,24964
2024-07-10T06:28:37.979,957417280.0,2765.7621138404334,351392,25281
