Time,QS1mean,qs1_se,QS2mean,qs2_se,QS3mean,qs3_se,AR_mean,AR_se,Shutter_Ang,Exposure,Threshold_count,Thresh_area
2024-06-02 02:30:30.116400,2129.548795384971,47.92313372107654,2024.3412429088346,47.92313372107654,1829.8524017289153,47.92313372107654,2713.1418715798823,245.00922763206336,179.6484375,2000,27582049.031121302,8416
2024-06-02 02:31:54.788560,2120.414192892376,46.8763419877909,2024.9769702400076,46.8763419877909,1831.3612348431125,46.8763419877909,2714.3890885403134,244.43496551713304,179.560546875,2000,32755583.733710244,10039
2024-06-02 02:33:19.461835,2119.897660335015,41.340318527396114,2007.8359037895411,41.340318527396114,1833.4493442531648,41.340318527396114,2711.2408485273645,245.5692103636274,179.6484375,2000,31146652.842819873,9552
2024-06-02 02:34:44.132985,2121.177680125677,46.416838659870876,2015.1958701658466,46.416838659870876,1828.998885077833,46.416838659870876,2711.5612577282905,245.07373186625622,179.560546875,2000,30750705.9529771,9411
2024-06-02 02:36:08.805135,2129.4334357838993,47.3512969860418,2030.041868339325,47.3512969860418,1817.6007615832223,47.3512969860418,2709.8677665641203,244.57166361850494,179.560546875,2000,26009266.824915003,7936
2024-06-02 02:37:33.478285,2128.384675331707,41.738490202132475,2020.4891227189569,41.738490202132475,1819.504014986019,41.738490202132475,2710.499734929718,244.15462338915532,179.560546875,2000,27232785.69261517,8330
2024-06-02 02:38:58.149560,2125.7530203800725,46.16016971271267,2008.0944007296496,46.16016971271267,1827.934351010667,46.16016971271267,2704.4471231925745,245.67493493921384,179.560546875,2000,27627556.839972492,8451
2024-06-02 02:40:22.884710,2123.3453191097237,47.950594105649046,2020.5340497438242,47.950594105649046,1821.02928962128,47.950594105649046,2709.257827787468,246.1256668901289,179.560546875,2000,30799829.229000777,9405
2024-06-02 02:41:47.845860,2118.9062485862864,39.244050913794595,2005.6998952947963,39.244050913794595,1826.8522278089788,39.244050913794595,2707.4801893339422,243.89370612765632,179.560546875,2000,31400741.76438165,9637
2024-06-02 02:43:12.806010,2136.351220905659,43.69070424409927,2017.874344901252,43.69070424409927,1831.4646254767026,43.69070424409927,2704.735762046902,243.62929715637887,179.6484375,2000,22082884.616797585,6738
