Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20240710_152500.000,13738,M1.0,2024-07-10T15:25:00,2024-07-10T15:37:00,2024-07-10T15:46:00,539260527.051633,612474367.7135235,4045.866139932915,1.1357671051174127,1.8251200359024422,0.13576710511741283,0.8251200359024422,40974453732.69135,9003.276999950409,82944,1.5887327323170743
