Date,img_mode,QS_mode,QS_median,QS_mean,QS_std,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-13 15:27:36.384745,4418,4420,4362.0,4441.49026119896,516.6048771815124,4612,5883.026198758014,1609.2376124671187,4610,6493.870199022814,1649.1163374835771
2024-11-13 15:29:13.376915,4262,3976,4356.0,4449.744327291739,523.9369195375249,4494,5895.318122700754,1607.7350001849377,4906,6502.243406891295,1649.5043787793854
2024-11-13 15:30:50.337210,4430,4352,4362.0,4434.729548760155,514.9270888232419,4583,5883.023303414143,1609.328553544233,5080,6516.425375026296,1648.986192197177
2024-11-13 15:32:27.296505,4204,4236,4364.0,4445.398671066793,510.114121888924,4292,5880.709937659203,1602.3241030236768,5084,6500.518118306604,1639.7026982958232
2024-11-13 15:34:04.258810,4480,3942,4356.0,4442.509002314752,525.310195568825,4578,5870.574324279242,1602.9112485583173,4883,6503.6151632045885,1640.6241953827998
2024-11-13 15:41:05.155060,4365,4365,4371.0,4440.772478079809,504.13458243342905,4787,5869.605551608134,1599.113942959765,5325,6484.1453708527815,1637.0821834177398
2024-11-13 15:42:42.114355,4456,4034,4356.0,4434.870127945893,511.37351937975103,4611,5876.486149065176,1591.688739591226,4974,6475.503396400405,1632.7613870010448
2024-11-13 15:44:19.756500,4443,4353,4353.0,4429.662561772324,506.76796975607016,4691,5857.412122393033,1574.125953093917,5024,6474.2945968779095,1607.8781576009205
2024-11-13 15:45:56.358200,4513,4499,4372.0,4436.958716080668,508.0859121878175,4498,5867.034197267853,1579.4901283054671,5163,6456.769205708304,1623.0646936469682
2024-11-13 15:47:32.995125,4500,4037,4354.0,4427.047985797688,499.5184876262586,4500,5879.423356633956,1588.4114203424974,4815,6494.5533889988255,1624.5993936666687
2024-11-13 15:49:09.956420,4524,4377,4372.0,4447.345428169666,528.1650168332482,4627,5864.278028543759,1583.8621231494108,4770,6472.160747533546,1623.3999126227434
2024-11-13 15:50:46.916590,4441,4525,4364.0,4444.8093787419875,531.1198556932216,4548,5866.975182113356,1588.8240632117179,4644,6460.229299567925,1634.5366152542679
2024-11-13 15:52:23.907885,4516,4393,4366.0,4444.3075779553665,522.629504635191,4628,5860.469014770438,1589.4769174415494,4590,6465.680580655823,1634.0406906024327
2024-11-13 15:54:00.869190,4495,3941,4374.0,4440.566264519891,514.7729572383219,4654,5861.382447476745,1601.6573450573387,5659,6474.4237127154365,1645.492487956654
2024-11-13 15:55:37.860485,4340,4334,4356.0,4436.703028570918,520.2187960287761,4552,5857.586722844311,1595.7683030753608,5129,6474.494296006399,1635.6356537471113
2024-11-13 15:57:14.820780,4449,4462,4360.0,4439.662869411692,521.7788622336398,4592,5864.7994081887355,1600.9059585334412,5150,6465.019633681727,1644.4971408049912
2024-11-13 15:58:51.781950,4332,3946,4361.0,4441.2405981129905,528.8896579678859,4648,5875.510648589818,1612.9208797867293,4765,6484.382886563801,1655.7150664080775
2024-11-13 16:08:33.636615,4291,4207,4351.0,4447.045034924488,530.6231867339931,4683,5868.863901464713,1613.7386321567913,4626,6484.453606047512,1665.0161449270354
2024-11-13 16:10:10.627910,4512,3975,4356.0,4444.617401885113,535.7231815743364,4590,5864.492245264506,1609.5366864780449,4802,6483.626211086932,1656.248054391631
2024-11-13 16:24:43.272210,4280,4024,4352.0,4451.3312701564,533.9699109064987,4550,5848.651667646194,1589.7217538570694,4951,6454.07360777937,1639.1191107102302
2024-11-13 16:26:20.267515,4312,3961,4351.0,4447.187781239183,545.4855490248552,4347,5849.0523157884245,1605.7765417966277,4865,6466.66561400875,1654.3047754330953
2024-11-13 16:27:57.259810,4486,4004,4350.0,4444.713682143308,535.1330603464235,4544,5850.653927112001,1595.358197449821,4792,6451.94031236989,1641.1201834563406
2024-11-13 16:29:34.251105,4332,4462,4358.0,4449.566949991527,533.4406225915163,4637,5854.431457175383,1588.3122240058274,4857,6443.539593721441,1639.370167764995
2024-11-13 16:31:11.239275,4395,3942,4351.0,4437.594975142046,531.7774537989806,4601,5862.047688845211,1605.10748923619,4672,6476.8100585328275,1655.8792404072228
2024-11-13 16:32:48.231570,4596,4047,4356.0,4449.814707817028,534.6267055724277,4607,5854.137999818964,1597.6785670028191,4734,6456.970217295472,1652.8035902331526
2024-11-13 16:34:25.221875,4496,3944,4348.0,4450.146316415329,554.3611106090534,4496,5822.818257026103,1590.0819428233672,4918,6424.166976040978,1644.1483747352418
2024-11-13 16:36:02.214170,4490,4018,4340.0,4442.749954873646,555.7306807006606,4565,5834.29727216057,1596.1688967234934,4629,6436.411533943333,1653.5292639876147
2024-11-13 16:37:39.174340,4506,4454,4356.0,4447.117406715913,544.1824854995624,4506,5843.285418959021,1606.114908551159,4506,6452.17641547028,1661.8957214515708
2024-11-13 16:39:16.134645,4531,3927,4357.0,4449.4805775149625,545.2430384910429,4551,5844.705199473505,1602.4524306709852,4795,6449.033557981807,1654.8552846599837
2024-11-13 16:40:53.949400,4482,4310,4359.0,4454.182628540743,551.8333295182596,4604,5838.187523616847,1587.9432036287208,4604,6421.595838899741,1639.4115173112289
2024-11-13 16:42:30.542350,4533,3960,4355.0,4435.068199433999,536.1208005304949,4671,5832.200158758217,1588.2391474731457,4580,6437.93195599678,1635.0455294177982
2024-11-13 16:44:07.154050,4316,3964,4350.0,4451.742385448339,565.7247641055784,4641,5829.757453955441,1582.4958581860838,4462,6410.114310692526,1635.0082877227112
2024-11-13 16:45:43.975700,4427,3954,4353.0,4442.485367205378,555.086389022608,4622,5826.04088548985,1570.7025825445219,4635,6390.5671599090865,1622.0246579427635
2024-11-13 16:47:20.935005,4340,3938,4342.0,4437.24949227099,538.7076159364964,4519,5822.970821141921,1579.1104981516623,4757,6409.660682015035,1623.6678337784497
2024-11-13 16:48:57.896300,4436,3972,4354.0,4448.34693513581,562.9890601046851,4659,5829.492926242051,1582.050943828778,4675,6406.917553318892,1633.040762160045
2024-11-13 16:50:34.856470,4339,4339,4350.0,4446.964038604041,563.2749592706369,4595,5826.905704015102,1585.3708378927101,5613,6393.417319057184,1633.7896230376523
2024-11-13 16:52:11.815765,4234,4357,4347.0,4439.211727862751,545.328110265679,4667,5821.132817281848,1575.5995801949432,4759,6404.946133621695,1624.9020196463043
2024-11-13 16:53:48.777070,4337,3996,4351.0,4453.763565238218,557.9233283801726,4693,5826.020691298046,1567.052450543732,4698,6389.061514287377,1614.7379091984258
2024-11-13 16:55:25.737240,4321,3930,4343.0,4440.032398686831,541.5726429290581,4536,5825.59037601823,1572.7780268901672,4782,6388.560560179681,1622.623065165354
2024-11-13 16:57:02.696535,4441,4194,4346.0,4450.025138744132,555.5594471063949,4545,5838.577206522758,1590.0896967838214,4658,6405.976323414335,1644.1547702994876
2024-11-13 16:58:39.657830,4409,3966,4349.0,4453.197258044322,552.8600609155833,4603,5844.193124232765,1606.2986543834681,4505,6411.269046976457,1668.2706994340772
2024-11-13 17:00:16.617010,4299,3963,4364.0,4460.090150177067,564.2396045942052,4543,5853.480739573442,1608.9610722016498,5079,6428.023359092867,1662.9284178374025
2024-11-13 17:01:53.577305,4295,3929,4347.0,4450.214685542052,556.2370088657142,4569,5853.441743944078,1606.1498928232784,4646,6430.604937746316,1659.8052238648354
2024-11-13 17:03:30.537600,4387,4085,4365.0,4462.396049174422,552.1830417222968,4594,5863.071573361349,1615.1551856428434,4842,6440.058902994878,1672.5542227136782
2024-11-13 17:05:06.898950,4542,3981,4377.0,4468.088155431946,566.0224530332728,4603,5939.469355045087,1824.6370715064738,4738,6551.945112514028,1941.293250760626
2024-11-13 17:05:25.449810,4535,4014,4381.0,4473.219044104078,574.6051408494758,4622,5952.3109043645745,1863.2221885058116,4734,6568.942740438568,1990.9812918761397
2024-11-13 17:05:44.809840,4467,3987,4374.0,4467.557280819691,569.2460902000564,4585,5951.034143483444,1859.6846094204325,4741,6568.607650209286,1987.8988531215632
2024-11-13 17:06:05.609005,4436,4022,4368.0,4466.385293368132,570.2311946730274,4561,5938.324713282286,1835.3679738421256,4798,6550.369134298829,1957.1867309658558
2024-11-13 17:06:26.377920,4529,3993,4360.0,4464.043998629162,565.1906681965253,4435,5937.911156231691,1828.3227007775552,4692,6550.941522489509,1947.4453529308705
2024-11-13 17:06:47.146075,4443,4061,4364.0,4471.807072118384,564.4083923522577,4505,5933.170525486393,1822.9717206455275,4731,6542.578158822685,1942.8723502958665
2024-11-13 17:07:07.914115,4403,3972,4367.0,4480.580426893031,571.6255486643848,4557,5932.073038096585,1831.929641649673,4603,6538.004504815952,1956.0021301958668
2024-11-13 17:07:28.714155,4395,4039,4366.0,4476.177470803786,563.447750022111,4582,5937.335101117239,1835.509293315436,4515,6546.560666095808,1960.1872129125168
2024-11-13 17:07:49.482185,4473,4059,4368.0,4477.9331364950485,560.750376713528,4525,5937.6246843243025,1816.180041954312,4717,6545.190090468618,1933.2891668498928
2024-11-13 17:08:10.250350,4434,3988,4370.0,4475.773038427403,554.7040976626456,4570,5936.081533560957,1799.5993927131333,4706,6543.137878215731,1911.4122726114417
2024-11-13 17:08:31.182650,4582,4001,4371.0,4476.431058269405,557.4809254883895,4600,5934.033712480891,1805.0108049804662,4721,6540.261125087091,1919.663244495403
2024-11-13 17:08:51.786420,4532,4062,4370.0,4474.0986212532625,561.291837514395,4585,5929.399748132883,1791.6402873296436,4606,6534.729769547019,1901.6510444821731
2024-11-13 17:09:12.552460,4456,3941,4371.0,4472.059736904543,563.2741941080152,4656,5931.100676135254,1798.1816899038304,4619,6538.307976236697,1909.569123396286
2024-11-13 17:09:33.322500,4508,3983,4373.0,4472.096512271637,565.1189234408638,4637,5926.561390926049,1777.8978911007644,4637,6531.363236021508,1881.778323619042
2024-11-13 17:09:54.885300,4510,4003,4373.0,4469.694514011547,565.6343177272242,4594,5922.548713390037,1764.240593566557,4651,6525.422729375974,1863.6822042810013
2024-11-13 17:10:14.858695,4472,3997,4371.0,4463.991985869823,559.0505121954506,4586,5919.532119791772,1744.9314790351032,4919,6521.34075449019,1838.3884941243864
2024-11-13 17:10:35.623610,4429,4042,4366.0,4461.82001599311,560.3680476138974,4512,5910.4375921773035,1745.2709530423685,4512,6509.151355433702,1841.0044128781378
2024-11-13 17:10:56.393765,4357,3976,4358.0,4458.567869664936,557.1405859124999,4546,5905.280875608622,1739.4665415393404,4582,6504.750357672813,1832.724343846749
2024-11-13 17:11:17.160805,4461,4034,4358.0,4460.405926238368,559.8665496212977,4474,5902.342562848927,1740.814800804053,4671,6499.944070077278,1834.676195617976
2024-11-13 17:11:37.928845,4403,3998,4361.0,4461.013286584241,557.7382310342031,4585,5904.77369672236,1737.4070826103632,4636,6501.96373277453,1830.4218549084617
2024-11-13 17:11:58.696885,4368,4296,4360.0,4462.399291733671,558.0873030379145,4522,5904.495578856631,1733.2525536685423,4709,6500.483031150776,1825.2720469635112
2024-11-13 17:12:19.464915,4537,3923,4362.0,4465.510971098164,560.1061481665507,4537,5899.861594305379,1716.8405440971203,4634,6493.084783082741,1803.3087197850962
2024-11-13 17:12:40.232955,4519,3950,4364.0,4467.864243095282,558.9282653471903,4519,5897.33165309682,1703.2373195096623,4723,6488.893511894948,1785.6669933303583
2024-11-13 17:13:01.112000,4444,3936,4366.0,4468.9195072012935,558.5065526176306,4532,5897.2158211608785,1694.554735971578,4769,6488.04840416762,1773.984549603565
2024-11-13 17:13:21.769025,4540,3980,4367.0,4470.612228578459,563.5583543797624,4540,5894.9674391040535,1688.7831240644182,4636,6483.98602815643,1765.9329392285267
2024-11-13 17:13:42.537190,4499,4038,4363.0,4462.115387657185,554.9688544299527,4562,5894.678643823531,1681.6245351512412,4737,6486.8295084059755,1755.0113015528111
2024-11-13 17:14:03.305230,4372,3972,4359.0,4458.303192470936,555.0667503127006,4538,5891.924217629351,1676.517342057907,4644,6483.832343195707,1747.7276614866341
2024-11-13 17:14:24.732600,4424,4013,4356.0,4455.942609337516,555.3343492042967,4509,5893.138944447812,1673.7370230060426,4321,6485.500725982736,1743.5868593787793
2024-11-13 17:14:44.841300,4434,3994,4359.0,4453.624240986301,552.8436927428957,4554,5892.00703746355,1668.8709898515724,4672,6483.736774083746,1737.716078163495
2024-11-13 17:15:05.609465,4460,3934,4366.0,4466.991546498651,570.5750664443092,4619,5882.456462007798,1665.768475029653,4696,6464.371660612378,1736.2999430940451
2024-11-13 17:15:26.376380,4382,3949,4364.0,4460.1655550576015,559.2225846803195,4510,5884.261318867811,1660.4262799839214,4644,6468.457799926604,1729.856814769776
2024-11-13 17:15:47.145535,4491,3962,4363.0,4457.156688547351,550.3854127256684,4617,5888.518004458183,1657.1167822392672,4616,6475.894931949091,1724.4064581255063
2024-11-13 17:16:07.913575,4521,3978,4362.0,4462.791711702212,568.4151527272872,4601,5881.425564512328,1658.056285511673,5324,6464.080506964648,1725.4990802135903
2024-11-13 17:16:28.713615,4348,3993,4359.0,4460.220863100731,553.902521631298,4572,5879.672976813409,1649.4040852704813,4778,6464.838656320305,1713.5819171957235
2024-11-13 17:16:49.481645,4057,3941,4356.0,4455.741823230636,548.1595041178698,4540,5877.750153207939,1647.0665472677517,4594,6464.638987134415,1709.9452965337262
2024-11-13 17:17:10.249685,4453,3971,4360.0,4457.455587971669,551.6438608853989,4453,5877.914031826845,1649.488470066427,4626,6463.172172257354,1713.322412639847
2024-11-13 17:17:31.177250,4520,3995,4356.0,4447.765962494947,550.8203949293008,4644,5874.670480603137,1646.2653987769143,4644,6459.714930779009,1709.7348620104767
2024-11-13 17:17:51.785880,4518,4007,4354.0,4447.6647392748555,549.0217351015527,4518,5870.509152069822,1640.3524060405657,4685,6453.762654171608,1703.1243316515336
2024-11-13 17:18:12.553795,4531,3995,4351.0,4444.887290526112,547.096533574794,4561,5870.513145577846,1640.935715108831,4710,6454.655123629807,1703.6169526323165
2024-11-13 17:18:33.321960,4534,3955,4349.0,4438.4332428181,581.2250266521298,4627,5862.372809616809,1651.7123061521816,4653,6444.296473779385,1715.555012371086
2024-11-13 17:18:51.209990,4423,3985,4347.0,4443.075082863699,594.4331496658722,4497,5857.091387909464,1654.2499415769198,4940,6435.632781043058,1717.9038182011354
2024-11-13 17:20:28.170285,4397,3969,4346.0,4432.745375618415,539.4035696660677,4397,5858.764770255436,1620.330187476121,4397,6442.827966025072,1677.382441941626
2024-11-13 17:22:05.130455,4513,4014,4355.0,4447.925701681927,543.4315141937241,4513,5842.126317419911,1598.7567858884279,4559,6412.641992117901,1655.2767071307605
2024-11-13 17:23:42.907600,4436,3985,4347.0,4437.327612720675,534.358325460665,4564,5848.291273545198,1601.5423561609095,4743,6426.504704261758,1655.1037030591544
