time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,L
2024-10-09T01:20:00.000,2024-10-09T01:20:20.000,2.9358563273536693,1.3318709607533015,1.5234506620116846,39.45778531241184,31.148433325951668,41.80984107723907,-109.06874006536074
2024-10-09T01:20:20.000,2024-10-09T01:20:40.000,2.9195556892671766,1.3755061418383718,1.615555328346133,53.847363608627376,39.50150128445105,31.431078629288507,-73.05377744063753
2024-10-09T01:20:40.000,2024-10-09T01:21:00.000,3.357097935077724,1.5510174068651337,1.5501349375391653,39.3697426719874,30.014807238253496,36.44401718446694,-80.76355738433932
2024-10-09T01:21:00.000,2024-10-09T01:21:20.000,3.1671065270073377,1.4258832168055737,1.588489798214833,50.474438149062166,37.25421929255036,37.1282875262808,-64.80555289742273
2024-10-09T01:21:20.000,2024-10-09T01:21:40.000,3.3768165459542936,1.5409473151805928,1.2880118514895407,50.46926246317635,35.88773337868929,33.25409147504614,-58.12742596912847
2024-10-09T01:21:40.000,2024-10-09T01:22:00.000,3.4496393583497036,1.7264279859918668,1.142663494669446,39.27174605635212,28.66256671883949,42.90898694496338,-60.26402363805681
2024-10-09T01:22:00.000,2024-10-09T01:22:20.000,3.19609230154763,1.4108828305110959,1.371183248543494,51.619342365924545,36.299237204521724,32.94199882134118,-82.31127358093389
2024-10-09T01:22:20.000,2024-10-09T01:22:40.000,3.4606649559842815,1.4310660865039213,1.2545223085770711,47.729648497584435,34.98339352465012,34.5110808502627,-79.9271779860049
2024-10-09T01:22:40.000,2024-10-09T01:23:00.000,2.7434005545566356,1.0918875131448085,1.6546796359693614,47.442945003390406,34.01189323621283,35.23056316894508,-50.129401236674646
2024-10-09T01:23:00.000,2024-10-09T01:23:20.000,3.159516494049929,1.542140405254219,1.669660047685741,46.43317816648313,33.04354883565713,34.53752072738973,-24.29736638525819
2024-10-09T01:23:20.000,2024-10-09T01:23:40.000,3.1538688171659692,1.4515592307015912,1.6454035614649105,48.39453139007834,34.59835943773393,34.82883854678664,-18.816877809655374
2024-10-09T01:23:40.000,2024-10-09T01:24:00.000,3.1579339680802114,1.4143350233352594,1.8213312774303212,52.16164924538488,37.49318307604152,34.42641418960868,-19.15358144620984
2024-10-09T01:24:00.000,2024-10-09T01:24:20.000,3.3231947823912273,1.5796609452219248,1.6803323274440887,39.68595208054877,29.346833943473037,40.64571972039384,-18.542429475791053
2024-10-09T01:24:20.000,2024-10-09T01:24:40.000,10.060976182851888,3.55188372678265,5.066763929544711,2.401402079344105,2.2629529697466046,46.22230407667043,-15.67311090588015
2024-10-09T01:24:40.000,2024-10-09T01:25:00.000,19.085508684578564,9.412317300874411,1.4645121584834229,0.14832926660427456,0.03712576539729959,10.68915412101902,-7.465168159612535
