# xmin xmax ymin ymax
-170.328091,-230.049262,-133.040137,-180.548661
-107.419053,-212.636983,-75.195821,-181.230493
-75.381489,-198.361053,-49.166082,-166.823019
-39.281558,-246.751238,1.540767,-210.320989
-2.347503,-203.261799,34.313393,-171.120824
-173.970307,-386.255800,-134.172452,-355.624565
-139.760353,-250.940821,-42.497820,-166.499682
