# xmin xmax ymin ymax
-157.963476,-281.051872,-128.560412,-244.915768
-121.224330,-244.645225,-94.809930,-219.204603
-100.328019,-216.992843,-62.732975,-183.815621
-61.795241,-225.320038,-4.917178,-179.852367
13.630410,-214.411976,66.220914,-168.535646
97.619544,-250.464387,122.187959,-214.807341
62.374233,-176.180515,103.962916,-138.042887
-117.448795,-367.161181,-1.770465,-178.158764
