peak_time,peak_value
2024-11-01T12:41:01.759850,3.13333333333333
2024-11-01T12:50:01.759850,59.3666666666667
2024-11-01T13:06:01.759850,1.45
2024-11-01T13:13:01.759850,0.733333333333333
2024-11-01T13:16:01.759850,0.666666666666667
2024-11-01T13:21:01.759850,1.4
2024-11-01T13:45:01.759850,0.966666666666667
2024-11-01T13:51:01.759850,3.5
2024-11-01T13:56:01.759850,2.98333333333333
2024-11-01T14:03:01.759850,1.3
2024-11-01T14:08:01.759850,1.25
2024-11-01T14:13:01.759850,1.18333333333333
