Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241101_020500.000,13878,M1.3,2024-11-01T02:05:00.000,2024-11-01T02:16:00.000,2024-11-01T02:20:00.000,38985464.0,44214408.0,3571.3711848422495,1.134125478152575,1.2374046145536668,0.13412547815257503,0.23740461455366674,1383975514.0739188,7438.0199999809265,10005,1.0946838579046936
