Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-12 22:01:12.810555,3138,3041,3001.4632478011636,313.73127691542214,3051,3057.338510330675,332.12437386018036
2024-11-12 22:02:50.577250,3147,3266,2996.3206699717316,312.08119759326917,3052,3049.9299939368498,331.4100711958866
2024-11-12 22:04:27.306030,3154,3240,2990.4421886066066,313.36188171689935,3034,3041.4848032585546,331.8344467122116
2024-11-12 22:06:04.552200,3108,3227,2992.723427824287,312.51693116927896,3026,3044.9887287595416,331.27122960567164
2024-11-12 22:07:41.800495,3142,3205,2993.681981343939,312.26713550000335,3064,3047.870901543771,330.559083494952
2024-11-12 22:09:19.808000,3163,3260,3008.0270276814304,313.9159758366581,3038,3062.3340640206457,331.8215354063468
2024-11-12 22:10:56.328970,3135,3116,3004.8697768173315,312.6649886214417,3015,3059.7619047619046,330.37547454023894
2024-11-12 22:12:33.577265,3158,3242,3005.503277825195,312.4859633554367,3105,3061.4043032818745,328.89443318739677
2024-11-12 22:14:10.825570,3176,3221,3008.4146766666063,313.73205712342565,3067,3064.0226202136096,331.21392913732785
2024-11-12 22:15:48.737400,3134,3261,3008.786964102814,313.5918895744727,3032,3063.8595638629286,330.03641085421077
2024-11-12 22:17:25.322035,3144,3264,3020.491953604178,314.8824786324587,3038,3078.768767827477,330.5871254018165
2024-11-12 22:19:02.571205,3159,3096,3030.8947623460717,313.7294723328659,3096,3089.912972033991,331.1684375759604
2024-11-12 22:20:39.818510,3152,3161,3028.9481409298073,313.9796496671601,3146,3089.904792432179,333.01733132719875
2024-11-12 22:22:17.668050,3159,3156,3030.104480869017,313.56140682589773,3038,3093.623098977811,328.05749583478973
2024-11-12 22:23:54.315975,3148,3257,3033.558884022552,316.7753919119051,3119,3097.9701215710725,331.81331088613615
2024-11-12 22:25:31.563280,3125,3179,3037.8251892719563,312.9637691109607,3122,3099.4466230595895,328.0841239396502
2024-11-12 22:27:08.811325,3139,3189,3037.5015490408096,313.7331223366157,3165,3099.2534323690384,330.09745208837944
2024-11-12 22:28:46.606200,3135,3162,3033.5571249765694,314.34809899594046,3129,3096.7679992495428,328.9497132204478
2024-11-12 22:35:47.275745,3199,3222,3044.48072486644,317.51003891309716,3073,3105.2209253269584,332.47682377345745
2024-11-12 22:37:24.524915,3127,3166,3031.178300224774,317.5508034646559,3071,3088.9657501055167,331.76809959207066
2024-11-12 22:39:01.772220,3108,3079,3024.7682097491074,316.4817453660963,3044,3084.8175333531913,332.04854028916884
2024-11-12 22:40:39.203900,3176,3169,3027.785593625691,316.1273837441574,3103,3088.173260508936,331.5124555698543
2024-11-12 22:42:16.269685,3121,3197,3028.3606289055606,315.33413737802823,3080,3088.9584436209634,329.50170748993423
2024-11-12 22:43:53.516990,3152,3180,3030.8062742758343,315.69334661463586,3116,3092.3187990863294,331.4308185401458
2024-11-12 22:45:30.765160,3148,3187,3030.198309119766,318.0122727684792,3143,3094.030592254768,331.84544313115515
2024-11-12 22:47:08.144550,3138,3130,3033.460866827325,317.22775170767426,3099,3097.0249382444104,331.55725072964003
2024-11-12 22:48:45.261750,3122,3199,3036.0038980111076,316.62734217075155,3123,3102.9446653309124,329.49243186158253
2024-11-12 22:50:22.507930,3143,3131,3030.4191334948796,316.44841493846604,3148,3095.5681839600416,329.2506309589876
2024-11-12 22:51:59.757225,3140,3146,3030.900949228979,315.56332954728964,3160,3093.963914143781,327.48727913724275
2024-11-12 22:53:37.439500,3128,3186,3030.3798887074336,316.0959999989349,3147,3098.219587693661,328.8000221209149
2024-11-12 22:55:14.252700,3157,3171,3034.8835624757094,317.1125589137247,3310,3099.653385270008,330.85831106214636
2024-11-12 22:56:51.501995,3131,3213,3032.8582794720073,316.76531665012146,3126,3098.5162366652567,330.20310969362725
2024-11-12 22:58:28.749165,3130,3167,3034.5322026114964,318.528852020537,3091,3099.3268532633465,332.2779010294403
2024-11-12 23:00:05.997470,3129,3162,3036.389550632452,313.56594940011837,3126,3096.944997405538,331.1569283590914
2024-11-12 23:01:43.245640,3165,3177,3038.632856291721,315.84375410880233,3161,3101.876853642811,333.26600969672864
2024-11-12 23:03:20.492935,3117,3158,3034.514139362895,315.9704826200181,3116,3098.663237580688,332.64202995795915
2024-11-12 23:04:57.742240,3149,3170,3029.1324644492356,316.44890733248246,3159,3092.5689725426278,331.53871765182515
2024-11-12 23:06:34.990410,3157,3104,3022.1373082270297,314.9669214991598,3104,3084.748201664834,329.74586430613505
2024-11-12 23:08:12.237705,3114,3122,3011.7923865371104,313.37884537115593,3118,3074.490301707214,328.4767105066176
2024-11-12 23:09:49.486875,3114,3166,3006.128259371638,314.8417886033767,3131,3067.3262761703127,328.17093342273176
2024-11-12 23:11:26.734180,3134,3175,3011.0042060860974,316.5421038583296,3070,3070.604420253482,331.60952518593155
2024-11-12 23:13:03.982475,3125,3132,3015.5039342850037,314.1944423668942,3157,3074.801296200629,329.99162930618274
2024-11-12 23:14:41.231645,3124,3137,3019.8282656670394,314.6871118352294,3127,3078.7954495699764,329.45792731131746
2024-11-12 23:16:18.478950,3113,3160,3018.9950824623934,316.976408422819,3129,3078.6575781372703,330.7540299230343
2024-11-12 23:17:55.727245,3105,3124,3023.235260898343,313.13640916917694,3130,3085.5118771181124,328.35014434799785
2024-11-12 23:19:32.978415,3110,3158,3026.6677838901237,317.23712892001345,3158,3090.0273167520804,331.0651374625643
2024-11-12 23:21:10.223710,3120,3160,3024.8823671687455,317.75216488268916,3161,3090.1036110196465,330.1130514949455
2024-11-12 23:22:47.471890,3143,3126,3028.768171699574,316.17773709451865,3037,3093.1073674964314,331.687349610119
2024-11-12 23:24:24.721185,3139,3138,3031.345526631667,319.5384652956849,3138,3096.65703454351,333.7574691570943
2024-11-12 23:26:01.974480,3115,3130,3032.4122196865965,314.9527097295229,3053,3095.551395250012,330.91637684375235
2024-11-12 23:27:39.217660,3146,3133,3034.7864325123332,315.2088369943263,3094,3095.7158398538973,332.1142720064586
2024-11-12 23:29:16.465955,3120,3160,3025.7010511802137,318.0696709832192,3400,3089.2566542327877,331.74960784967226
2024-11-12 23:30:53.712125,3115,3165,3019.8233233202736,318.4233207956138,3047,3081.6162238115535,332.88506143155496
2024-11-12 23:32:30.965305,3183,3125,3013.354127276498,318.65552892907255,3022,3072.464453630368,333.0726910488854
2024-11-12 23:34:08.207600,3129,3103,3007.3360105461024,315.7827037364062,3106,3063.818869709151,329.4416738762284
2024-11-12 23:35:45.454770,3112,3093,2997.44931691993,314.0598810987124,3078,3053.3914695679596,328.76559174739396
2024-11-12 23:37:22.704065,3137,3139,2997.0688071999757,313.8910614111236,3062,3053.404802015272,330.1978111074233
2024-11-12 23:38:59.952370,3149,3163,2991.695830997587,314.2300451851407,3097,3047.7769361863284,327.3907096213235
2024-11-12 23:40:37.199540,3131,3145,2985.109919128569,314.1261128000884,3093,3039.642812006319,328.61106163046287
2024-11-12 23:42:14.448835,3127,3201,2989.8486751669407,313.10846891448733,3002,3045.1873419322205,327.9431813652503
2024-11-12 23:43:51.697015,3158,3118,2999.245090247232,315.88106786315234,3107,3057.938465418322,329.76306855782053
2024-11-12 23:45:28.945310,3139,3141,2999.482662366616,314.6118431793902,3090,3055.4583478288373,329.3683396191755
2024-11-12 23:47:06.193605,3132,3167,3000.4988862244836,314.3890573021094,2992,3057.8823445612256,329.7000703012369
2024-11-12 23:48:43.440785,3148,3129,3005.9040660542832,315.68849186103074,3001,3065.3256034823903,330.48989700075634
2024-11-12 23:50:20.690080,3118,3130,3005.314062251963,313.6313112423491,3003,3062.850492915333,329.19679555568985
2024-11-12 23:51:57.938250,3142,3173,3006.9849652034422,315.5487882604679,3054,3065.4549631624814,330.1781571749504
2024-11-12 23:53:35.185545,3141,3069,3014.028200230206,314.590951367061,3061,3072.0759777068547,331.6078428916627
2024-11-12 23:55:12.434850,3140,3168,3007.1347072988865,316.9905288196245,2999,3067.89079592906,330.6039991011682
2024-11-12 23:56:49.683020,3112,3093,3007.387203121846,315.79522817412783,3042,3067.522400891578,330.0920423515975
2024-11-12 23:58:26.930315,3136,3083,3007.61867329406,314.4508170856601,3043,3067.5136890804233,329.25677759241614
2024-11-13 00:00:04.179620,3112,3144,3007.2001556248583,314.54051288334784,3069,3067.8960144697594,330.16134002545135
2024-11-13 00:01:41.426790,3130,3147,3010.3506485571666,314.4193349615392,3066,3072.683360232919,329.73440401012346
2024-11-13 00:03:18.674085,3166,3177,3011.6672424777025,317.02728165598586,3038,3072.1850622668944,331.529314928858
2024-11-13 00:04:55.923265,3127,3138,3010.7108972429846,316.7393499100985,3103,3072.129516116259,330.7047157623078
2024-11-13 00:06:33.171560,3141,3063,3007.753053582482,316.6120557194523,3074,3067.9938103530158,331.82956894135634
2024-11-13 00:08:10.419730,3144,3076,2994.241679073716,315.92571740980526,3345,3051.09001553632,331.07475433711375
2024-11-13 00:09:47.667900,3147,3091,2991.7327241191215,314.18537120703365,3339,3045.9905268827424,330.2029490389511
2024-11-13 00:11:24.921205,3112,3103,2984.3894145585195,312.7647812817081,3068,3038.6841221833383,328.16730180584165
2024-11-13 00:13:02.168375,3158,3080,2981.35778284072,313.1912932251654,3000,3035.362573284741,328.93346432340996
2024-11-13 00:14:39.417670,3123,3078,2984.282494093099,311.6069420486329,3092,3038.769620493659,328.69181057658227
2024-11-13 00:16:16.665975,3131,3081,2992.1237178350143,315.8677679212323,3122,3049.738731020039,329.95774480847604
2024-11-13 00:17:53.911145,3125,3108,2994.7967678776386,316.6112159525077,3088,3052.6637308075456,331.0190424136229
2024-11-13 00:33:54.426605,3183,3223,3089.9421465294054,324.7807184871895,3443,3157.400941895246,341.3213303168249
2024-11-13 00:35:31.673900,3183,3204,3067.931525402954,324.78273186927817,3183,3136.6336698092246,339.3106231417012
2024-11-13 00:37:08.923070,3145,3217,3066.6263079131045,322.37434651308615,3186,3133.819658065336,337.44834058731175
2024-11-13 00:38:46.171250,3176,3205,3054.413006969777,319.1654800489978,3183,3119.4400487974904,334.5385043290912
2024-11-13 00:40:23.417545,3166,3162,3039.2113946814147,319.16321211307275,3112,3100.492839451289,333.320363847924
2024-11-13 00:42:00.666840,3167,3162,3031.98666042593,318.39172267486947,3045,3092.6744411279055,332.7084043273273
2024-11-13 00:43:37.915020,3133,3182,3027.644468942072,318.35939243463366,3090,3088.41015178458,332.5611382416259
2024-11-13 00:45:15.163315,3109,3159,3015.0236552650053,317.0889265314755,3057,3073.2161660104152,331.2300000528748
2024-11-13 00:46:52.411485,3132,3157,3019.754073928092,317.3400461091737,3135,3079.3032198653627,330.6272047469517
2024-11-13 00:48:29.659790,3125,3158,3026.4326554743984,320.3053158424615,3025,3088.2055125111137,333.90640551689387
2024-11-13 00:50:06.908085,3159,3174,3025.657149543646,318.60830092949953,3137,3086.9286326686142,332.1584325023504
2024-11-13 00:51:44.156255,3158,3150,3030.268324978137,317.92084061309197,3150,3094.1733138574878,331.67766517497523
2024-11-13 00:53:21.404425,3152,3186,3028.8890893862317,319.21182254233395,3149,3091.3413089038486,333.818121244632
2024-11-13 00:54:58.652730,3167,3199,3033.6706738763596,318.1019768656032,3154,3096.6712339641813,332.92653516541804
2024-11-13 00:56:35.900900,3164,3181,3033.897686821782,315.89271533645825,3152,3096.5829893306236,331.4165392069424
2024-11-13 00:58:13.149195,3112,3183,3033.7647529776937,319.74664920757164,3168,3097.3341483551376,337.48088597463357
2024-11-13 00:59:50.397500,3158,3185,3037.5999174744725,317.6044870960597,3118,3100.0846722977262,333.41757330528964
