date_time,suit_coun
2024-11-12T22:24:40,7022879.3134765625
2024-11-12T22:27:54,16599802.7734375
2024-11-12T22:43:02,503429.99609375
2024-11-12T22:49:31,3575737.265625
2024-11-12T22:54:22,33942225.49902344
2024-11-12T23:05:43,12918929.10546875
2024-11-12T23:25:10,70678155.97851562
2024-11-12T23:28:25,84330648.43457031
2024-11-12T23:41:23,9036419.90625
2024-11-12T23:47:52,11237130.399414062
2024-11-12T23:57:35,42053254.4375
2024-11-13T00:04:04,24617047.708007812
