time,exposure,region_1,region_2,region_3,region_4,region_5,region_6,region_7
2024-11-12 22:22:06.622,2.900775,3.3140008e+07,1.0334818e+07,3.593573e+06,4.599493e+06,3.98807e+06,2.666136e+06,2.411088e+06
2024-11-12 22:22:18.647,2.900774,3.3129292e+07,1.0342129e+07,3.597332e+06,4.605777e+06,3.999957e+06,2.669917e+06,2.406471e+06
2024-11-12 22:22:30.622,2.900772,3.3120244e+07,1.0340264e+07,3.59783e+06,4.605935e+06,3.988955e+06,2.670776e+06,2.404971e+06
2024-11-12 22:22:42.622,2.900775,3.3119932e+07,1.0338644e+07,3.594547e+06,4.61329e+06,3.994501e+06,2.673095e+06,2.402038e+06
2024-11-12 22:22:54.622,2.900773,3.3121624e+07,1.0347184e+07,3.59858e+06,4.605406e+06,3.995185e+06,2.675549e+06,2.406774e+06
2024-11-12 22:23:06.622,2.9007739999999997,3.3132768e+07,1.036406e+07,3.598822e+06,4.604798e+06,3.998372e+06,2.679005e+06,2.406621e+06
2024-11-12 22:23:18.624,2.900775,3.311234e+07,1.0368036e+07,3.59311e+06,4.61011e+06,3.992812e+06,2.669282e+06,2.406823e+06
2024-11-12 22:23:30.622,2.9007769999999997,3.3105136e+07,1.0372328e+07,3.590535e+06,4.604404e+06,4.000097e+06,2.667535e+06,2.406061e+06
2024-11-12 22:23:42.622,2.900778,3.30949e+07,1.0375749e+07,3.599084e+06,4.606236e+06,4.009401e+06,2.670357e+06,2.406167e+06
2024-11-12 22:23:54.622,2.9007769999999997,3.3064012e+07,1.0381269e+07,3.593262e+06,4.608091e+06,4.006644e+06,2.667523e+06,2.404191e+06
2024-11-12 22:24:06.622,2.900775,3.3063048e+07,1.0380673e+07,3.597322e+06,4.602938e+06,4.00802e+06,2.670582e+06,2.401371e+06
2024-11-12 22:24:18.631,2.900775,3.3051986e+07,1.0395754e+07,3.593621e+06,4.606327e+06,4.007352e+06,2.669445e+06,2.404783e+06
2024-11-12 22:24:30.622,2.900778,3.3041228e+07,1.0400528e+07,3.600716e+06,4.60542e+06,4.014107e+06,2.670337e+06,2.400274e+06
2024-11-12 22:24:42.622,2.900774,3.3032872e+07,1.0401901e+07,3.5975e+06,4.604312e+06,4.011299e+06,2.671183e+06,2.401695e+06
2024-11-12 22:24:54.622,2.900773,3.3009504e+07,1.0407203e+07,3.59493e+06,4.610833e+06,4.013937e+06,2.668917e+06,2.3995e+06
2024-11-12 22:25:06.630,2.900772,3.3015712e+07,1.0395237e+07,3.592832e+06,4.609194e+06,4.016221e+06,2.671357e+06,2.390219e+06
2024-11-12 22:25:18.630,2.9007680000000002,3.303209e+07,1.0386692e+07,3.5953e+06,4.610308e+06,4.010284e+06,2.672048e+06,2.399378e+06
2024-11-12 22:25:30.622,2.9007709999999998,3.3012724e+07,1.0381922e+07,3.59421e+06,4.611317e+06,4.006877e+06,2.666711e+06,2.395295e+06
2024-11-12 22:25:42.622,2.900772,3.2991034e+07,1.038802e+07,3.59672e+06,4.608546e+06,4.009439e+06,2.668242e+06,2.393314e+06
2024-11-12 22:25:54.622,2.9007739999999997,3.2984712e+07,1.0410673e+07,3.599889e+06,4.60591e+06,4.003574e+06,2.667943e+06,2.39522e+06
2024-11-12 22:26:06.622,2.9007739999999997,3.2974824e+07,1.0398779e+07,3.590963e+06,4.597735e+06,4.000513e+06,2.668792e+06,2.396035e+06
2024-11-12 22:26:18.622,2.900773,3.2963724e+07,1.0390459e+07,3.597936e+06,4.605982e+06,4.013611e+06,2.666e+06,2.393528e+06
2024-11-12 22:26:30.622,2.900773,3.2956476e+07,1.0373861e+07,3.597731e+06,4.602812e+06,4.013788e+06,2.665669e+06,2.39165e+06
2024-11-12 22:26:42.622,2.9007739999999997,3.2977196e+07,1.0375732e+07,3.598809e+06,4.610267e+06,4.013381e+06,2.665859e+06,2.392951e+06
2024-11-12 22:26:54.622,2.900773,3.2945576e+07,1.0372688e+07,3.597573e+06,4.605733e+06,4.007646e+06,2.666016e+06,2.380491e+06
2024-11-12 22:27:06.622,2.900772,3.2948638e+07,1.0358019e+07,3.600673e+06,4.605783e+06,4.007671e+06,2.654471e+06,2.383398e+06
2024-11-12 22:27:18.622,2.900772,3.2950348e+07,1.0343105e+07,3.603008e+06,4.602887e+06,4.007389e+06,2.654021e+06,2.381096e+06
2024-11-12 22:27:30.622,2.9007739999999997,3.2943668e+07,1.0344571e+07,3.599134e+06,4.600093e+06,4.010867e+06,2.651063e+06,2.378935e+06
2024-11-12 22:27:42.622,2.900773,3.2936416e+07,1.0333336e+07,3.596713e+06,4.598026e+06,4.014686e+06,2.650727e+06,2.382074e+06
2024-11-12 22:27:54.622,2.9007739999999997,3.293056e+07,1.033118e+07,3.601558e+06,4.59461e+06,4.00607e+06,2.654339e+06,2.3829e+06
2024-11-12 22:28:06.622,2.900774,3.2928892e+07,1.0323605e+07,3.597965e+06,4.59873e+06,4.00551e+06,2.656772e+06,2.378755e+06
2024-11-12 22:28:18.624,2.9007769999999997,3.2921616e+07,1.0341072e+07,3.596046e+06,4.601807e+06,4.006555e+06,2.657964e+06,2.376281e+06
2024-11-12 22:28:30.647,2.9007759999999996,3.2914108e+07,1.0343833e+07,3.602136e+06,4.601319e+06,4.003524e+06,2.655937e+06,2.377779e+06
2024-11-12 22:28:42.630,2.9007769999999997,3.2933216e+07,1.0346447e+07,3.602791e+06,4.591995e+06,4.004243e+06,2.652464e+06,2.378971e+06
2024-11-12 22:28:54.622,2.900775,3.2909948e+07,1.0335375e+07,3.596177e+06,4.599905e+06,4.006425e+06,2.647754e+06,2.380416e+06
2024-11-12 22:29:06.622,2.9007759999999996,3.2898552e+07,1.0343582e+07,3.597084e+06,4.594334e+06,4.009495e+06,2.650532e+06,2.379616e+06
2024-11-12 22:29:18.630,2.9007759999999996,3.2894732e+07,1.036024e+07,3.596965e+06,4.596123e+06,4.001703e+06,2.647696e+06,2.381449e+06
2024-11-12 22:29:30.622,2.900775,3.2915576e+07,1.0354777e+07,3.596857e+06,4.595951e+06,4.004614e+06,2.650779e+06,2.376878e+06
2024-11-12 22:29:42.622,2.900778,3.290452e+07,1.0368035e+07,3.593689e+06,4.591804e+06,4.006833e+06,2.653416e+06,2.378699e+06
2024-11-12 22:29:54.622,2.900778,3.2892956e+07,1.0363166e+07,3.59665e+06,4.597112e+06,4.005165e+06,2.654278e+06,2.382196e+06
2024-11-12 22:30:06.622,2.9007739999999997,3.2872792e+07,1.036147e+07,3.595716e+06,4.594015e+06,4.003798e+06,2.653633e+06,2.385115e+06
2024-11-12 22:30:18.622,2.9007709999999998,3.2856328e+07,1.037256e+07,3.59719e+06,4.595853e+06,4.016176e+06,2.653202e+06,2.382594e+06
2024-11-12 22:30:30.622,2.900772,3.2829144e+07,1.0385149e+07,3.600806e+06,4.59593e+06,4.014506e+06,2.654088e+06,2.377061e+06
2024-11-12 22:30:42.622,2.9007699999999996,3.2849456e+07,1.0371881e+07,3.600704e+06,4.59447e+06,4.01674e+06,2.656137e+06,2.379087e+06
2024-11-12 22:30:54.622,2.9007709999999998,3.2833188e+07,1.0386425e+07,3.600179e+06,4.596915e+06,4.018393e+06,2.656425e+06,2.383716e+06
2024-11-12 22:31:06.622,2.900773,3.2826064e+07,1.0383218e+07,3.597512e+06,4.599938e+06,4.01425e+06,2.656304e+06,2.382766e+06
2024-11-12 22:31:18.630,2.900769,3.2839218e+07,1.0385881e+07,3.59753e+06,4.595409e+06,4.016558e+06,2.658616e+06,2.380268e+06
2024-11-12 22:31:30.622,2.9007709999999998,3.2818932e+07,1.0358924e+07,3.597669e+06,4.593393e+06,4.011895e+06,2.659626e+06,2.384636e+06
2024-11-12 22:31:42.622,2.900773,3.2802868e+07,1.0364988e+07,3.600208e+06,4.595768e+06,4.015051e+06,2.660157e+06,2.387354e+06
2024-11-12 22:31:54.622,2.9007709999999998,3.2802542e+07,1.0373242e+07,3.59836e+06,4.597412e+06,4.019844e+06,2.660111e+06,2.387504e+06
2024-11-12 22:32:06.622,2.9007709999999998,3.2797584e+07,1.0355499e+07,3.598175e+06,4.595428e+06,4.016418e+06,2.657618e+06,2.380527e+06
2024-11-12 22:32:18.622,2.900772,3.2781976e+07,1.0366935e+07,3.597845e+06,4.594637e+06,4.01982e+06,2.660158e+06,2.384486e+06
2024-11-12 22:32:30.622,2.900773,3.2776284e+07,1.0344974e+07,3.598588e+06,4.592895e+06,4.021857e+06,2.657734e+06,2.384736e+06
2024-11-12 22:32:42.622,2.900774,3.2761436e+07,1.0332129e+07,3.596229e+06,4.585422e+06,4.023193e+06,2.66135e+06,2.386164e+06
2024-11-12 22:32:54.622,2.900773,3.2774224e+07,1.0329408e+07,3.596895e+06,4.587004e+06,4.027062e+06,2.657333e+06,2.385652e+06
2024-11-12 22:33:06.622,2.900772,3.2769284e+07,1.0315564e+07,3.598033e+06,4.5871e+06,4.025909e+06,2.655907e+06,2.384635e+06
2024-11-12 22:33:18.622,2.9007709999999998,3.2772204e+07,1.0317756e+07,3.595945e+06,4.586011e+06,4.026748e+06,2.65878e+06,2.387351e+06
2024-11-12 22:33:30.622,2.9007709999999998,3.2796992e+07,1.0325233e+07,3.599959e+06,4.585629e+06,4.026142e+06,2.656277e+06,2.387209e+06
2024-11-12 22:33:42.622,2.9007709999999998,3.2809252e+07,1.0321363e+07,3.602477e+06,4.58019e+06,4.027165e+06,2.656525e+06,2.388175e+06
2024-11-12 22:33:54.622,2.9007709999999998,3.2806876e+07,1.032193e+07,3.599371e+06,4.582787e+06,4.030487e+06,2.656139e+06,2.385387e+06
2024-11-12 22:34:06.622,2.900772,3.28319e+07,1.0333339e+07,3.600219e+06,4.588316e+06,4.028811e+06,2.658248e+06,2.385738e+06
2024-11-12 22:34:18.622,2.900773,3.284268e+07,1.0331009e+07,3.602949e+06,4.590529e+06,4.036292e+06,2.655677e+06,2.387747e+06
2024-11-12 22:34:30.654,2.900772,3.2838316e+07,1.0332608e+07,3.596809e+06,4.578779e+06,4.038464e+06,2.657621e+06,2.387798e+06
2024-11-12 22:34:42.630,2.900773,3.2822648e+07,1.0352878e+07,3.599935e+06,4.5861e+06,4.032161e+06,2.655761e+06,2.390835e+06
2024-11-12 22:34:54.622,2.900773,3.2817934e+07,1.0340104e+07,3.599453e+06,4.580993e+06,4.041136e+06,2.658364e+06,2.389159e+06
2024-11-12 22:35:06.638,2.900773,3.2830748e+07,1.0345481e+07,3.593599e+06,4.581969e+06,4.043522e+06,2.657291e+06,2.387522e+06
2024-11-12 22:35:18.622,2.9007709999999998,3.2829784e+07,1.0344225e+07,3.599364e+06,4.585523e+06,4.043872e+06,2.655926e+06,2.390033e+06
2024-11-12 22:35:30.622,2.900774,3.2833544e+07,1.0327499e+07,3.59498e+06,4.593024e+06,4.043269e+06,2.657572e+06,2.385935e+06
2024-11-12 22:35:42.622,2.9007699999999996,3.2868744e+07,1.0325329e+07,3.596211e+06,4.584094e+06,4.038512e+06,2.658123e+06,2.384928e+06
2024-11-12 22:35:54.647,2.9007739999999997,3.2858046e+07,1.0337332e+07,3.597968e+06,4.586347e+06,4.037065e+06,2.657833e+06,2.385378e+06
2024-11-12 22:36:06.622,2.900772,3.2869632e+07,1.0330151e+07,3.595176e+06,4.586826e+06,4.033485e+06,2.65585e+06,2.383743e+06
2024-11-12 22:36:18.622,2.9007709999999998,3.2871224e+07,1.0310932e+07,3.598285e+06,4.583722e+06,4.037496e+06,2.652502e+06,2.380826e+06
2024-11-12 22:36:30.617,2.900773,3.2890956e+07,1.030297e+07,3.598621e+06,4.581261e+06,4.03998e+06,2.655718e+06,2.380077e+06
2024-11-12 22:36:42.648,2.900773,3.2902384e+07,1.0303861e+07,3.596355e+06,4.580132e+06,4.043271e+06,2.659056e+06,2.379723e+06
2024-11-12 22:36:54.622,2.9007739999999997,3.2913212e+07,1.0303903e+07,3.598387e+06,4.582116e+06,4.047296e+06,2.657075e+06,2.377008e+06
2024-11-12 22:37:06.616,2.9007699999999996,3.2896252e+07,1.0298679e+07,3.598271e+06,4.584352e+06,4.042282e+06,2.65722e+06,2.378188e+06
2024-11-12 22:37:18.622,2.900772,3.2889112e+07,1.0284352e+07,3.598255e+06,4.574981e+06,4.041064e+06,2.650348e+06,2.383342e+06
2024-11-12 22:37:30.622,2.9007739999999997,3.2879632e+07,1.0293121e+07,3.597735e+06,4.580968e+06,4.050357e+06,2.651764e+06,2.383628e+06
2024-11-12 22:37:42.622,2.900773,3.284442e+07,1.0294604e+07,3.599694e+06,4.577609e+06,4.048854e+06,2.656209e+06,2.379677e+06
2024-11-12 22:37:54.615,2.900773,3.2824596e+07,1.0294224e+07,3.596219e+06,4.577658e+06,4.044462e+06,2.656057e+06,2.378468e+06
2024-11-12 22:38:06.647,2.900772,3.2814416e+07,1.0293766e+07,3.600481e+06,4.581371e+06,4.046313e+06,2.660524e+06,2.382251e+06
