Time,Total,Area,Exposure,Meas_exposure
2024-11-12 22:22:17.668050,1133580441.85991,1133580441.85991,391851,2000,1924.3000000000002
2024-11-12 22:23:54.315975,1135695886.9316702,1135695886.93167,391851,2000,1924.3000000000002
2024-11-12 22:25:31.563280,1135539833.4017575,1135539833.4017577,391851,2000,1924.3000000000002
2024-11-12 22:27:08.811325,1135473592.7887821,1135473592.7887821,391851,2000,1924.3000000000002
2024-11-12 22:28:46.606200,1134648300.8069527,1134648300.806953,391851,2000,1924.3000000000002
2024-11-12 22:35:47.275745,1140379664.6826472,1140379664.6826472,391851,2000,1924.3000000000002
2024-11-12 22:37:24.524915,1136086490.804695,1136086490.804695,391851,2000,1924.3000000000002
2024-11-12 22:39:01.772220,1134090206.2223673,1134090206.2223673,391851,2000,1924.3000000000002
2024-11-12 22:40:39.203900,1134571881.2353048,1134571881.2353046,391851,2000,1924.3000000000002
2024-11-12 22:42:16.269685,1134579232.6115432,1134579232.6115432,391851,2000,1924.3000000000002
2024-11-12 22:43:53.516990,1134302285.536445,1134302285.5364451,391851,2000,1921.6000000000004
2024-11-12 22:45:30.765160,1134239984.7193549,1134239984.7193549,391851,2000,1918.9
2024-11-12 22:47:08.144550,1135565020.7097754,1135565020.7097754,391851,2000,1924.3000000000002
2024-11-12 22:48:45.261750,1136554475.1429436,1136554475.1429436,391851,2000,1924.3000000000002
2024-11-12 22:50:22.507930,1134323259.8848863,1134323259.8848863,391851,2000,1924.3000000000002
2024-11-12 22:51:59.757225,1133903886.3799882,1133903886.3799882,391851,2000,1924.3000000000002
2024-11-12 22:53:37.439500,1133995918.8505042,1133995918.8505044,391851,2000,1918.9
2024-11-12 22:55:14.252700,1135564305.0402732,1135564305.0402732,391851,2000,1924.3000000000002
2024-11-12 22:56:51.501995,1134513623.3085961,1134513623.3085961,391851,2000,1924.3000000000002
2024-11-12 22:58:28.749165,1135019430.8947773,1135019430.8947773,391851,2000,1924.3000000000002
2024-11-12 23:00:05.997470,1134607494.804892,1134607494.804892,391851,2000,1921.6000000000004
2024-11-12 23:01:43.245640,1135230158.6195283,1135230158.6195283,391851,2000,1924.3000000000002
2024-11-12 23:03:20.492935,1135143524.877458,1135143524.877458,391851,2000,1924.3000000000002
2024-11-12 23:04:57.742240,1133829259.5600858,1133829259.5600858,391851,2000,1924.3000000000002
2024-11-12 23:06:34.990410,1131766146.6786697,1131766146.6786695,391851,2000,1924.3000000000002
2024-11-12 23:08:12.237705,1128899323.7445369,1128899323.7445369,391851,2000,1924.3000000000002
2024-11-12 23:09:49.486875,1127805948.9782887,1127805948.9782887,391851,2000,1921.6000000000004
2024-11-12 23:11:26.734180,1129603794.1495032,1129603794.149503,391851,2000,1924.3000000000002
2024-11-12 23:13:03.982475,1129668343.1037455,1129668343.1037455,391851,2000,1924.3000000000002
2024-11-12 23:14:41.231645,1130970037.3372693,1130970037.3372693,391851,2000,1924.3000000000002
2024-11-12 23:16:18.478950,1130636452.5065024,1130636452.5065026,391851,2000,1924.3000000000002
2024-11-12 23:17:55.727245,1130732432.9560146,1130732432.9560146,391851,2000,1921.6000000000004
2024-11-12 23:19:32.978415,1132888934.9233773,1132888934.9233773,391851,2000,1924.3000000000002
2024-11-12 23:21:10.223710,1132396986.377974,1132396986.377974,391851,2000,1924.3000000000002
2024-11-12 23:22:47.471890,1132750447.26684,1132750447.26684,391851,2000,1924.3000000000002
2024-11-12 23:24:24.721185,1133370719.9583242,1133370719.958324,391851,2000,1924.3000000000002
2024-11-12 23:26:01.974480,1132510841.07303,1132510841.0730302,391851,2000,1921.6000000000004
2024-11-12 23:27:39.217660,1133969406.8596747,1133969406.8596747,391851,2000,1924.3000000000002
2024-11-12 23:29:16.465955,1132288812.8926291,1132288812.8926291,391851,2000,1924.3000000000002
2024-11-12 23:30:53.712125,1131070122.0847015,1131070122.0847015,391851,2000,1924.3000000000002
2024-11-12 23:32:30.965305,1129324547.2654133,1129324547.2654133,391851,2000,1924.3000000000002
2024-11-12 23:34:08.207600,1127948342.3000872,1127948342.3000875,391851,2000,1924.3000000000002
2024-11-12 23:35:45.454770,1124182010.5456562,1124182010.5456562,391851,2000,1921.6000000000004
2024-11-12 23:37:22.704065,1124540972.269108,1124540972.269108,391851,2000,1921.6000000000004
2024-11-12 23:38:59.952370,1124336103.4673934,1124336103.4673934,391851,2000,1924.3000000000002
2024-11-12 23:40:37.199540,1122024921.0184832,1122024921.0184832,391851,2000,1924.3000000000002
2024-11-12 23:42:14.448835,1123364170.65932,1123364170.6593199,391851,2000,1924.3000000000002
2024-11-12 23:43:51.697015,1126468829.1290855,1126468829.1290855,391851,2000,1924.3000000000002
2024-11-12 23:45:28.945310,1125589194.5101674,1125589194.5101671,391851,2000,1924.3000000000002
2024-11-12 23:47:06.193605,1125445246.9926813,1125445246.9926813,391851,2000,1921.6000000000004
2024-11-12 23:48:43.440785,1127638444.1410897,1127638444.1410897,391851,2000,1924.3000000000002
