Time,Total,CdTe1+2Er
2024-11-12 22:15:01.878510060,0.16666666666666669,0.05270462766947299
2024-11-12 22:16:01.878510060,0.2833333333333333,0.06871842709362769
2024-11-12 22:17:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 22:18:01.878510060,0.08333333333333333,0.037267799624996496
2024-11-12 22:19:01.878510060,0.25,0.06454972243679029
2024-11-12 22:20:01.878510060,0.06666666666666667,0.03333333333333333
2024-11-12 22:21:01.878510060,0.21666666666666667,0.060092521257733164
2024-11-12 22:22:01.878510060,0.15000000000000002,0.049999999999999996
2024-11-12 22:23:01.878510060,0.11666666666666667,0.044095855184409845
2024-11-12 22:24:01.878510060,0.08333333333333333,0.037267799624996496
2024-11-12 22:25:01.878510060,0.1,0.040824829046386304
2024-11-12 22:26:01.878510060,0.03333333333333333,0.023570226039551584
2024-11-12 22:27:01.878510060,0.13333333333333333,0.047140452079103175
2024-11-12 22:28:01.878510060,0.05,0.028867513459481287
2024-11-12 22:29:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 22:30:01.878510060,0.1,0.0408248290463863
2024-11-12 22:31:01.878510060,0.13333333333333333,0.04714045207910316
2024-11-12 22:32:01.878510060,0.1,0.0408248290463863
2024-11-12 22:33:01.878510060,0.23333333333333334,0.062360956446232366
2024-11-12 22:34:01.878510060,0.13333333333333333,0.04714045207910317
2024-11-12 22:35:01.878510060,0.1,0.040824829046386304
2024-11-12 22:36:01.878510060,0.18333333333333332,0.05527707983925667
2024-11-12 22:37:01.878510060,0.18333333333333335,0.055277079839256664
2024-11-12 22:38:01.878510060,0.06666666666666667,0.03333333333333333
2024-11-12 22:39:01.878510060,0.13333333333333333,0.04714045207910317
2024-11-12 22:40:01.878510060,0.06666666666666667,0.03333333333333333
2024-11-12 22:41:01.878510060,0.15,0.05
2024-11-12 22:42:01.878510060,0.18333333333333335,0.055277079839256664
2024-11-12 22:43:01.878510060,0.09999999999999999,0.040824829046386304
2024-11-12 22:44:01.878510060,0.2,0.05773502691896258
2024-11-12 22:45:01.878510060,0.15,0.05
2024-11-12 22:46:01.878510060,0.15000000000000002,0.049999999999999996
2024-11-12 22:47:01.878510060,0.16666666666666666,0.052704627669472995
2024-11-12 22:48:01.878510060,0.016666666666666666,0.016666666666666666
2024-11-12 22:49:01.878510060,0.06666666666666667,0.03333333333333333
2024-11-12 22:50:01.878510060,0.1,0.040824829046386304
2024-11-12 22:51:01.878510060,0.11666666666666667,0.044095855184409845
2024-11-12 22:52:01.878510060,0.18333333333333332,0.05527707983925667
2024-11-12 22:53:01.878510060,0.08333333333333333,0.037267799624996496
2024-11-12 22:54:01.878510060,0.7666666666666666,0.1130388330520878
2024-11-12 22:55:01.878510060,0.65,0.10408329997330663
2024-11-12 22:56:01.878510060,0.25,0.06454972243679027
2024-11-12 22:57:01.878510060,0.11666666666666667,0.04409585518440984
2024-11-12 22:58:01.878510060,0.1,0.0408248290463863
2024-11-12 22:59:01.878510060,0.11666666666666667,0.04409585518440984
2024-11-12 23:00:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 23:01:01.878510060,0.13333333333333333,0.047140452079103175
2024-11-12 23:02:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 23:03:01.878510060,0.13333333333333333,0.047140452079103175
2024-11-12 23:04:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 23:05:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 23:06:01.878510060,0.11666666666666667,0.044095855184409845
2024-11-12 23:07:01.878510060,0.13333333333333333,0.04714045207910317
2024-11-12 23:08:01.878510060,0.19999999999999998,0.05773502691896258
2024-11-12 23:09:01.878510060,0.06666666666666667,0.03333333333333334
2024-11-12 23:10:01.878510060,0.08333333333333333,0.037267799624996496
2024-11-12 23:11:01.878510060,0.23333333333333334,0.06236095644623236
2024-11-12 23:12:01.878510060,0.08333333333333333,0.037267799624996496
2024-11-12 23:13:01.878510060,0.18333333333333332,0.05527707983925667
2024-11-12 23:14:01.878510060,0.08333333333333333,0.037267799624996496
2024-11-12 23:15:01.878510060,0.11666666666666667,0.044095855184409845
2024-11-12 23:16:01.878510060,0.08333333333333334,0.037267799624996496
2024-11-12 23:17:01.878510060,0.18333333333333335,0.055277079839256664
