Time,Total,Area,Exposure,Meas_exposure
2024-11-12 22:23:11.850780,1808945552.7449102,1808945552.7449102,391851,2000,1929.7000000000003
2024-11-12 22:24:49.990750,1810684879.2913804,1810684879.2913804,391851,2000,1929.7000000000003
2024-11-12 22:26:26.347370,1807235766.6585085,1807235766.6585083,391851,2000,1927.0
2024-11-12 22:28:03.595550,1808893702.672387,1808893702.672387,391851,2000,1929.7000000000003
2024-11-12 22:35:04.811675,1806016747.6524582,1806016747.6524582,391851,2000,1929.7000000000003
2024-11-12 22:36:42.578450,1805321352.5316951,1805321352.5316951,391851,2000,1929.7000000000003
2024-11-12 22:38:19.307140,1804633605.592878,1804633605.5928779,391851,2000,1929.7000000000003
2024-11-12 22:39:56.554445,1804498321.6621828,1804498321.6621828,391851,2000,1929.7000000000003
2024-11-12 22:41:33.802615,1804009118.2031293,1804009118.2031293,391851,2000,1932.4
2024-11-12 22:43:11.519100,1803925492.6576455,1803925492.6576455,391851,2000,1927.0
2024-11-12 22:44:48.299080,1805592833.3769848,1805592833.3769848,391851,2000,1929.7000000000003
2024-11-12 22:46:25.548385,1806987465.556287,1806987465.5562873,391851,2000,1932.4
2024-11-12 22:48:02.795680,1805784950.679655,1805784950.679655,391851,2000,1929.7000000000003
2024-11-12 22:49:40.438500,1810545621.6007802,1810545621.6007802,391851,2000,1929.7000000000003
2024-11-12 22:51:17.293155,1808856313.7595263,1808856313.7595263,391851,2000,1927.0
2024-11-12 22:52:54.540325,1806688229.2487216,1806688229.2487216,391851,2000,1929.7000000000003
2024-11-12 22:54:31.788620,1813165356.9962869,1813165356.9962869,391851,2000,1929.7000000000003
2024-11-12 22:56:09.379150,1810783120.700943,1810783120.700943,391851,2000,1929.7000000000003
2024-11-12 22:57:46.285095,1806228631.4258993,1806228631.4258993,391851,2000,1929.7000000000003
2024-11-12 22:59:23.533390,1808802612.1126714,1808802612.1126716,391851,2000,1927.0
2024-11-12 23:01:00.781685,1809023835.3249593,1809023835.324959,391851,2000,1929.7000000000003
2024-11-12 23:02:38.288650,1804781345.6831126,1804781345.6831126,391851,2000,1929.7000000000003
2024-11-12 23:04:15.278160,1803183657.227362,1803183657.227362,391851,2000,1929.7000000000003
2024-11-12 23:05:52.526330,1806395406.8249536,1806395406.8249536,391851,2000,1929.7000000000003
2024-11-12 23:07:29.773625,1801788104.3189948,1801788104.3189948,391851,2000,1927.0
2024-11-12 23:09:07.229300,1800431737.6556435,1800431737.6556435,391851,2000,1929.7000000000003
2024-11-12 23:10:44.271100,1801665805.8081133,1801665805.8081136,391851,2000,1929.7000000000003
2024-11-12 23:12:21.518395,1800347735.193242,1800347735.193242,391851,2000,1929.7000000000003
2024-11-12 23:13:58.767450,1801971014.0973797,1801971014.0973797,391851,2000,1929.7000000000003
2024-11-12 23:15:36.157450,1803417400.3623376,1803417400.3623376,391851,2000,1927.0
2024-11-12 23:17:13.261040,1804321306.2744305,1804321306.2744308,391851,2000,1929.7000000000003
2024-11-12 23:18:50.512220,1803041899.8891816,1803041899.889182,391851,2000,1929.7000000000003
2024-11-12 23:20:27.758515,1805107277.78092,1805107277.78092,391851,2000,1932.4
2024-11-12 23:22:05.581000,1807961927.3699574,1807961927.3699574,391851,2000,1929.7000000000003
2024-11-12 23:23:42.254990,1809684968.9956713,1809684968.9956715,391851,2000,1927.0
2024-11-12 23:25:19.502285,1814005800.3277812,1814005800.3277812,391851,2000,1929.7000000000003
2024-11-12 23:26:56.750455,1815987861.143067,1815987861.143067,391851,2000,1929.7000000000003
2024-11-12 23:28:33.999750,1814666854.4755964,1814666854.4755964,391851,2000,1929.7000000000003
2024-11-12 23:30:11.247055,1811832792.3669662,1811832792.366966,391851,2000,1929.7000000000003
2024-11-12 23:31:48.495225,1813235366.1266677,1813235366.126668,391851,2000,1929.7000000000003
2024-11-12 23:33:25.743520,1812128826.560904,1812128826.560904,391851,2000,1924.3000000000002
2024-11-12 23:35:02.990700,1809861744.6994739,1809861744.6994739,391851,2000,1929.7000000000003
2024-11-12 23:36:40.239995,1808007898.807961,1808007898.807961,391851,2000,1929.7000000000003
2024-11-12 23:38:17.488290,1803772090.8615093,1803772090.8615093,391851,2000,1929.7000000000003
2024-11-12 23:39:54.735460,1799616630.2118475,1799616630.2118475,391851,2000,1929.7000000000003
