Time,Total,Area,Exposure,Meas_exposure
2024-11-12 22:23:02.892885,2203663215.8775415,2203663215.877542,391851,2000,1918.9
2024-11-12 22:24:40.142055,2206949853.326989,2206949853.326989,391851,2000,1924.3000000000002
2024-11-12 22:26:17.389360,2202674240.845337,2202674240.845337,391851,2000,1924.3000000000002
2024-11-12 22:27:54.637655,2203749866.4690394,2203749866.4690394,391851,2000,1924.3000000000002
2024-11-12 22:34:55.851655,2200370065.0457497,2200370065.0457497,391851,2000,1924.3000000000002
2024-11-12 22:36:33.999500,2200035319.4730234,2200035319.4730234,391851,2000,1924.3000000000002
2024-11-12 22:38:10.349130,2199523030.9392347,2199523030.9392347,391851,2000,1921.6000000000004
2024-11-12 22:39:47.596425,2198648620.252252,2198648620.2522526,391851,2000,1924.3000000000002
2024-11-12 22:41:24.844595,2199110372.0871897,2199110372.0871897,391851,2000,1924.3000000000002
2024-11-12 22:43:02.937650,2198792153.010718,2198792153.0107174,391851,2000,1927.0
2024-11-12 22:44:39.341070,2201345900.8053007,2201345900.8053007,391851,2000,1924.3000000000002
2024-11-12 22:46:16.590240,2202495745.347166,2202495745.347166,391851,2000,1921.6000000000004
2024-11-12 22:47:53.838535,2202780923.418326,2202780923.418326,391851,2000,1921.6000000000004
2024-11-12 22:49:31.858400,2205169297.0961475,2205169297.0961475,391851,2000,1924.3000000000002
2024-11-12 22:51:08.335010,2204239308.908744,2204239308.9087443,391851,2000,1924.3000000000002
2024-11-12 22:52:45.582305,2202067828.6134567,2202067828.6134567,391851,2000,1924.3000000000002
2024-11-12 22:54:22.830485,2207836762.9359245,2207836762.9359245,391851,2000,1921.6000000000004
2024-11-12 22:56:00.797800,2206518079.933092,2206518079.933092,391851,2000,1924.3000000000002
2024-11-12 22:57:37.327075,2201498212.5321074,2201498212.532108,391851,2000,1924.3000000000002
2024-11-12 22:59:14.575245,2204544947.6584597,2204544947.6584597,391851,2000,1924.3000000000002
2024-11-12 23:00:51.823550,2204304107.228159,2204304107.228159,391851,2000,1918.9
2024-11-12 23:02:29.708450,2200038022.675626,2200038022.675626,391851,2000,1924.3000000000002
2024-11-12 23:04:06.319015,2199240970.901891,2199240970.9018917,391851,2000,1921.6000000000004
2024-11-12 23:05:43.568320,2201289314.7982526,2201289314.7982526,391851,2000,1924.3000000000002
2024-11-12 23:07:20.815490,2197599914.3425136,2197599914.3425136,391851,2000,1924.3000000000002
2024-11-12 23:08:58.647850,2194733619.783309,2194733619.783309,391851,2000,1924.3000000000002
