Time,Total,CdTe1+2Er
2024-07-10 13:30:03.346785060,5.916666666666667,0.3140240613569462
2024-07-10 13:30:03.351285060,5.916666666666667,0.3140240613569462
2024-07-10 13:31:03.346785060,5.633333333333333,0.30641293851417056
2024-07-10 13:31:03.351285060,5.633333333333333,0.30641293851417056
2024-07-10 13:32:03.346785060,5.066666666666666,0.2905932629027116
2024-07-10 13:32:03.351285060,5.066666666666666,0.2905932629027116
2024-07-10 13:33:03.346785060,3.5500000000000003,0.24324199198877375
2024-07-10 13:33:03.351285060,3.5500000000000003,0.24324199198877375
2024-07-10 13:34:03.346785060,3.3666666666666667,0.23687784005919826
2024-07-10 13:34:03.351285060,3.3666666666666667,0.23687784005919826
2024-07-10 13:35:03.346785060,2.5166666666666666,0.2048034287907418
2024-07-10 13:35:03.351285060,2.5166666666666666,0.2048034287907418
2024-07-10 13:36:03.346785060,2.55,0.20615528128088306
2024-07-10 13:36:03.351285060,2.55,0.20615528128088306
2024-07-10 13:37:03.346785060,1.85,0.17559422921421233
2024-07-10 13:37:03.351285060,1.85,0.17559422921421233
2024-07-10 13:38:03.346785060,1.5333333333333332,0.15986105077709065
2024-07-10 13:38:03.351285060,1.5333333333333332,0.15986105077709065
2024-07-10 13:39:03.346785060,1.6166666666666667,0.16414763002993507
2024-07-10 13:39:03.351285060,1.6166666666666667,0.16414763002993507
2024-07-10 13:40:03.346785060,1.2833333333333332,0.14624940645653536
2024-07-10 13:40:03.351285060,1.2833333333333332,0.14624940645653536
2024-07-10 13:41:03.346785060,0.95,0.12583057392117916
2024-07-10 13:41:03.351285060,0.95,0.12583057392117916
2024-07-10 13:42:03.346785060,1.4166666666666667,0.1536590742882148
2024-07-10 13:42:03.351285060,1.4166666666666667,0.1536590742882148
2024-07-10 13:43:03.346785060,1.4166666666666665,0.15365907428821476
2024-07-10 13:43:03.351285060,1.4166666666666665,0.15365907428821476
2024-07-10 13:44:03.346785060,0.8500000000000001,0.11902380714238084
2024-07-10 13:44:03.351285060,0.8500000000000001,0.11902380714238084
2024-07-10 13:45:03.346785060,0.9666666666666666,0.12692955176439846
2024-07-10 13:45:03.351285060,0.9666666666666666,0.12692955176439846
2024-07-10 13:46:03.346785060,0.6833333333333333,0.10671873729054747
2024-07-10 13:46:03.351285060,0.6833333333333333,0.10671873729054747
2024-07-10 13:47:03.346785060,0.5833333333333333,0.09860132971832694
2024-07-10 13:47:03.351285060,0.5833333333333333,0.09860132971832694
2024-07-10 13:48:03.346785060,0.7,0.10801234497346435
2024-07-10 13:48:03.351285060,0.7,0.10801234497346435
2024-07-10 13:49:03.346785060,0.5,0.09128709291752768
2024-07-10 13:49:03.351285060,0.5,0.09128709291752768
2024-07-10 13:50:03.346785060,0.3666666666666667,0.07817359599705716
2024-07-10 13:50:03.351285060,0.3666666666666667,0.07817359599705716
2024-07-10 13:51:03.346785060,0.4666666666666667,0.08819171036881969
2024-07-10 13:51:03.351285060,0.4666666666666667,0.08819171036881969
2024-07-10 13:52:03.346785060,0.41666666666666663,0.08333333333333334
2024-07-10 13:52:03.351285060,0.41666666666666663,0.08333333333333334
2024-07-10 13:53:03.346785060,0.43333333333333335,0.08498365855987974
2024-07-10 13:53:03.351285060,0.43333333333333335,0.08498365855987974
2024-07-10 13:54:03.346785060,0.6000000000000001,0.09999999999999999
2024-07-10 13:54:03.351285060,0.6000000000000001,0.09999999999999999
2024-07-10 13:55:03.346785060,0.4666666666666667,0.08819171036881969
2024-07-10 13:55:03.351285060,0.4666666666666667,0.08819171036881969
2024-07-10 13:56:03.346785060,0.43333333333333335,0.08498365855987974
2024-07-10 13:56:03.351285060,0.43333333333333335,0.08498365855987974
2024-07-10 13:57:03.346785060,0.35,0.07637626158259735
2024-07-10 13:57:03.351285060,0.35,0.07637626158259735
2024-07-10 13:58:03.346785060,0.35,0.07637626158259733
2024-07-10 13:58:03.351285060,0.35,0.07637626158259733
2024-07-10 13:59:03.346785060,0.3666666666666667,0.07817359599705716
2024-07-10 13:59:03.351285060,0.3666666666666667,0.07817359599705716
2024-07-10 14:00:03.346785060,0.23333333333333334,0.06236095644623236
2024-07-10 14:00:03.351285060,0.23333333333333334,0.06236095644623236
2024-07-10 14:01:03.346785060,0.45,0.08660254037844387
2024-07-10 14:01:03.351285060,0.45,0.08660254037844387
2024-07-10 14:02:03.346785060,0.3666666666666667,0.07817359599705716
2024-07-10 14:02:03.351285060,0.3666666666666667,0.07817359599705716
2024-07-10 14:03:03.346785060,0.4833333333333333,0.08975274678557507
2024-07-10 14:03:03.351285060,0.4833333333333333,0.08975274678557507
2024-07-10 14:04:03.346785060,1.0333333333333332,0.13123346456686352
2024-07-10 14:04:03.351285060,1.0333333333333332,0.13123346456686352
2024-07-10 14:05:03.346785060,1.0999999999999999,0.13540064007726602
2024-07-10 14:05:03.351285060,1.0999999999999999,0.13540064007726602
2024-07-10 14:06:03.346785060,0.75,0.11180339887498948
2024-07-10 14:06:03.351285060,0.75,0.11180339887498948
2024-07-10 14:07:03.346785060,0.6333333333333333,0.10274023338281628
2024-07-10 14:07:03.351285060,0.6333333333333333,0.10274023338281628
2024-07-10 14:08:03.346785060,0.41666666666666663,0.08333333333333334
2024-07-10 14:08:03.351285060,0.41666666666666663,0.08333333333333334
2024-07-10 14:09:03.346785060,0.6,0.1
2024-07-10 14:09:03.351285060,0.6,0.1
2024-07-10 14:10:03.346785060,0.8,0.11547005383792515
2024-07-10 14:10:03.351285060,0.8,0.11547005383792515
2024-07-10 14:11:03.346785060,1.2666666666666666,0.14529663145135577
2024-07-10 14:11:03.351285060,1.2666666666666666,0.14529663145135577
2024-07-10 14:12:03.346785060,1.5333333333333334,0.15986105077709065
2024-07-10 14:12:03.351285060,1.5333333333333334,0.15986105077709065
2024-07-10 14:13:03.346785060,1.0833333333333335,0.13437096247164249
2024-07-10 14:13:03.351285060,1.0833333333333335,0.13437096247164249
2024-07-10 14:14:03.346785060,0.8833333333333333,0.12133516482134198
2024-07-10 14:14:03.351285060,0.8833333333333333,0.12133516482134198
2024-07-10 14:15:03.346785060,0.7166666666666667,0.10929064207170001
2024-07-10 14:15:03.351285060,0.7166666666666667,0.10929064207170001
2024-07-10 14:16:03.346785060,0.9,0.1224744871391589
2024-07-10 14:16:03.351285060,0.9,0.1224744871391589
2024-07-10 14:17:03.346785060,1.0333333333333332,0.13123346456686352
2024-07-10 14:17:03.351285060,1.0333333333333332,0.13123346456686352
2024-07-10 14:18:03.346785060,0.7833333333333333,0.11426091000668408
2024-07-10 14:18:03.351285060,0.7833333333333333,0.11426091000668408
2024-07-10 14:19:03.346785060,0.6833333333333333,0.10671873729054748
2024-07-10 14:19:03.351285060,0.6833333333333333,0.10671873729054748
2024-07-10 14:20:03.346785060,0.9,0.1224744871391589
2024-07-10 14:20:03.351285060,0.9,0.1224744871391589
2024-07-10 14:21:03.346785060,0.9500000000000001,0.12583057392117916
2024-07-10 14:21:03.351285060,0.9500000000000001,0.12583057392117916
2024-07-10 14:22:03.346785060,0.8666666666666667,0.1201850425154663
2024-07-10 14:22:03.351285060,0.8666666666666667,0.1201850425154663
2024-07-10 14:23:03.346785060,0.5666666666666667,0.097182531580755
2024-07-10 14:23:03.351285060,0.5666666666666667,0.097182531580755
2024-07-10 14:24:03.346785060,0.6666666666666667,0.10540925533894598
2024-07-10 14:24:03.351285060,0.6666666666666667,0.10540925533894598
2024-07-10 14:25:03.346785060,0.8333333333333333,0.11785113019775793
2024-07-10 14:25:03.351285060,0.8333333333333333,0.11785113019775793
2024-07-10 14:26:03.346785060,0.6166666666666667,0.10137937550497032
2024-07-10 14:26:03.351285060,0.6166666666666667,0.10137937550497032
2024-07-10 14:27:03.346785060,0.55,0.09574271077563382
2024-07-10 14:27:03.351285060,0.55,0.09574271077563382
2024-07-10 14:28:03.346785060,0.3833333333333333,0.07993052538854532
2024-07-10 14:28:03.351285060,0.3833333333333333,0.07993052538854532
2024-07-10 14:29:03.346785060,0.6166666666666667,0.10137937550497032
2024-07-10 14:29:03.351285060,0.6166666666666667,0.10137937550497032
2024-07-10 14:30:03.346785060,0.55,0.09574271077563382
2024-07-10 14:30:03.351285060,0.55,0.09574271077563382
2024-07-10 14:31:03.346785060,0.3833333333333333,0.07993052538854532
2024-07-10 14:31:03.351285060,0.3833333333333333,0.07993052538854532
2024-07-10 14:32:03.346785060,0.4,0.0816496580927726
2024-07-10 14:32:03.351285060,0.4,0.0816496580927726
2024-07-10 14:33:03.346785060,0.5,0.09128709291752768
2024-07-10 14:33:03.351285060,0.5,0.09128709291752768
2024-07-10 14:34:03.346785060,0.25,0.06454972243679029
2024-07-10 14:34:03.351285060,0.25,0.06454972243679029
2024-07-10 14:35:03.346785060,0.3666666666666667,0.07817359599705717
2024-07-10 14:35:03.351285060,0.3666666666666667,0.07817359599705717
2024-07-10 14:36:03.346785060,0.4,0.08164965809277261
2024-07-10 14:36:03.351285060,0.4,0.08164965809277261
2024-07-10 14:37:03.346785060,0.35,0.07637626158259733
2024-07-10 14:37:03.351285060,0.35,0.07637626158259733
2024-07-10 14:38:03.346785060,0.3666666666666667,0.07817359599705717
2024-07-10 14:38:03.351285060,0.3666666666666667,0.07817359599705717
2024-07-10 14:39:03.346785060,0.3666666666666667,0.07817359599705716
2024-07-10 14:39:03.351285060,0.3666666666666667,0.07817359599705716
2024-07-10 14:40:03.346785060,0.43333333333333335,0.08498365855987976
2024-07-10 14:40:03.351285060,0.43333333333333335,0.08498365855987976
2024-07-10 14:41:03.346785060,0.48333333333333334,0.08975274678557507
2024-07-10 14:41:03.351285060,0.48333333333333334,0.08975274678557507
2024-07-10 14:42:03.346785060,0.4666666666666667,0.08819171036881969
2024-07-10 14:42:03.351285060,0.4666666666666667,0.08819171036881969
2024-07-10 14:43:03.346785060,0.36666666666666664,0.07817359599705716
2024-07-10 14:43:03.351285060,0.36666666666666664,0.07817359599705716
2024-07-10 14:44:03.346785060,0.5333333333333333,0.09428090415820634
2024-07-10 14:44:03.351285060,0.5333333333333333,0.09428090415820634
2024-07-10 14:45:03.346785060,0.7166666666666667,0.10929064207170001
