date_time,helio_count
2024-07-10T14:05:00,28.0
2024-07-10T14:11:00,25.0
2024-07-10T14:20:00,23.0
2024-07-10T14:30:00,14.0
2024-07-10T14:39:00,11.0
2024-07-10T14:45:00,17.0
2024-07-10T14:53:00,16.0
2024-07-10T15:00:00,21.0
2024-07-10T15:09:00,15.0
2024-07-10T15:11:00,12.0
2024-07-10T15:13:00,12.0
2024-07-10T15:19:00,8.0
2024-07-10T15:31:00,599.0
2024-07-10T15:33:00,630.0
2024-07-10T15:36:00,907.0
