date_time,helio_count
2024-07-10T04:19:00,39.0
2024-07-10T04:25:00,14.0
2024-07-10T04:33:00,16.0
2024-07-10T04:46:00,34.0
2024-07-10T05:24:00,16.0
2024-07-10T05:34:00,19.0
2024-07-10T05:46:00,44.0
2024-07-10T05:50:00,246.0
2024-07-10T05:56:00,7759.0
2024-07-10T06:10:00,216.0
