# Date,FullDiskIntensity,ROI_Intensity,OutsideROI_Intensity
2024-10-09 00:01:30.647000,52469663.04994577,3967265.4239230333,48507956.11947934
2024-10-09 00:01:42.623000,52499963.2857496,3968631.896030759,48536848.524587005
2024-10-09 00:01:54.622000,52520851.4534534,3964627.457226175,48561741.13109539
2024-10-09 00:02:06.622000,52523453.33086044,3970598.962624562,48558409.42201104
2024-10-09 00:02:18.647000,52538096.91580145,3984220.4836895936,48559357.3603844
2024-10-09 00:02:30.630000,52564036.675614834,4018994.5266502188,48550477.57795051
2024-10-09 00:02:42.622000,52611242.07196542,4041088.5754255233,48575640.63759359
2024-10-09 00:02:54.622000,52649314.116459556,4072432.4872172493,48582463.22373538
2024-10-09 00:03:06.630000,52728628.34918308,4139934.3349483004,48594019.130013905
2024-10-09 00:03:18.622000,52749253.994782105,4167879.4422473377,48586737.930159576
2024-10-09 00:03:30.615000,52804536.70299591,4219756.721025515,48590339.511546016
2024-10-09 00:03:42.622000,52839895.98670428,4247569.707903004,48597797.215441495
2024-10-09 00:03:54.622000,52850975.460427254,4234541.765260702,48621961.511094935
2024-10-09 00:04:06.622000,52851263.95183646,4230567.057239373,48626043.382079944
2024-10-09 00:04:18.622000,52846054.90728187,4222958.920373513,48628608.64022482
2024-10-09 00:04:30.622000,52825643.28321009,4202729.056258259,48628442.73425486
2024-10-09 00:04:42.622000,52813227.32517394,4186260.399347349,48632364.434016615
2024-10-09 00:04:54.622000,52789297.77877062,4174131.7252146923,48620555.636568226
2024-10-09 00:05:06.622000,52759586.635746285,4150965.790960579,48613980.43217987
2024-10-09 00:05:18.622000,52749726.10833907,4126357.9958783532,48628784.92765055
2024-10-09 00:05:30.630000,52714778.29081952,4103482.095517692,48616650.2687896
2024-10-09 00:05:42.630000,52684601.600533925,4079243.114442933,48610809.08527425
2024-10-09 00:05:54.622000,52684422.81041651,4061069.7812312553,48628785.361178726
2024-10-09 00:06:06.622000,52678841.540370315,4048673.7546379725,48635574.601754084
2024-10-09 00:06:18.622000,52695562.0633725,4042327.507898724,48658751.33799989
2024-10-09 00:06:30.616000,52682374.85008348,4034305.933471021,48653600.530339934
2024-10-09 00:06:42.622000,52691209.47385912,4025854.4075356233,48670875.64663598
2024-10-09 00:06:54.622000,52663694.592488915,4019506.477568102,48649601.831231594
2024-10-09 00:07:06.616000,52642348.609684296,4008858.996545757,48638912.2925558
2024-10-09 00:07:18.622000,52645397.22233426,4006705.780270899,48644201.682236604
2024-10-09 00:07:30.615000,52639229.00790201,4002737.1929362495,48641928.96949857
2024-10-09 00:07:42.622000,52679795.765488155,4004120.266838299,48681239.5136072
2024-10-09 00:07:54.616000,52644820.38125569,3994430.814025041,48656049.07364667
2024-10-09 00:08:06.622000,52646673.6739701,3994005.756376813,48658111.96494188
2024-10-09 00:08:18.630000,52647309.58755261,3986577.4125735755,48666336.181071185
2024-10-09 00:08:30.616000,52667410.604247615,3983225.2072803844,48689668.05836084
2024-10-09 00:08:42.622000,52705013.7842093,3983518.2431777907,48727009.224750705
2024-10-09 00:08:54.622000,52673123.316402264,3975675.869472439,48702916.66178293
2024-10-09 00:09:06.622000,52689863.62987636,3976110.235102121,48719259.84096702
2024-10-09 00:09:18.615000,52662590.527250566,3972808.040860678,48695210.674079835
2024-10-09 00:09:30.622000,52685598.336724944,3969167.9798178626,48722022.98482858
2024-10-09 00:09:42.616000,52695778.79635299,3965944.0344403447,48735249.50496142
2024-10-09 00:09:54.653000,52700129.10298419,3965637.2326801196,48739910.058828905
2024-10-09 00:10:06.623000,52683303.78384044,3960970.1932202447,48727814.52456113
2024-10-09 00:10:18.623000,52710511.36520334,3958258.52597091,48757792.376130044
2024-10-09 00:10:30.616000,52750589.84135302,3958250.8842449277,48797810.244141236
2024-10-09 00:10:42.622000,52757713.51547943,3962109.91162737,48801167.95970746
2024-10-09 00:10:54.622000,52762651.752078064,3963971.8090006015,48804130.19376831
2024-10-09 00:11:06.622000,52756762.570657656,3964287.573389668,48798019.01762387
2024-10-09 00:11:18.616000,52726633.90311033,3959844.993629309,48772271.220470056
2024-10-09 00:11:30.622000,52710410.45785882,3960129.068510765,48755839.53998659
2024-10-09 00:11:42.622000,52697823.52018505,3963851.5091604516,48739568.08243286
2024-10-09 00:11:54.622000,52676819.550569944,3960238.6940086912,48722138.31773125
2024-10-09 00:12:06.622000,52634830.47876318,3953241.6547647244,48687212.12553697
2024-10-09 00:12:18.615000,52644383.035758615,3956969.219355871,48692877.51173476
2024-10-09 00:12:30.622000,52635259.98488685,3956497.6227116534,48684195.72088098
2024-10-09 00:12:42.616000,52595837.33368726,3952669.0189035037,48648646.4870716
2024-10-09 00:12:54.622000,52600051.36540626,3956446.9617706933,48649076.715440825
2024-10-09 00:13:06.622000,52598648.020206966,3954130.6605837117,48650075.51409396
2024-10-09 00:13:18.622000,52597275.35916127,3955002.885424847,48647692.03933003
2024-10-09 00:13:30.622000,52596500.80805741,3955641.3024892583,48646319.0640875
2024-10-09 00:13:42.622000,52583723.97512119,3953968.9642310245,48635271.45438713
2024-10-09 00:13:54.615000,52595709.7086234,3950016.9264701726,48651316.78285373
2024-10-09 00:14:06.638000,52599760.61644025,3953230.919641035,48652182.30657643
2024-10-09 00:14:18.622000,52610454.908522904,3951003.540081102,48665078.818428546
2024-10-09 00:14:30.622000,52600223.93945913,3947473.855343935,48658282.72632503
2024-10-09 00:14:42.616000,52598618.096298896,3948896.1765814107,48655194.58380347
2024-10-09 00:14:54.647000,52600436.70982515,3952376.9797247783,48653517.56871079
2024-10-09 00:15:06.622000,52630310.03363921,3952580.3731545494,48683104.073315404
2024-10-09 00:15:18.622000,52608745.7735564,3951839.571646838,48662347.834240675
2024-10-09 00:15:30.615000,52627745.93773755,3953531.1993132895,48679760.823363334
2024-10-09 00:15:42.622000,52617834.13800058,3953830.4286598284,48669540.14172026
2024-10-09 00:15:54.622000,52628531.498520926,3955280.0670990325,48678762.00493177
2024-10-09 00:16:06.622000,52622392.47486976,3952552.876167744,48675413.948007904
2024-10-09 00:16:18.616000,52611264.88174753,3954773.9663573825,48662132.49172207
2024-10-09 00:16:30.622000,52615313.44101683,3955397.9353864556,48665452.972212695
2024-10-09 00:16:42.616000,52645189.04697243,3957015.458218753,48693764.83002716
2024-10-09 00:16:54.622000,52615257.43513231,3956083.327673954,48664696.3981179
2024-10-09 00:17:06.622000,52624240.249284066,3956473.1915855934,48673279.354878515
2024-10-09 00:17:18.616000,52632456.38680564,3959733.658302839,48678271.57131604
2024-10-09 00:17:30.622000,52609148.423322804,3954665.0146994744,48660047.76639695
2024-10-09 00:17:42.638000,52566746.48422392,3947591.0289018624,48624703.26967005
2024-10-09 00:17:54.641000,52556610.09914226,3948440.4372477615,48613793.31979904
2024-10-09 00:18:06.622000,52530998.88237034,3946596.8142383676,48589937.472033404
2024-10-09 00:18:18.638000,52560123.635669164,3946380.302408214,48619325.622996025
2024-10-09 00:18:30.622000,52519460.76665455,3946894.719877551,48578083.51877165
2024-10-09 00:18:42.615000,52508923.98214411,3949757.9788050037,48564659.35529732
2024-10-09 00:18:54.622000,52522160.36544566,3951514.5372617845,48576174.672597475
2024-10-09 00:19:06.622000,52526383.03080029,3956465.5774212847,48575452.50682144
2024-10-09 00:19:18.622000,52555696.09212948,3960197.353338938,48601061.71187336
2024-10-09 00:19:30.622000,52530890.12924451,3953487.353922961,48582932.66537529
2024-10-09 00:19:42.615000,52514454.73286496,3954561.53172595,48565425.85097802
2024-10-09 00:19:54.622000,52516520.87279823,3955517.213443947,48566516.99453769
2024-10-09 00:20:06.622000,52514764.46187116,3953264.687499893,48567052.41308985
2024-10-09 00:20:18.615000,52529200.74655731,3952492.121090106,48582347.794491276
2024-10-09 00:20:30.622000,52519046.243392296,3954046.1847874126,48570527.533609904
2024-10-09 00:20:42.622000,52506683.88500622,3954545.031462195,48557681.15022737
2024-10-09 00:20:54.622000,52508883.11573699,3955303.8075223803,48559109.53728372
2024-10-09 00:21:06.622000,52499055.599815644,3956915.770672953,48547625.93410125
2024-10-09 00:21:18.622000,52514176.67976082,3955812.6507135136,48563897.01408412
2024-10-09 00:21:30.615000,52479033.4195974,3951754.405620828,48532777.529377416
2024-10-09 00:21:42.622000,52462883.29737178,3951876.096902113,48516517.09210927
2024-10-09 00:21:54.622000,52441653.1674379,3952195.6657909267,48495000.14306483
2024-10-09 00:22:06.622000,52435624.45036393,3954396.106154787,48486754.0936361
2024-10-09 00:22:18.630000,52437778.04973482,3951817.180521825,48491569.00632071
2024-10-09 00:22:30.622000,52419106.296164274,3953520.8092162735,48471139.16178465
2024-10-09 00:22:42.622000,52408622.36756239,3955922.215430948,48458215.908060625
2024-10-09 00:22:54.622000,52411406.3035416,3952882.0159529396,48463979.71305668
2024-10-09 00:23:06.622000,52391302.89394477,3954637.0442994493,48442187.12133043
2024-10-09 00:23:18.622000,52439917.23611082,3953804.1810794473,48491497.809900925
2024-10-09 00:23:30.622000,52462657.15153461,3957180.1820405046,48511039.95024792
2024-10-09 00:23:42.615000,52425646.45476756,3957232.926420212,48473918.93843835
2024-10-09 00:23:54.622000,52406926.55317761,3954548.071397373,48457907.34144173
2024-10-09 00:24:06.622000,52403978.101070024,3954431.927125833,48455071.92718099
2024-10-09 00:24:18.622000,52411516.618622154,3957016.418331333,48460085.59071313
2024-10-09 00:24:30.622000,52420977.66084375,3958698.7090717983,48467725.07128253
2024-10-09 00:24:42.622000,52422685.0787323,3958756.9408079693,48469385.63744429
2024-10-09 00:24:54.622000,52385411.53515342,3959443.392047325,48431535.60156992
2024-10-09 00:25:06.622000,52396752.4608028,3958648.7225336903,48443687.406943165
2024-10-09 00:25:18.622000,52381411.633138925,3959708.1062968536,48427211.696707994
2024-10-09 00:25:30.622000,52354592.53587739,3962362.2311631036,48397757.43307928
2024-10-09 00:25:42.615000,52354616.100072324,3959337.861307744,48400868.455471665
2024-10-09 00:25:54.622000,52340618.61271155,3958256.069658482,48388005.8508381
2024-10-09 00:26:06.622000,52316220.93628546,3961610.351967159,48360178.73800927
2024-10-09 00:26:18.638000,52327277.49088177,3960881.900730149,48371960.645067886
2024-10-09 00:26:30.622000,52284852.84312989,3961622.072944468,48328700.32977314
2024-10-09 00:26:42.622000,52289546.74980747,3960626.8240770935,48334320.88312738
2024-10-09 00:26:54.622000,52266552.674534656,3958832.1781862495,48313239.34728014
2024-10-09 00:27:06.623000,52238455.452575766,3961152.5845590075,48282902.73150199
2024-10-09 00:27:18.622000,52263380.01270003,3962951.0249305195,48305903.71837664
2024-10-09 00:27:30.622000,52206086.42563059,3963502.2681806944,48248148.17240724
2024-10-09 00:27:42.615000,52208023.90527797,3966807.9159343936,48246653.48861101
2024-10-09 00:27:54.622000,52215537.81550555,3967853.484975253,48253129.07110189
2024-10-09 00:28:06.622000,52221956.69995195,3971348.415703076,48256085.42799838
2024-10-09 00:28:18.616000,52187852.79279863,3967560.1268899213,48225732.23358391
2024-10-09 00:28:30.623000,52205871.31129768,3974287.2872600267,48237133.21541116
2024-10-09 00:28:42.622000,52188622.37053482,3975232.8684009127,48218909.396782935
2024-10-09 00:28:54.622000,52179663.33894216,3977295.4249217706,48207866.77794704
2024-10-09 00:29:06.622000,52170570.73289623,3976729.6991601223,48199334.04095934
2024-10-09 00:29:18.615000,52206405.17378084,3984560.7043622746,48227315.41171685
2024-10-09 00:29:30.630000,52192175.96376698,3985653.8536717207,48212025.804102965
2024-10-09 00:29:42.622000,52175625.80560201,3985265.6922394345,48195798.303973995
2024-10-09 00:29:54.622000,52183034.65545867,3985930.700114176,48202461.12775029
2024-10-09 00:30:06.622000,52177106.663959354,3987495.100460807,48195009.41642309
2024-10-09 00:30:18.616000,52177164.45720728,3993991.971138847,48188649.624153465
2024-10-09 00:30:30.622000,52174520.97465997,3999374.996983576,48180591.0535972
2024-10-09 00:30:42.630000,52200851.9768628,4010906.365626109,48195312.782790035
2024-10-09 00:30:54.622000,52205547.33171952,4012226.7030062927,48198682.97583204
2024-10-09 00:31:06.624000,52187469.318639375,4011872.307624422,48181037.9538773
2024-10-09 00:31:18.622000,52188810.82961279,4013488.7532245563,48180651.664531045
2024-10-09 00:31:30.615000,52181785.463368155,4012454.5725945625,48174722.54033568
2024-10-09 00:31:42.622000,52177742.41566584,4012922.0327484105,48170138.94873865
2024-10-09 00:31:54.622000,52170905.75638276,4013950.0410234486,48162317.721440434
2024-10-09 00:32:06.622000,52172148.002797864,4013198.8501035753,48164369.41336184
2024-10-09 00:32:18.616000,52157990.50049263,4011388.9978633355,48151975.57072542
2024-10-09 00:32:30.630000,52148617.804227345,4006207.6342835715,48147711.84194061
2024-10-09 00:32:42.622000,52185944.34190504,4013375.358782563,48177954.77219591
2024-10-09 00:32:54.622000,52154155.61936208,4013110.5980695556,48146454.25045583
2024-10-09 00:33:06.623000,52164292.13619491,4015359.9854384195,48154341.72278943
2024-10-09 00:33:18.630000,52153634.274860084,4011512.056219265,48147546.26764824
2024-10-09 00:33:30.622000,52136506.63855471,4013110.9473238597,48128803.88805501
2024-10-09 00:33:42.622000,52129108.58895685,4020164.5555699966,48114358.088833265
2024-10-09 00:33:54.622000,52148377.97131187,4018891.808792184,48134882.29549215
2024-10-09 00:34:06.622000,52176566.120250985,4021108.0939180907,48160866.910761684
2024-10-09 00:34:18.630000,52222379.9574115,4023268.2003445276,48204606.82512273
2024-10-09 00:34:30.622000,52234216.76147441,4027005.467144561,48212593.63420153
2024-10-09 00:34:42.622000,52259736.67808428,4029223.4788939822,48235798.32210878
2024-10-09 00:34:54.622000,52237486.141677566,4029922.9449693603,48212863.832674205
2024-10-09 00:35:06.630000,52205213.487112455,4027001.321022179,48183702.06123586
2024-10-09 00:35:18.622000,52150346.8888594,4023025.836109881,48132708.90465857
2024-10-09 00:35:30.622000,52177018.167828254,4023982.8019085857,48158412.18262493
2024-10-09 00:35:42.615000,52164965.05772233,4024505.444045472,48145726.120938346
2024-10-09 00:35:54.622000,52140908.015965335,4021480.729705673,48124716.54234405
2024-10-09 00:36:06.622000,52100836.11821072,4020922.949848765,48085207.25072446
2024-10-09 00:36:18.622000,52122899.10389805,4022213.6345114736,48106045.74070614
2024-10-09 00:36:30.622000,52105450.1127971,4021694.135102786,48089156.58663313
2024-10-09 00:36:42.622000,52104166.357842006,4020097.677075466,48089283.479667395
2024-10-09 00:36:54.622000,52104058.72893027,4022011.9726212043,48087325.32745446
2024-10-09 00:37:06.622000,52104744.09676833,4024949.461938566,48085096.994467705
2024-10-09 00:37:18.622000,52103905.70273416,4021457.3025775105,48087810.74357829
2024-10-09 00:37:30.615000,52071110.455349475,4019296.5140791303,48057010.81397679
2024-10-09 00:37:42.653000,52072121.24178928,4020070.7947029457,48057490.70423079
2024-10-09 00:37:54.622000,52105605.96914696,4019737.774249229,48091285.69768921
2024-10-09 00:38:06.622000,52114061.617156476,4020046.3116337904,48099377.30605841
2024-10-09 00:38:18.622000,52108755.46361104,4020980.5421501715,48093122.44314725
2024-10-09 00:38:30.646000,52126842.862589665,4019325.7965254937,48112857.68753711
2024-10-09 00:38:42.630000,52143355.77669892,4019792.5870359833,48128881.06418164
2024-10-09 00:38:54.622000,52172670.56078633,4023909.743021197,48154071.451028414
2024-10-09 00:39:06.622000,52180758.091866925,4022250.888811745,48163911.605935365
2024-10-09 00:39:18.622000,52211235.23460029,4018830.0753072016,48197745.09313858
2024-10-09 00:39:30.622000,52269972.4384951,4023783.217301524,48251551.21803236
2024-10-09 00:39:42.616000,52243679.202256225,4012901.0083836047,48236140.54284002
2024-10-09 00:39:54.622000,52267594.04877719,4017751.7648689216,48255213.938862
2024-10-09 00:40:06.622000,52258408.85030008,4017846.2160044378,48245974.96606951
2024-10-09 00:40:18.615000,52270297.86764617,4018483.272631374,48257171.7655738
2024-10-09 00:40:30.622000,52304033.668139376,4016036.0095753428,48293432.39620737
2024-10-09 00:40:42.622000,52376622.44986957,4016153.5695706992,48365865.35428538
2024-10-09 00:40:54.622000,52380243.27897449,4016591.0262222122,48369058.72031192
2024-10-09 00:41:06.622000,52386743.855021216,4015736.0960816448,48376461.11411988
2024-10-09 00:41:18.622000,52393908.8170332,4008681.1043776805,48390586.95531517
2024-10-09 00:41:30.615000,52462907.799095765,4013124.033666749,48455021.65793052
2024-10-09 00:41:42.647000,52472082.03023735,4014663.277238154,48462749.38085704
2024-10-09 00:41:54.641000,52474797.32196446,4017268.0962347067,48462981.20197202
2024-10-09 00:42:06.622000,52488640.3124121,4020088.362318601,48473813.97580792
2024-10-09 00:42:18.622000,52435814.44333172,4012347.0026217042,48428865.97938144
2024-10-09 00:42:30.622000,52436097.27577097,4012854.4558988195,48428529.666462585
2024-10-09 00:42:42.622000,52430345.87557912,4014336.1292451043,48421298.66315406
2024-10-09 00:42:54.622000,52439743.186669536,4013163.337911406,48431932.88435127
2024-10-09 00:43:06.630000,52441808.53051553,4015235.181085403,48431982.22826503
2024-10-09 00:43:18.622000,52456775.82336362,4018734.5903728097,48443361.518816985
2024-10-09 00:43:30.622000,52462671.25991242,4016451.0867935224,48451514.26460667
2024-10-09 00:43:42.622000,52493568.97553832,4019050.38020782,48479809.92711621
2024-10-09 00:43:54.641000,52472140.27114069,4022450.842565902,48455016.61276167
2024-10-09 00:44:06.622000,52472262.50825208,4029030.7623626017,48448601.326882206
2024-10-09 00:44:18.622000,52481059.24540348,4027077.525991267,48459258.22760897
2024-10-09 00:44:30.615000,52445839.623301715,4024703.674835381,48426389.702366576
2024-10-09 00:44:42.622000,52464290.71293091,4033106.544226289,48436472.0458524
2024-10-09 00:44:54.622000,52459961.4862475,4027977.6281016637,48437167.632728
2024-10-09 00:45:06.615000,52463418.32532803,4028365.100043678,48440361.10250233
2024-10-09 00:45:18.623000,52445348.107255034,4024323.3991327183,48426201.57908871
2024-10-09 00:45:30.622000,52420946.45349693,4023950.396909529,48402329.43680457
2024-10-09 00:45:42.615000,52447587.4995303,4027460.478828677,48425319.059965454
2024-10-09 00:45:54.622000,52390385.22662479,4024918.073928929,48370751.92723628
2024-10-09 00:46:06.622000,52394525.0663269,4028275.8040584894,48371568.51389142
2024-10-09 00:46:18.622000,52412969.73507852,4027377.081506241,48390851.5766772
2024-10-09 00:46:30.622000,52397303.48853845,4026904.4413839704,48375782.41751802
2024-10-09 00:46:42.622000,52409238.61220871,4026771.7463773564,48387669.25608336
2024-10-09 00:46:54.622000,52443754.668997996,4028379.9236275177,48420554.03661702
2024-10-09 00:47:06.623000,52443221.17277342,4029075.263153178,48419478.60956115
2024-10-09 00:47:18.630000,52438018.286786705,4028580.9038456166,48414762.49688446
2024-10-09 00:47:30.622000,52442801.97546732,4028144.1349263755,48419831.61781893
2024-10-09 00:47:42.622000,52474236.25767121,4030994.7455548192,48448474.928484805
2024-10-09 00:47:54.616000,52460595.79796069,4032314.734440575,48433499.656299576
2024-10-09 00:48:06.622000,52457905.64678961,4030486.272490064,48432760.694447465
2024-10-09 00:48:18.622000,52459172.73342154,4031577.002339369,48432848.79732431
2024-10-09 00:48:30.622000,52504227.82254729,4030456.9385379953,48478954.655017406
2024-10-09 00:48:42.622000,52497515.154523745,4031329.1165422867,48471414.624460146
2024-10-09 00:48:54.622000,52514514.69671648,4040962.719044231,48478783.66676044
2024-10-09 00:49:06.615000,52530994.19639857,4038596.104158013,48497713.549952865
2024-10-09 00:49:18.622000,52516193.04167185,4042141.7251824765,48479291.2810093
2024-10-09 00:49:30.622000,52501759.87026946,4035023.314402806,48472049.26119922
2024-10-09 00:49:42.615000,52505349.07299168,4035210.1484323377,48475441.28602519
2024-10-09 00:49:54.622000,52480368.23161195,4037035.862386122,48448607.151931055
2024-10-09 00:50:06.622000,52467488.950397186,4031932.412731321,48440758.236655414
2024-10-09 00:50:18.622000,52464819.32636809,4032789.4227179354,48437195.060781874
2024-10-09 00:50:30.622000,52493273.5426009,4036707.6624802123,48461756.545816585
2024-10-09 00:50:42.622000,52476700.256448,4039979.550348992,48441982.73362744
2024-10-09 00:50:54.622000,52475948.57114491,4037824.601900728,48443273.26681339
2024-10-09 00:51:06.622000,52480288.58435022,4043086.3274407825,48442369.14127609
2024-10-09 00:51:18.622000,52500630.69221702,4048130.1415032707,48457669.84822363
2024-10-09 00:51:30.615000,52513141.27491051,4056432.3300183676,48461855.82932063
2024-10-09 00:51:42.622000,52522321.04228411,4051248.576677401,48476241.0700835
2024-10-09 00:51:54.622000,52502562.065979406,4051914.241115506,48455744.378071584
2024-10-09 00:52:06.622000,52477466.94599355,4048044.6141610737,48434541.984009154
2024-10-09 00:52:18.622000,52509822.34796605,4049486.983342084,48465683.92051388
2024-10-09 00:52:30.622000,52508153.482591785,4050097.818349171,48463289.76466715
2024-10-09 00:52:42.622000,52509570.1779727,4051993.2211383,48462826.920464896
2024-10-09 00:52:54.642000,52506305.70690348,4047748.1095634457,48463714.477288045
2024-10-09 00:53:06.622000,52488367.61949019,4046157.8981116125,48447349.71466315
2024-10-09 00:53:18.647000,52528594.01361426,4048078.069982508,48485932.41408696
2024-10-09 00:53:30.630000,52516117.37800359,4043887.131125331,48477460.2159004
2024-10-09 00:53:42.622000,52540219.657933734,4040624.203878746,48504796.118841015
2024-10-09 00:53:54.622000,52506206.423433654,4038031.0846891445,48473477.35182028
2024-10-09 00:54:06.622000,52493855.113751926,4034599.243101697,48464547.19513952
2024-10-09 00:54:18.622000,52480734.697676666,4033164.8157309145,48452892.579077736
2024-10-09 00:54:30.622000,52472716.341513194,4027694.237144165,48450112.7970921
2024-10-09 00:54:42.622000,52471782.63814795,4030319.3790646326,48446676.33071738
2024-10-09 00:54:54.630000,52445897.23126671,4032069.250220199,48419125.1678425
2024-10-09 00:55:06.622000,52447221.0108643,4031093.3075012453,48421298.37268188
2024-10-09 00:55:18.622000,52432557.692181736,4031349.8114129878,48406510.93170362
2024-10-09 00:55:30.622000,52433861.86842527,4027841.4291303908,48411303.836720064
2024-10-09 00:55:42.622000,52483710.11039417,4029019.021389712,48459974.48278691
2024-10-09 00:55:54.622000,52511707.17985207,4030239.0664041173,48486731.86283433
2024-10-09 00:56:06.638000,52551714.53293759,4029798.77895332,48527155.705859445
2024-10-09 00:56:18.622000,52500187.19064419,4029556.8166696886,48475854.475304276
2024-10-09 00:56:30.622000,52463521.585888505,4025881.2789921626,48442837.522545636
2024-10-09 00:56:42.622000,52463163.062123895,4026459.053828207,48441938.455258995
2024-10-09 00:56:54.622000,52448603.01511695,4026203.269944701,48427564.55756945
2024-10-09 00:57:06.622000,52429140.38786053,4026772.7528927517,48407586.22235016
2024-10-09 00:57:18.638000,52397915.736602336,4025305.9085730244,48377762.57116608
2024-10-09 00:57:30.616000,52343300.29398949,4020404.139018969,48328154.04387228
2024-10-09 00:57:42.622000,52318207.65758234,4025127.6809553276,48298286.15357567
2024-10-09 00:57:54.622000,52292836.6951831,4023534.327271524,48274557.49893822
2024-10-09 00:58:06.647000,52275583.42848003,4026359.0808553826,48254458.10511917
2024-10-09 00:58:18.622000,52233167.30925157,4026826.885421321,48211644.85187453
2024-10-09 00:58:30.622000,52219638.628604755,4028136.196330439,48196802.03586411
2024-10-09 00:58:42.622000,52197039.14527935,4023909.3982868083,48178318.68901649
2024-10-09 00:58:54.622000,52179711.29204292,4023880.768867473,48161015.66954612
2024-10-09 00:59:06.622000,52164851.87118251,4020554.0843068054,48149531.88549587
2024-10-09 00:59:18.622000,52116312.04402398,4015186.5892760684,48106371.279754475
2024-10-09 00:59:30.615000,52138614.89217575,4019651.9218073734,48124220.167989016
2024-10-09 00:59:42.622000,52117048.31623164,4017265.326454736,48105047.42681722
2024-10-09 00:59:54.622000,52108776.11018263,4018399.8532810444,48095527.27814274
2024-10-09 01:00:06.630000,52084723.915742174,4016146.09673386,48073751.630174555
2024-10-09 01:00:18.630000,52078846.24334448,4015219.328561062,48068930.30679627
2024-10-09 01:00:30.622000,52069171.62078541,4014347.840325981,48060182.32995551
2024-10-09 01:00:42.622000,52069135.81608828,4013925.8951807152,48060607.08436309
2024-10-09 01:00:54.615000,52040797.21840908,4012478.686811092,48033530.22249831
2024-10-09 01:01:06.622000,52049536.95276863,4009352.2992404816,48045378.07709916
2024-10-09 01:01:18.622000,52039696.85436765,4012356.314706645,48032603.5995786
2024-10-09 01:01:30.622000,52027487.76019708,4008326.030704824,48024385.14855649
2024-10-09 01:01:42.622000,51992273.81020918,4006096.974506539,47991400.942435205
2024-10-09 01:01:54.622000,51986763.57383507,4005857.3840235556,47986089.27313764
2024-10-09 01:02:06.622000,51987490.27849023,4006951.568955152,47985681.112416506
2024-10-09 01:02:18.622000,51990734.915365964,4005569.1859749597,47990424.65430886
2024-10-09 01:02:30.622000,51982459.91428524,4002586.5421210267,47985085.411392234
2024-10-09 01:02:42.616000,51945624.37409184,4000489.867397963,47950325.17060037
2024-10-09 01:02:54.622000,51959074.49816135,4008388.0800459734,47955796.76246034
2024-10-09 01:03:06.622000,51941140.070705,4005460.2461057957,47940810.50474268
2024-10-09 01:03:18.647000,51936966.00643137,4007917.514713264,47934307.41482303
2024-10-09 01:03:30.622000,51956363.536077306,4011364.1652173465,47950275.528865464
2024-10-09 01:03:42.622000,51919934.72107359,4007717.9161626366,47917429.19067025
2024-10-09 01:03:54.622000,51933102.17727496,4012742.4260078836,47925564.89939609
2024-10-09 01:04:06.615000,51944423.30073525,4017583.5222477787,47932012.86272953
2024-10-09 01:04:18.623000,51927152.132957116,4017535.598122577,47914864.42462988
2024-10-09 01:04:30.622000,51911543.91364542,4022643.1888758354,47894058.98543291
