Time,Total,Area,Exposure,Meas_exposure
2024-10-09 00:34:14.881380,1003271635.2944133,1003271635.2944133,305606,2000,1924.3000000000002
2024-10-09 00:35:51.969675,1000476143.4387751,1000476143.4387751,305606,2000,1918.9
2024-10-09 00:37:29.579700,1003590814.8097686,1003590814.8097684,305606,2000,1924.3000000000002
2024-10-09 00:39:06.145150,1002559875.173919,1002559875.173919,305606,2000,1924.3000000000002
2024-10-09 00:40:43.199320,1001417540.9494164,1001417540.9494164,305606,2000,1924.3000000000002
2024-10-09 00:42:20.223615,1003449148.3884218,1003449148.3884219,305606,2000,1924.3000000000002
2024-10-09 00:43:57.247910,1002695286.627461,1002695286.627461,305606,2000,1924.3000000000002
2024-10-09 00:45:34.240215,1003954926.6662034,1003954926.6662035,305606,2000,1924.3000000000002
2024-10-09 00:47:11.296385,1004481234.4323864,1004481234.4323864,305606,2000,1924.3000000000002
2024-10-09 00:48:48.352680,1004699280.1234163,1004699280.1234164,305606,2000,1924.3000000000002
2024-10-09 00:50:25.344850,1006552292.3131969,1006552292.3131969,305606,2000,1924.3000000000002
2024-10-09 00:52:02.401155,1004589169.0765855,1004589169.0765855,305606,2000,1924.3000000000002
2024-10-09 00:53:39.457450,1000215872.8459885,1000215872.8459885,305606,2000,1921.6000000000004
2024-10-09 00:55:16.481745,1001412744.2192665,1001412744.2192667,305606,2000,1924.3000000000002
2024-10-09 00:56:53.537925,1001137234.2307541,1001137234.2307541,305606,2000,1924.3000000000002
2024-10-09 00:58:30.594220,1000096750.723522,1000096750.723522,305606,2000,1924.3000000000002
2024-10-09 01:05:31.555345,1009527537.9202833,1009527537.9202833,305606,2000,1924.3000000000002
2024-10-09 01:07:08.612515,1006099103.880688,1006099103.880688,305606,2000,1924.3000000000002
2024-10-09 01:08:45.635810,1004088663.8402475,1004088663.8402475,305606,2000,1924.3000000000002
2024-10-09 01:10:22.695105,1001153647.7577806,1001153647.7577806,305606,2000,1921.6000000000004
2024-10-09 01:11:59.718410,1002372781.1401173,1002372781.1401173,305606,2000,1924.3000000000002
2024-10-09 01:13:36.739580,1001240197.9726555,1001240197.9726555,305606,2000,1924.3000000000002
2024-10-09 01:15:13.731875,1003149596.0545655,1003149596.0545655,305606,2000,1924.3000000000002
2024-10-09 01:16:50.722045,1002798997.0785114,1002798997.0785115,305606,2000,1924.3000000000002
2024-10-09 01:18:27.718350,1002699117.5772483,1002699117.5772483,305606,2000,1924.3000000000002
2024-10-09 01:20:04.738645,1004154917.5606395,1004154917.5606396,305606,2000,1924.3000000000002
2024-10-09 01:21:41.702940,1001854667.0887959,1001854667.0887959,305606,2000,1921.6000000000004
2024-10-09 01:23:18.693120,1003880896.3624864,1003880896.3624866,305606,2000,1924.3000000000002
2024-10-09 01:24:55.651415,1000774583.2758358,1000774583.2758359,305606,2000,1921.6000000000004
2024-10-09 01:26:32.675710,1001929321.9364626,1001929321.9364626,305606,2000,1924.3000000000002
2024-10-09 01:28:09.667880,1000756667.6466975,1000756667.6466975,305606,2000,1921.6000000000004
2024-10-09 01:29:46.693185,1002010480.7908401,1002010480.7908401,305606,2000,1924.3000000000002
2024-10-09 01:31:23.720355,999595363.9377823,999595363.9377823,305606,2000,1918.9
2024-10-09 01:40:07.773785,1038511165.1967494,1038511165.1967493,305606,1500,1430.2
2024-10-09 01:41:52.531000,993436627.7050297,993436627.7050297,305606,1000,959.85
2024-10-09 01:43:31.153395,1003335949.2053262,1003335949.2053262,305606,500,479.25000000000006
2024-10-09 01:45:08.856900,1002309059.8588526,1002309059.8588526,305606,1000,959.85
2024-10-09 01:46:47.185745,1010341432.5187373,1010341432.5187376,305606,500,477.90000000000003
2024-10-09 01:48:24.118040,1008603299.4369977,1008603299.4369977,305606,1000,959.85
2024-10-09 01:50:03.218345,1016772530.9303905,1016772530.9303905,305606,500,479.25000000000006
2024-10-09 01:51:40.150515,1012097970.8026681,1012097970.8026681,305606,1000,961.2
2024-10-09 01:53:19.250820,1015447177.6638936,1015447177.6638935,305606,500,477.90000000000003
2024-10-09 01:54:56.183240,1013420126.2625908,1013420126.2625908,305606,1000,959.85
2024-10-09 01:56:41.278430,1054047223.7291147,1054047223.7291145,305606,1500,1430.2
2024-10-09 01:58:25.527735,1011171219.8227112,1011171219.8227112,305606,1000,961.2
2024-10-09 02:00:10.618020,1054375424.0,1054375424.0,305606,1500,1430.2
2024-10-09 02:01:54.866895,1010466944.0,1010466944.0,305606,1000,961.2
2024-10-09 02:03:39.964770,1053020096.0,1053020032.0,305606,1500,1430.2
2024-10-09 02:05:24.212645,1009609856.0,1009609856.0,305606,1000,961.2
2024-10-09 02:07:09.310520,1048962880.0,1048962816.0,305606,1500,1424.8000000000002
2024-10-09 02:08:53.590395,1007821376.0,1007821312.0,305606,1000,961.2
2024-10-09 02:10:38.687270,1049220608.0,1049220608.0,305606,1500,1430.2
2024-10-09 02:12:22.967975,1006765440.0,1006765440.0,305606,1000,961.2
