Time,xrsa,xrsb,xrsa_quality,xrsb_quality,xrsa_primary_chan,xrsb_primary_chan
2024-10-08 23:56:00.595783,9.064159e-08,3.346841e-06,0,0,1,1
2024-10-08 23:56:01.595783,9.495634e-08,3.3474842e-06,0,0,1,1
2024-10-08 23:56:02.595784,9.601924e-08,3.3648348e-06,0,0,1,1
2024-10-08 23:56:03.595785,9.495634e-08,3.358417e-06,0,0,1,1
2024-10-08 23:56:04.595791,9.92869e-08,3.3584306e-06,0,0,1,1
2024-10-08 23:56:05.595793,8.850002e-08,3.3635754e-06,0,0,1,1
2024-10-08 23:56:06.595798,9.495634e-08,3.3597032e-06,0,0,1,1
2024-10-08 23:56:07.595803,1.01412674e-07,3.3648348e-06,0,0,1,1
2024-10-08 23:56:08.595806,9.170449e-08,3.3641916e-06,0,0,1,1
2024-10-08 23:56:09.595809,1.0572742e-07,3.3751246e-06,0,0,1,1
2024-10-08 23:56:10.595808,8.740553e-08,3.3609895e-06,0,0,1,1
2024-10-08 23:56:11.595809,1.07884794e-07,3.355188e-06,0,0,1,1
2024-10-08 23:56:12.595816,9.603503e-08,3.3609895e-06,0,0,1,1
2024-10-08 23:56:13.595818,9.819241e-08,3.374495e-06,0,0,1,1
2024-10-08 23:56:14.595821,9.279897e-08,3.3770673e-06,0,0,1,1
2024-10-08 23:56:15.595827,9.820822e-08,3.3700067e-06,0,0,1,1
2024-10-08 23:56:16.595822,9.927109e-08,3.3950746e-06,0,0,1,1
2024-10-08 23:56:17.595826,1.0358584e-07,3.3770673e-06,0,0,1,1
2024-10-08 23:56:18.595831,9.820822e-08,3.3822257e-06,0,0,1,1
2024-10-08 23:56:19.595832,9.600343e-08,3.3712524e-06,0,0,1,1
2024-10-08 23:56:20.595835,1.0574322e-07,3.3841416e-06,0,0,1,1
2024-10-08 23:56:22.595844,9.603503e-08,3.381569e-06,0,0,1,1
2024-10-08 23:56:23.595844,1.06806105e-07,3.3912024e-06,0,0,1,1
2024-10-08 23:56:24.595849,9.172028e-08,3.40858e-06,0,0,1,1
2024-10-08 23:56:25.595849,1.0250716e-07,3.402792e-06,0,0,1,1
2024-10-08 23:56:26.595852,1.0897928e-07,3.3847848e-06,0,0,1,1
2024-10-08 23:56:28.595859,1.0031818e-07,3.3892595e-06,0,0,1,1
2024-10-08 23:56:29.595860,9.601924e-08,3.3770539e-06,0,0,1,1
2024-10-08 23:56:30.595869,9.279897e-08,3.3847848e-06,0,0,1,1
2024-10-08 23:56:31.595868,1.12199544e-07,3.400849e-06,0,0,1,1
2024-10-08 23:56:32.595869,9.927109e-08,3.4047212e-06,0,0,1,1
2024-10-08 23:56:33.595874,9.711372e-08,3.402792e-06,0,0,1,1
2024-10-08 23:56:34.595874,1.06806105e-07,3.3854144e-06,0,0,1,1
2024-10-08 23:56:35.595883,8.954712e-08,3.3969905e-06,0,0,1,1
2024-10-08 23:56:36.595882,1.0682191e-07,3.40858e-06,0,0,1,1
2024-10-08 23:56:37.595887,1.0572742e-07,3.4053508e-06,0,0,1,1
2024-10-08 23:56:38.595891,1.0572742e-07,3.4014922e-06,0,0,1,1
2024-10-08 23:56:39.595888,1.0358584e-07,3.3963609e-06,0,0,1,1
2024-10-08 23:56:40.595892,1.0574322e-07,3.4047212e-06,0,0,1,1
2024-10-08 23:56:41.595897,1.0358584e-07,3.4066506e-06,0,0,1,1
2024-10-08 23:56:42.595897,1.01412674e-07,3.406637e-06,0,0,1,1
2024-10-08 23:56:44.595904,1.0897928e-07,3.3770673e-06,0,0,1,1
2024-10-08 23:56:45.595909,9.497215e-08,3.4233851e-06,0,0,1,1
2024-10-08 23:56:46.595914,1.1005797e-07,3.3976469e-06,0,0,1,1
2024-10-08 23:56:47.595911,9.817661e-08,3.4220718e-06,0,0,1,1
2024-10-08 23:56:48.595913,1.0358584e-07,3.4117954e-06,0,0,1,1
