Date,Mean,Std,diff_count,Diff_error,Img_count
2024-06-02 02:50:58.342090,8.57791086334612,159.76111745729273,3287340.0889695506,8003.406659745253,131396376.41147888
2024-06-02 02:52:23.303115,4.2601375761456355,136.0016511021464,758497.1076041298,4325.336156445568,38175562.84011477
2024-06-02 02:53:48.230390,-13.239122261841123,140.11488866300382,384592.9145623675,3068.3669882556374,19214344.86379631
2024-06-02 02:55:13.190540,-20.460339652123853,145.66900331687293,1185120.2299101136,4387.9048761314225,39692538.63386594
2024-06-02 02:56:38.151815,-1.9490316213660102,148.9820111374711,2012136.0603283583,5725.632857320059,67577879.29397446
2024-06-02 02:58:03.110975,-9.756107805184659,179.7973599286547,738550.2819384529,2676.9472568388123,15070643.513732139
2024-06-02 02:59:28.711250,-5.2730111083045,187.56328632892456,815377.4634974523,2932.921291073179,18019432.06275818
2024-06-02 03:00:52.999765,-4.552228416347007,179.91678901829275,376241.90026993706,2163.0268140503895,9733611.896871893
2024-06-02 03:02:17.959390,6.051335522489764,187.2578309990682,340915.5848496311,2108.516974013258,9232603.244253682
2024-06-02 03:03:42.920015,2.8019655413462723,188.20045736380828,250175.59749082834,1923.3324857351336,7648591.298859004
2024-06-02 03:05:07.880515,23.301439791344805,208.9271994614656,1695740.606060815,4313.534880555403,38908906.93759704
2024-06-02 03:06:32.810140,38.22311772688022,261.3050980907111,3805211.5919617387,5675.392018939395,68225360.7292437
2024-06-02 03:07:57.769765,32.556173009933445,234.0214331917133,2852651.056527934,5396.76538131507,61102804.21844953
2024-06-02 03:09:22.698390,33.89680614216985,212.21640896537303,1319112.7368295814,4070.224622636944,34452569.694269694
2024-06-02 03:10:47.722890,35.79199978852514,220.53614090084287,1523917.2983296982,4168.655503926908,36279294.719169915
2024-06-02 03:12:12.938515,28.047173579740708,222.96167885703295,1416476.5731238108,3977.5484827897317,33058260.4390096
2024-06-02 03:13:38.155140,25.270082768910846,226.84287348695094,2169801.324011084,4809.204379640378,48426694.85431546
2024-06-02 03:15:03.372765,40.79549499803211,233.55480179401846,2463494.792028612,5033.97711139898,53145345.90820624
2024-06-02 03:16:28.588265,49.253487866629854,275.0862686763453,4828140.237129742,6137.3350756397585,80161903.8984859
2024-06-02 03:17:53.804890,35.4560572861901,246.34603011557348,2067485.8967091846,4530.101731630685,43111129.29455584
2024-06-02 03:19:19.225150,36.594720177638884,265.85434901470035,2771115.2881246405,5306.948113801525,59098511.85328778
2024-06-02 03:20:44.239140,33.19748227429464,243.40238852376672,1749545.3073520483,4288.9373768145,38539512.951824926
2024-06-02 03:22:09.474240,12.352684262158336,239.42630946309998,1468101.8197000255,4120.394724915929,35423407.19793005
2024-06-02 03:23:34.691865,5.911544765116047,243.90774255248908,1195365.5645470899,3674.9491284868213,28205867.758479193
2024-06-02 03:24:59.908490,23.59521655613189,252.83532079335245,2830170.052887692,5509.555243490783,63540568.01504126
2024-06-02 03:26:25.123990,25.073787103558065,256.7423493956589,2969175.9052975504,5538.567912043334,64320644.93792968
2024-06-02 03:27:50.340615,26.26535101889763,262.8076315020563,3240798.29221391,5742.7978116898275,69200251.70411286
2024-06-02 03:29:15.590240,59.46447516051529,275.25398033990217,4195302.259337796,6379.089357760575,85580864.32792623
2024-06-02 03:30:40.805865,66.34108839061757,277.56639923871023,4805470.558958088,6755.156188002214,96069740.80756727
2024-06-02 03:32:06.223650,66.66749690130585,274.5206067056897,4146433.1888592537,6234.1158069646635,81874832.9781526
2024-06-02 03:33:31.239990,77.10641884945927,278.5663993974976,4346209.027609413,6409.5004547488825,86509601.18646169
2024-06-02 03:34:56.456615,78.99378205165861,282.21595841737206,4052030.0255952906,6112.663592884115,78781342.42513718
2024-06-02 03:36:21.672115,77.3745425387557,278.4011864457883,3278279.8363770824,5523.626259800194,64299173.95228563
2024-06-02 03:37:46.889740,68.54071772218077,282.9665197620378,2761788.0511751636,4774.915233840392,48361419.031897254
2024-06-02 03:39:12.106365,80.64538309258486,271.95170623338,2097611.59312581,4616.902272267203,44729184.77645793
2024-06-02 03:40:37.352990,68.50168592458571,277.08438162576044,1851755.2620733066,4259.457963075532,38137719.54048842
