Time,Total,Area,Exposure,Meas_exposure
2024-11-01 00:24:37.919880,1116566085.383171,1116566085.383171,340896,2000,1924.3000000000002
2024-11-01 00:26:02.113030,1113195554.636255,1113195554.636255,340896,2000,1924.3000000000002
2024-11-01 00:27:26.305305,1108579420.872479,1108579420.872479,340896,2000,1924.3000000000002
2024-11-01 00:28:50.496580,1104441385.2417405,1104441385.2417405,340896,2000,1924.3000000000002
2024-11-01 00:30:14.688855,1099805262.600553,1099805262.600553,340896,2000,1921.6000000000004
2024-11-01 00:31:42.417005,1102120044.004541,1102120044.004541,340896,2000,1924.3000000000002
2024-11-01 00:33:11.888290,1100576191.8717752,1100576191.8717752,340896,2000,1921.6000000000004
2024-11-01 00:34:41.361450,1099076815.1848924,1099076815.1848924,340896,2000,1924.3000000000002
2024-11-01 00:36:10.833735,1098645250.8541155,1098645250.8541155,340896,2000,1924.3000000000002
2024-11-01 00:37:40.305895,1095502186.2986832,1095502186.2986832,340896,2000,1921.6000000000004
2024-11-01 00:39:09.778180,1094902123.6386538,1094902123.6386538,340896,2000,1924.3000000000002
2024-11-01 00:40:39.250465,1093771737.8006797,1093771737.8006797,340896,2000,1924.3000000000002
2024-11-01 00:42:08.722625,1090208606.246901,1090208606.246901,340896,2000,1924.3000000000002
2024-11-01 00:43:38.194910,1094700623.957831,1094700623.957831,340896,2000,1924.3000000000002
2024-11-01 00:45:07.667060,1093867699.5553675,1093867699.5553675,340896,2000,1924.3000000000002
2024-11-01 00:46:37.139345,1090227713.380518,1090227713.380518,340896,2000,1921.6000000000004
2024-11-01 00:48:06.610630,1093195906.5123625,1093195906.5123622,340896,2000,1924.3000000000002
2024-11-01 00:49:36.839150,1090886391.999977,1090886391.999977,340896,2000,1924.3000000000002
2024-11-01 00:51:05.556075,1090726139.5429096,1090726139.5429096,340896,2000,1924.3000000000002
2024-11-01 00:52:35.333600,1089300334.0418034,1089300334.0418034,340896,2000,1924.3000000000002
2024-11-01 00:54:04.500645,1093346434.1451612,1093346434.1451614,340896,2000,1924.3000000000002
2024-11-01 00:55:33.972805,1091930313.951145,1091930313.9511447,340896,2000,1921.6000000000004
2024-11-01 00:57:03.444090,1091181045.9569159,1091181045.9569159,340896,2000,1924.3000000000002
2024-11-01 00:58:32.917375,1091657805.1286712,1091657805.1286712,340896,2000,1921.6000000000004
2024-11-01 01:01:31.603820,1091147398.0098143,1091147398.0098143,340896,2000,1924.3000000000002
2024-11-01 01:03:00.819970,1092640305.9518433,1092640305.9518433,340896,2000,1924.3000000000002
2024-11-01 01:04:30.412550,1092310184.1845245,1092310184.1845245,340896,2000,1924.3000000000002
2024-11-01 01:05:59.316540,1091247857.503867,1091247857.5038671,340896,2000,1924.3000000000002
2024-11-01 01:07:28.564825,1091047074.061029,1091047074.061029,340896,2000,1924.3000000000002
2024-11-01 01:08:57.813985,1091245108.8845706,1091245108.8845706,340896,2000,1924.3000000000002
2024-11-01 01:10:27.932700,1090301847.4254904,1090301847.4254904,340896,2000,1924.3000000000002
2024-11-01 01:11:56.341555,1089830044.019995,1089830044.019995,340896,2000,1924.3000000000002
2024-11-01 01:13:25.590715,1089075499.6513777,1089075499.651378,340896,2000,1924.3000000000002
2024-11-01 01:14:54.870865,1088909102.1992908,1088909102.1992908,340896,2000,1924.3000000000002
2024-11-01 01:16:24.118150,1089172665.2865956,1089172665.2865953,340896,2000,1924.3000000000002
2024-11-01 01:17:53.367435,1087740355.4287531,1087740355.4287534,340896,2000,1921.6000000000004
2024-11-01 01:19:22.615720,1088964701.7488315,1088964701.7488317,340896,2000,1924.3000000000002
2024-11-01 01:20:51.862880,1089781195.9984345,1089781195.9984345,340896,2000,1924.3000000000002
2024-11-01 01:22:21.112165,1089729218.9395194,1089729218.9395194,340896,2000,1924.3000000000002
2024-11-01 01:23:50.328450,1088666530.1790104,1088666530.1790104,340896,2000,1924.3000000000002
2024-11-01 01:25:19.543610,1089327352.0487049,1089327352.0487046,340896,2000,1924.3000000000002
2024-11-01 01:26:48.792885,1087979767.95194,1087979767.9519403,340896,2000,1924.3000000000002
2024-11-01 01:28:18.917000,1086619946.330957,1086619946.330957,340896,2000,1924.3000000000002
2024-11-01 01:29:47.224330,1085857508.1777782,1085857508.1777782,340896,2000,1924.3000000000002
2024-11-01 01:31:16.313615,1084419191.0183873,1084419191.0183873,340896,2000,1921.6000000000004
2024-11-01 01:32:45.402900,1085318141.5379496,1085318141.5379496,340896,2000,1924.3000000000002
2024-11-01 01:34:14.488060,1083407962.9147003,1083407962.9147003,340896,2000,1921.6000000000004
2024-11-01 01:35:43.576345,1085638170.437675,1085638170.437675,340896,2000,1924.3000000000002
2024-11-01 01:37:12.664620,1085933175.9344444,1085933175.9344442,340896,2000,1924.3000000000002
2024-11-01 01:38:41.752780,1084121174.1647482,1084121174.1647482,340896,2000,1918.9
2024-11-01 01:40:10.841065,1087075883.634246,1087075883.6342459,340896,2000,1924.3000000000002
2024-11-01 01:41:39.929350,1086273637.168107,1086273637.168107,340896,2000,1921.6000000000004
2024-11-01 01:43:09.175100,1088302228.2464812,1088302228.2464812,340896,2000,1924.3000000000002
2024-11-01 01:44:38.105795,1087395414.3753486,1087395414.3753488,340896,2000,1924.3000000000002
2024-11-01 01:46:07.193945,1088651581.2864614,1088651581.2864614,340896,2000,1924.3000000000002
2024-11-01 01:47:36.283230,1087601742.829127,1087601742.829127,340896,2000,1924.3000000000002
2024-11-01 01:49:05.370515,1086020963.347658,1086020963.347658,340896,2000,1924.3000000000002
2024-11-01 01:50:34.458675,1086705596.0071726,1086705596.0071723,340896,2000,1924.3000000000002
2024-11-01 01:52:03.548085,1086267990.7324657,1086267990.7324657,340896,2000,1924.3000000000002
2024-11-01 01:53:32.635245,1085685025.3155508,1085685025.3155508,340896,2000,1924.3000000000002
2024-11-01 01:55:01.723530,1082767011.2051504,1082767011.2051506,340896,2000,1921.6000000000004
2024-11-01 01:56:30.812805,1084992625.306232,1084992625.306232,340896,2000,1924.3000000000002
2024-11-01 01:57:59.899965,1083486812.9431617,1083486812.9431617,340896,2000,1921.6000000000004
2024-11-01 01:59:28.988250,1084221251.948689,1084221251.948689,340896,2000,1924.3000000000002
2024-11-01 02:00:57.917410,1085063520.1157959,1085063520.115796,340896,2000,1924.3000000000002
2024-11-01 02:02:26.749695,1082579349.0866585,1082579349.0866585,340896,2000,1921.6000000000004
2024-11-01 02:03:55.581845,1085400412.044032,1085400412.044032,340896,2000,1924.3000000000002
2024-11-01 02:05:24.414255,1086084698.5787683,1086084698.5787683,340896,2000,1924.3000000000002
2024-11-01 02:06:53.246415,1084042010.4105802,1084042010.4105802,340896,2000,1921.6000000000004
2024-11-01 02:08:22.787000,1088031135.2766948,1088031135.2766948,340896,2000,1924.3000000000002
2024-11-01 02:09:50.908860,1088645992.4916205,1088645992.4916205,340896,2000,1924.3000000000002
2024-11-01 02:11:19.708145,1088509856.4370172,1088509856.4370172,340896,2000,1924.3000000000002
2024-11-01 02:12:48.509295,1089638232.4262056,1089638232.4262056,340896,2000,1924.3000000000002
2024-11-01 02:15:45.132865,1107479795.6231072,1107479795.623107,340896,1500,1430.2
2024-11-01 02:17:19.451500,1094006663.9075322,1094006663.9075322,340896,2000,1924.3000000000002
2024-11-01 02:18:55.714455,1092004945.7485754,1092004945.7485754,340896,2000,1924.3000000000002
2024-11-01 02:20:32.417625,1088307867.39787,1088307867.3978703,340896,2000,1921.6000000000004
2024-11-01 02:22:09.121920,1089664735.370531,1089664735.370531,340896,2000,1924.3000000000002
2024-11-01 02:23:45.827215,1086724589.6906867,1086724589.6906867,340896,2000,1921.6000000000004
2024-11-01 02:25:22.530510,1087823391.1771984,1087823391.1771984,340896,2000,1924.3000000000002
2024-11-01 02:26:59.234815,1087859287.079368,1087859287.079368,340896,2000,1924.3000000000002
2024-11-01 02:28:35.939985,1087665346.9563773,1087665346.9563773,340896,2000,1924.3000000000002
2024-11-01 02:30:12.643280,1088528444.0645554,1088528444.0645554,340896,2000,1924.3000000000002
2024-11-01 02:31:49.348575,1090692608.0,1090692608.0,340896,2000,1924.3000000000002
