Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-01 00:23:19.328615,4748,5032,7292.424400131478,2173.4885958824443,10619,8700.462284901023,2238.1238936009026
2024-11-01 00:23:37.280645,4635,5034,7286.319944340356,2167.980768707731,7753,8689.871587527494,2228.0772834239037
2024-11-01 00:23:55.233800,4624,4986,7260.771135614067,2165.275027688447,6052,8668.043842078056,2226.8819475170612
2024-11-01 00:25:19.425950,4728,5019,7280.743346752258,2187.1589346866044,11092,8703.111525958351,2252.2883058611455
2024-11-01 00:26:43.619100,4712,5311,7296.960176605255,2194.9655206648467,9986,8707.008515304971,2269.073904955098
2024-11-01 00:28:07.811375,4649,5368,7259.694385317115,2163.7497581629514,8557,8672.567084538734,2229.055170626422
2024-11-01 00:29:32.265000,4626,5266,7246.424938234147,2157.04299879395,10287,8637.607959817002,2223.6711198930007
2024-11-01 00:30:56.178800,4635,5367,7268.826497940094,2163.46905780435,10446,8647.898177470432,2237.594948025702
2024-11-01 00:32:25.651210,4701,5212,7259.742997815383,2165.0175235880442,8822,8665.863227760416,2241.685078546514
2024-11-01 00:33:55.122370,4669,4985,7247.941292159249,2149.6345286703927,10081,8635.772661173049,2219.7137833955526
2024-11-01 00:35:24.595655,4645,5259,7262.093249297593,2178.3274966615736,10977,8675.847976467547,2251.023379612247
2024-11-01 00:36:54.678150,4631,5354,7284.50889369039,2180.3177691321243,8367,8691.48771205573,2253.3322718691293
2024-11-01 00:38:23.539100,4613,4940,7293.483032522837,2174.8046726503735,11197,8681.038195118794,2243.6089633564666
2024-11-01 00:39:53.162600,4577,5028,7268.256369028865,2184.9944949584483,7631,8683.548915149167,2261.191679107138
2024-11-01 00:41:22.484535,4685,5177,7276.0391617365585,2189.3601716674934,10694,8686.845385239254,2275.6363040246224
2024-11-01 00:42:51.955820,4686,5007,7245.36191626409,2155.665334328796,10613,8635.91475145255,2225.688292172579
2024-11-01 00:44:21.426980,4672,4985,7252.371155101153,2158.078716936848,11304,8635.379334817253,2235.445886551593
2024-11-01 00:45:50.899265,4627,5210,7262.064452912357,2189.649228524662,9202,8669.094882246376,2277.8470037003735
2024-11-01 00:47:20.370550,4726,5120,7254.44553949799,2184.5167650586172,10044,8688.649289099527,2265.2658055803986
2024-11-01 00:48:49.843710,4603,4969,7282.85159609976,2198.6619974033056,8848,8703.222391840976,2275.133419358722
2024-11-01 00:50:19.315995,4702,4983,7280.727379052532,2192.798166230123,11109,8690.97381262199,2278.3399112656734
2024-11-01 00:51:48.787280,4622,4963,7258.554238008566,2179.793313341913,10711,8657.054611967598,2279.771071399401
2024-11-01 00:53:18.260440,4660,5077,7262.54403404441,2172.3082820776417,10852,8657.354621465985,2277.2000905827076
2024-11-01 00:54:47.732725,4698,5244,7252.136763445875,2178.0301293849116,10619,8658.163968139976,2270.4020976836723
2024-11-01 00:56:17.205010,4610,4880,7235.293164611724,2174.129921228024,10750,8650.034112424104,2272.547461245648
2024-11-01 00:57:46.677170,4586,5250,7253.656600742462,2180.72191985237,10905,8662.6427682839,2269.883545374568
2024-11-01 00:59:16.149320,4711,5113,7268.227307498962,2170.520262350927,10904,8660.517975247201,2271.9482160485054
2024-11-01 01:00:45.558605,4729,5175,7251.974641519325,2167.654782203393,11253,8645.796905159159,2267.481179468501
2024-11-01 01:02:14.773890,4578,5022,7255.96020214782,2165.8003792130453,6722,8650.829036988756,2260.792865813384
2024-11-01 01:03:43.959175,4682,5265,7272.693542932571,2182.748172579645,7552,8682.99233978747,2279.7551776518976
2024-11-01 01:05:13.239460,4668,5089,7262.981987241864,2191.1489968340975,8854,8691.783879076753,2284.9205455243855
2024-11-01 01:06:42.486745,4699,4959,7284.166306226023,2201.8050581982297,11253,8717.690461356855,2309.4861155627996
