time_start,time_end,T1,T1_er1,T1_er2,T2,T2_er1,T2_er2,EM1,EM1_er1,EM1_er2,EM2,EM2_er1,EM2_er2,Flux,Flux_er1,Flux_er2,Index,Index_er1,Index_er2,Ecut,Ecut_er1,Ecut_er2,L
2024-11-13T00:14:00.000,2024-11-13T00:14:30.000,13.007866159744683,0.005530199369493616,0.006548930320171564,20.366200759194072,0.1130145604827355,0.18899926734976802,300.8229519907391,0.6158942459587706,2.079854507162395,3.004830950131358,0.0039007896468943315,0.006616570745196171,9.9850601515781,0.0222288324852169,0.010067823850361535,14.695220610847635,0.10505154866903688,0.05789354322170581,10.01825047961773,0.013411002493995738,0.022213500488648563,14.695220610847635
2024-11-13T00:14:30.000,2024-11-13T00:15:00.000,13.000886293090083,0.0007266680524828928,0.008806942286112118,20.030512261559977,0.023666877812065223,0.04311599058757665,300.1325605817216,0.11435433447473997,0.8092052690022342,3.216716720858598,0.21562923461258876,0.206600936730434,5.83148017598432,0.6535171570950258,1.6177220581277059,13.064522220178912,0.5055691574147083,1.1548162397697794,10.033752871631673,0.027389072338047882,0.06906280422063382,13.064522220178912
2024-11-13T00:15:00.000,2024-11-13T00:15:20.000,13.001932335292572,0.001809243487670642,0.0033644036388427168,20.194374228769565,0.1736986617891354,0.5966522462584933,300.14256891881536,0.1026834597372499,0.5360194468181589,3.1042629474193246,0.08806612606559527,0.16066545385403863,8.941006053618949,0.24811783862730863,0.22600440517945408,14.19385037273207,0.20765131622024846,0.274694439530478,10.093644804092403,0.07264154734993156,0.1453833464355263,14.19385037273207
2024-11-13T00:15:20.000,2024-11-13T00:15:40.000,13.00073709842404,0.0005816549473358634,0.0029152901321349844,20.15856966891065,0.1313826054839069,0.48811016317569766,300.0491926853617,0.037716412083227624,0.3746498827869118,3.4629378500493093,0.18288965405290813,0.5835225753445101,9.807322529202217,4.579418869962005,0.16269586680415493,12.69905101667922,0.7644835992233201,0.7248712314925285,10.016470467764995,0.012474149752518926,0.3201778139497584,12.69905101667922
2024-11-13T00:15:40.000,2024-11-13T00:16:00.000,13.000111159688693,9.199208488119837e-05,0.0009582203146702994,20.823058833521646,0.3346401812312365,0.08851227038389453,302.35960066324037,0.536651197935953,2.4979685906866393,3.0027786408307793,0.00235223157587372,0.02097332043960609,9.982541133582595,0.1970407333634192,0.015456307370678601,14.963571808431986,0.2729530630425412,0.030898275647800233,11.280678476631806,0.019291548869345476,0.11363958689039144,14.963571808431986
2024-11-13T00:16:00.000,2024-11-13T00:16:20.000,13.002311460824268,0.0017488557548777095,0.00574456962791281,20.454917488773788,0.2618269903910111,1.0177270096284374,301.5429034919794,0.9885257970178145,1.2392183109932375,3.0556381951531115,0.0491630635346465,0.23445075718887542,9.728246680340103,0.21617904933146725,0.18251263946040552,12.129858137569704,0.44797637553442016,0.5057851388608476,11.314328786898335,0.5381233683357323,0.16373087196187797,12.129858137569704
2024-11-13T00:16:20.000,2024-11-13T00:16:40.000,13.00191079089689,0.0014977338964961007,0.005174514853349521,20.094224971123893,0.07482702812189146,0.13330803565244054,300.9361338722933,0.7571458232519603,1.1211515080483423,3.013134162908311,0.01140722996744703,0.13609501290512327,9.040008277852959,0.11231398187694452,0.11651775383566232,14.883270373856625,0.11813474507095201,0.060284084672000304,10.41827529755488,0.31491069541883654,0.1936668440708793,14.883270373856625
2024-11-13T00:16:40.000,2024-11-13T00:17:00.000,13.000454351408461,0.0003619348167660519,0.0011390529979653508,20.02456329087597,0.01816598296400329,0.047150488606373386,300.18671932371205,0.12733133855550705,0.5542995256048471,3.008586895009724,0.007094457334018589,0.03950005967067183,9.75092041345131,0.6338433302167168,0.20959100335803704,14.123955885182934,0.9391052228817536,0.30987032390614644,10.74464273372542,0.03262972130563391,0.0771917143265064,14.123955885182934
2024-11-13T00:17:00.000,2024-11-13T00:17:20.000,13.003930160670341,0.0034302802573371594,0.037091887270431556,24.131840861418457,0.1405513379538661,0.4871667815827152,305.41851319954213,5.233368948486088,6.582733880106787,3.2216520611702597,0.20336740440505974,0.3715784645973481,9.974336186101752,0.5166768901992569,0.02235729797585151,14.512229437751738,0.9128687687716912,0.3848912132892206,10.016858064359136,0.012912998369735362,0.06659936693673707,14.512229437751738
2024-11-13T00:17:20.000,2024-11-13T00:17:40.000,13.001785561752628,0.0014987592646971137,0.03287866226409264,21.20904062351757,0.6193338242721325,0.5565796620504848,302.1237484723017,1.842270434641648,1.443057870902635,3.018025317961225,0.017215166840746754,0.07493289209721654,7.624002150999909,1.9411573964111097,0.9032841603959403,6.576240369673259,0.283484631939916,0.29802169033451964,10.148672690396783,0.14611534919218805,0.6960443330645116,6.576240369673259
2024-11-13T00:17:40.000,2024-11-13T00:18:00.000,13.001466567846897,0.0011149395875236223,0.001546170129531177,20.17711251460879,0.0917292416992872,0.31312547094475107,301.057610406759,0.8206422546809904,1.320007994734965,3.2522269096043086,0.08951783473934283,0.18572860535717384,9.911522433466025,0.14067631582353712,0.07880171967664928,14.860457702962616,0.20210530811903382,0.10885023600044974,10.492539303521642,0.12729633636774018,0.13052671210798295,14.860457702962616
2024-11-13T00:18:00.000,2024-11-13T00:18:20.000,13.00142098391418,0.0011377651684139067,0.004520954853273196,20.03808298469061,0.034507143113632566,0.0820072643994294,300.6797349293078,0.5856306100988036,0.4966144209798813,3.152367151471183,0.09388862632006445,0.0361111675143988,1.0209033342550466,0.0188773508496487,0.18221276044707113,14.34585623984652,0.041401766054015354,0.14552036055657247,11.05447039188693,0.15407382355267352,0.03801032333776355,14.34585623984652
2024-11-13T00:18:20.000,2024-11-13T00:18:40.000,13.00162730813725,0.0013140869592351834,0.004492482953301291,20.11016167403455,0.09234158379931756,0.24489001321639847,300.2538196597154,0.2239440014349725,1.9255619279117582,3.1599410061312114,0.11387518236882466,0.42076850832348,1.048079827881113,0.035392297570994824,0.03862224492686872,4.352212938763996,0.11024402805634814,0.07174995251964944,10.896551317561524,0.26183899340741945,0.5186596497203837,4.352212938763996
2024-11-13T00:18:40.000,2024-11-13T00:19:00.000,13.000976675324972,0.0008108027500739468,0.0018466457918986379,20.048764259103162,0.04045192943708997,0.12974128233496174,300.6700342912034,0.48766272449165626,1.3792618728776347,3.0525769050797615,0.04062965282043951,0.08564275200192428,1.1054510470936885,0.046299307330518236,0.09013823752080707,3.603852678852285,0.04424319743862304,0.08041141317179612,11.42962463927926,0.15252108384871121,0.14573181263606827,3.603852678852285
