Peak time,Peak total count
2024-11-01 12:37:20.432,0.001635240948132395
2024-11-01 12:40:09.863,0.0009820661154675136
2024-11-01 12:48:34.739,0.06996236029330236
2024-11-01 12:51:23.314,0.26246383315242555
2024-11-01 13:02:38.345,0.7167687773650706
2024-11-01 13:13:40.179,1.9094199045981006
2024-11-01 13:19:18.484,0.30867972292830587
2024-11-01 13:24:56.724,0.0008531360401825278
2024-11-01 13:37:38.965,0.0003205281597373959
2024-11-01 13:41:53.429,0.000372848373221461
2024-11-01 13:47:35.312,0.015237593105134235
2024-11-01 13:53:14.360,0.004208797118821011
2024-11-01 13:56:03.958,0.007944914259616749
2024-11-01 14:00:18.358,0.00021556468166282448
2024-11-01 14:07:23.735,0.32246807470599725
2024-11-01 14:14:29.112,0.4375381331625114
