Peak time,Peak total count
2024-10-08 23:59:25.593,0.0027398655257949434
2024-10-09 00:02:39.513,1.486044069494246
2024-10-09 00:12:21.407,0.0038765340052334205
2024-10-09 00:17:12.672,0.007793049345745709
2024-10-09 00:22:03.937,0.010146218184360652
2024-10-09 00:26:55.200,0.06189470082288384
2024-10-09 00:30:09.376,0.03999216114682093
2024-10-09 00:36:37.761,0.03153657301141439
2024-10-09 00:41:28.961,0.06068776238016539
2024-10-09 00:46:20.342,0.2802336210606858
2024-10-09 00:51:11.139,0.17419209331815294
2024-10-09 00:56:02.275,0.11454134042077906
2024-10-09 01:11:08.484,0.5269398692335688
2024-10-09 01:15:59.492,0.14462137444659462
