Peak time,Peak total count
2024-11-01 00:23:37.280,0.00014695779077103036
2024-11-01 00:26:43.619,0.002343780035288915
2024-11-01 00:36:54.678,0.13474589944468884
2024-11-01 00:45:50.899,0.0004014228435575486
2024-11-01 00:48:49.843,0.010037285994725764
2024-11-01 00:53:18.260,0.0019579811439125565
2024-11-01 00:57:46.677,0.03586324140819299
2024-11-01 01:03:43.959,0.09388072826574398
2024-11-01 01:12:39.511,0.00022275663615304984
2024-11-01 01:15:38.440,0.0011588688562081597
2024-11-01 01:21:35.350,0.024248207012133975
2024-11-01 01:24:33.495,0.039698420529248345
2024-11-01 01:29:01.176,0.17990111788627636
2024-11-01 01:33:28.538,0.04169513663551547
2024-11-01 01:40:53.979,0.18316276792976147
2024-11-01 01:45:21.243,0.52768848737256
2024-11-01 01:51:17.596,0.22512924003475798
2024-11-01 01:55:44.861,0.7916630450795167
2024-11-01 02:01:40.956,0.09060884501914432
