Peak time,Peak total count
2024-11-12 22:24:40.142,0.03193915280572154
2024-11-12 22:27:54.637,0.21661680628728738
2024-11-12 22:43:02.937,0.00017216221465541452
2024-11-12 22:49:31.858,0.011603115763246113
2024-11-12 22:54:22.830,0.7261716304927301
2024-11-12 23:05:43.568,0.12988861548691075
2024-11-12 23:25:10.545,3.065581578577477
2024-11-12 23:28:25.417,4.943857731294046
2024-11-12 23:41:23.266,0.06119879062382735
2024-11-12 23:46:14.771,0.08257375721294366
2024-11-12 23:57:35.509,1.4804577475271798
2024-11-13 00:04:04.501,0.5027428378767066
