Time,AR_total,AR_count_Er,QS_total,QS_count_Er,AR_area,QS_area
2024-10-08T23:56:37.738,167821171.8882373,13655.327486541952,125682012.17143492,11817.219647213265,7373,3422
2024-10-08T23:58:14.731,167434504.631666,13639.587181422645,125794983.21588923,11822.529491323347,7373,3422
2024-10-08T23:59:51.691,167373660.33804825,13637.108700488625,126211713.17905326,11842.095965901255,7373,3422
2024-10-09T00:01:28.650,166667064.17076874,13608.29257682277,126946846.3814798,11876.53364980614,7373,3422
2024-10-09T00:03:05.610,167541693.8461184,13643.952418811721,125938000.93913779,11829.24816523001,7373,3422
2024-10-09T00:04:42.571,167475774.88203645,13641.268061048204,125145762.83497693,11791.98234371214,7373,3422
2024-10-09T00:06:19.531,167405023.08428794,13638.386312345181,125893672.47330783,11827.166114656347,7373,3422
2024-10-09T00:07:56.491,166675193.89285088,13608.624466893978,126783673.42250428,11868.898358618924,7373,3422
2024-10-09T00:09:33.451,166492127.27072138,13601.148941285208,125963997.20253436,11830.469005567988,7373,3422
2024-10-09T00:11:10.449,166575528.17651576,13604.55512672607,126392144.90848848,11850.557647848778,7373,3422
2024-10-09T00:12:47.537,167365014.83401024,13636.756490945518,126173661.98483188,11840.310712178303,7373,3422
2024-10-09T00:14:24.625,167727628.4663886,13651.52122033734,126212020.15194502,11842.110367101195,7373,3422
2024-10-09T00:16:01.713,168381338.2824875,13678.09840107281,126107980.15580294,11837.228474220312,7373,3422
2024-10-09T00:17:38.802,168433653.5323042,13680.223094846899,125976891.94768709,11831.074523741241,7373,3422
2024-10-09T00:19:15.890,167727193.28152293,13651.5035102578,125123611.50485681,11790.938682115026,7373,3422
2024-10-09T00:20:52.978,167429008.0293671,13639.36329686035,125224634.03747387,11795.697616667692,7373,3422
2024-10-09T00:22:30.665,168159571.97634837,13669.0880772131,126153338.28966212,11839.357071961398,7373,3422
2024-10-09T00:24:07.155,167941671.70069426,13660.22904073046,125989504.3433545,11831.666753221321,7373,3422
2024-10-09T00:25:44.241,168255696.83800256,13672.994341564226,125799725.61225507,11822.752340403042,7373,3422
2024-10-09T00:27:21.329,169064880.49360982,13705.833328007531,125835236.69641322,11824.420901789708,7373,3422
