filter2_file,counts_under_contours
2024-07-10T14:01:13.610,27974738.0
2024-07-10T14:03:03.116,27992316.0
2024-07-10T14:04:52.619,28184966.0
2024-07-10T14:06:42.124,28283726.0
2024-07-10T14:08:31.629,28295712.0
2024-07-10T14:10:21.132,28346148.0
2024-07-10T14:12:10.637,28435398.0
2024-07-10T14:14:00.141,28419422.0
2024-07-10T14:15:49.645,28359540.0
2024-07-10T14:17:39.150,28364772.0
2024-07-10T14:19:28.654,28350340.0
2024-07-10T14:21:18.159,28207264.0
2024-07-10T14:23:07.663,28235564.0
2024-07-10T14:24:57.167,28187304.0
2024-07-10T14:26:46.671,28230614.0
2024-07-10T14:28:36.174,28238454.0
2024-07-10T14:30:25.678,28205254.0
2024-07-10T14:32:15.182,28194176.0
2024-07-10T14:34:04.685,28277506.0
2024-07-10T14:35:54.191,28294788.0
2024-07-10T14:37:43.695,28273442.0
2024-07-10T14:39:33.198,28344346.0
2024-07-10T14:41:22.704,28379322.0
2024-07-10T14:43:12.207,28379670.0
2024-07-10T14:45:01.712,28429236.0
2024-07-10T14:46:51.216,28304054.0
2024-07-10T14:48:40.720,28163104.0
2024-07-10T14:50:30.225,28095620.0
2024-07-10T14:52:19.729,28038402.0
2024-07-10T14:54:09.233,28066236.0
2024-07-10T14:55:58.738,28070434.0
2024-07-10T14:57:48.244,28119712.0
2024-07-10T14:59:37.744,28215864.0
2024-07-10T15:01:27.250,28243128.0
2024-07-10T15:03:16.749,28179984.0
2024-07-10T15:05:06.261,28215818.0
2024-07-10T15:06:55.760,27983498.0
2024-07-10T15:08:45.269,27762352.0
2024-07-10T15:10:34.801,27799642.0
2024-07-10T15:12:24.305,27900464.0
2024-07-10T15:15:12.550,27672922.0
2024-07-10T15:16:49.222,27531048.0
2024-07-10T15:18:26.406,27472516.0
2024-07-10T15:20:03.590,27460700.0
2024-07-10T15:21:40.775,27386214.0
2024-07-10T15:23:17.959,27479554.0
2024-07-10T15:24:55.143,27578942.0
2024-07-10T15:26:32.325,27609070.0
2024-07-10T15:28:09.510,27717996.0
2024-07-10T15:29:46.694,28062158.0
2024-07-10T15:31:24.374,28517100.0
2024-07-10T15:33:01.478,28580498.0
2024-07-10T15:34:38.919,28818418.0
2024-07-10T15:36:28.646,28517736.0
2024-07-10T15:38:18.375,28299390.0
2024-07-10T15:40:08.104,28043258.0
2024-07-10T15:41:57.831,27797908.0
2024-07-10T15:43:47.560,27733952.0
2024-07-10T15:45:37.295,27652724.0
2024-07-10T15:47:27.161,27747218.0
2024-07-10T15:49:16.713,27701700.0
2024-07-10T15:51:06.441,27732224.0
2024-07-10T15:52:56.138,27756346.0
2024-07-10T15:54:45.834,27654988.0
2024-07-10T15:56:35.528,27629966.0
2024-07-10T15:58:25.193,27688680.0
2024-07-10T16:00:14.857,27702394.0
2024-07-10T16:02:04.553,27674822.0
2024-07-10T16:03:54.217,27703264.0
2024-07-10T16:05:43.944,27881452.0
2024-07-10T16:07:33.674,27890890.0
2024-07-10T16:09:23.402,27651546.0
2024-07-10T16:11:13.129,27621382.0
2024-07-10T16:13:02.859,27679344.0
2024-07-10T16:14:52.587,27745866.0
2024-07-10T16:16:42.287,27656298.0
2024-07-10T16:18:31.980,27819802.0
2024-07-10T16:20:21.675,27913968.0
2024-07-10T16:22:11.372,27942832.0
2024-07-10T16:24:01.101,27780616.0
2024-07-10T16:25:50.826,27810640.0
2024-07-10T16:27:40.491,27959024.0
2024-07-10T16:29:30.155,27987584.0
2024-07-10T16:31:19.820,27997968.0
2024-07-10T16:33:09.548,27975272.0
2024-07-10T16:34:59.243,27833696.0
2024-07-10T16:36:48.908,27765796.0
2024-07-10T16:38:38.636,27676704.0
2024-07-10T16:40:28.306,27640370.0
2024-07-10T16:42:17.965,27622184.0
2024-07-10T16:44:07.661,27690662.0
2024-07-10T16:45:57.325,27758626.0
2024-07-10T16:47:46.990,27754860.0
2024-07-10T16:49:36.653,27838300.0
2024-07-10T16:51:26.320,27863632.0
2024-07-10T16:53:15.983,27943674.0
2024-07-10T16:55:05.645,27896392.0
2024-07-10T16:56:55.315,27930102.0
2024-07-10T16:58:44.974,28043584.0
2024-07-10T17:00:34.636,28032458.0
2024-07-10T17:02:24.332,27882184.0
2024-07-10T17:04:14.279,27694464.0
2024-07-10T17:06:03.693,27530310.0
2024-07-10T17:07:53.357,27233038.0
2024-07-10T17:09:43.222,27187194.0
2024-07-10T17:11:32.687,27250334.0
2024-07-10T17:13:22.352,27325424.0
2024-07-10T17:15:12.156,27340552.0
2024-07-10T17:17:01.680,27362294.0
2024-07-10T17:18:51.344,27436044.0
2024-07-10T17:20:41.839,27370068.0
2024-07-10T17:22:30.673,27412414.0
2024-07-10T17:24:20.335,27422484.0
2024-07-10T17:26:09.999,27378594.0
2024-07-10T17:27:59.665,27428074.0
2024-07-10T17:29:49.330,27464626.0
2024-07-10T17:31:38.992,27349132.0
2024-07-10T17:33:28.657,27339654.0
2024-07-10T17:35:18.324,27313194.0
2024-07-10T17:37:07.985,27293756.0
2024-07-10T17:38:57.649,27242072.0
2024-07-10T17:40:47.317,27357916.0
2024-07-10T17:42:36.978,27356612.0
2024-07-10T17:44:26.642,27239690.0
2024-07-10T17:46:16.310,27474940.0
2024-07-10T17:48:05.970,27316976.0
2024-07-10T17:49:55.635,27427152.0
2024-07-10T17:52:43.601,27377572.0
2024-07-10T17:54:21.415,27375402.0
2024-07-10T17:55:58.482,27390262.0
