time_start,time_end,T,T_er1,T_er2,EM,EM_er1,EM_er2,
2024-11-01T02:09:00.000,2024-11-01T02:09:20.000,22.1113217338267,8.57813268618244,0.675016998635762,0.885849854756238,0.0919228272298751,8.75986444528789,-10.0383343314486
2024-11-01T02:09:20.000,2024-11-01T02:09:40.000,21.1385851544929,0.239212073950931,0.224228982349786,1.83937942753814,0.0697739848990919,0.0784352837370956,-15.5614616520747
2024-11-01T02:09:40.000,2024-11-01T02:10:00.000,18.4501388921838,0.156800643655867,0.144914046566342,4.00171675077464,0.137267481963185,0.151210605959478,-18.4523451330847
2024-11-01T02:10:00.000,2024-11-01T02:10:20.000,18.2885310487342,0.145544999861215,0.137290919829422,5.25907307727102,0.174226061015442,0.192699500948335,-25.9032934923051
2024-11-01T02:10:20.000,2024-11-01T02:10:40.000,17.8745243680214,2.65213867140099,2.48728113317579,9.59290820614086,3.5788138113167,10.2796659009757,-33.554791320978
2024-11-01T02:10:40.000,2024-11-01T02:11:00.000,18.4879210680158,7.01073144101372,0.292808552996764,11.4785057131705,0.690518086379916,151.078449458031,-63.2611270712292
2024-11-01T02:11:00.000,2024-11-01T02:11:20.000,16.1457854349915,3.42904218397199,20.5257977133199,22.0368226658649,20.9016155601204,66.3933338798655,-101.856907058648
2024-11-01T02:11:20.000,2024-11-01T02:11:40.000,17.0726603451887,2.59176655489184,0.585053440251471,17.4590747331473,2.24200497442743,18.1645139962193,-41.4079895633032
2024-11-01T02:11:40.000,2024-11-01T02:12:00.000,15.1085534428623,1.43839478944823,1.55226434173137,30.8698071467662,11.9041445609702,22.1064140016453,-173.475904500531
2024-11-01T02:12:00.000,2024-11-01T02:12:20.000,15.3287259642172,0.791525711084502,1.29274750633333,25.3387725376018,7.17502388002877,12.0878874543407,-77.7718767165891
2024-11-01T02:12:20.000,2024-11-01T02:12:40.000,10.7999237513468,9.33381916171485,0.109977625246675,281.291104482274,208.172757244108,14.1368310885321,-29.8579135949575
2024-11-01T02:12:40.000,2024-11-01T02:13:00.000,15.6388030829213,3.15397579344187,0.493971655569933,27.0130494925779,3.8644434506971,82.6269392075169,-138.555127242159
2024-11-01T02:13:00.000,2024-11-01T02:13:20.000,15.3636699909649,0.312260943931733,0.33655695925971,35.6884949384463,3.46080850829471,4.41443752273826,-81.511142257393
2024-11-01T02:13:20.000,2024-11-01T02:13:40.000,17.8774760674148,5.250823863348,0.265644137294014,26.7200234639914,1.73709012863309,17.5272544264933,-88.5068522364483
2024-11-01T02:13:40.000,2024-11-01T02:14:00.000,22.4867249518267,8.56571635407167,0.0923644366810841,24.8895728464422,0.332791671672439,141.544435437092,-1346.32590248345
2024-11-01T02:14:00.000,2024-11-01T02:14:20.000,20.2617427808551,0.677952089169871,1.24828784101479,56.6757316105814,9.61856296751211,7.350526396844,-701.916986912419
2024-11-01T02:14:20.000,2024-11-01T02:14:40.000,21.7053712084784,1.5215020035503,0.0556549529015378,62.1659514062803,0.61538513909121,16.9379447145892,-560.174468670426
2024-11-01T02:14:40.000,2024-11-01T02:15:00.000,20.2980021152973,0.84155193521098,0.0557310238357829,82.8187271890624,0.917537960880239,11.8343971946462,-889.837265554321
2024-11-01T02:15:00.000,2024-11-01T02:15:20.000,18.6344168438227,0.0475460114217654,0.051789713242723,111.636809687132,1.1871031138754,1.14806700940231,-886.936698458971
