image_index,image datetime,area_px,intensity_sum,mean_intensity,centroid_row,centroid_col,w_centroid_row,w_centroid_col,peak_intensity,peak thresh
89,2024-11-01 14:29:05.851135,6490.0,26829357.548339844,4133.953397278867,308.56964560862866,218.4166409861325,310.48503092471105,215.95579579070278,10274.7978515625,3779.886891782349
89,2024-11-01 14:29:05.851135,1853.0,4773068.24609375,2575.8598198023474,281.65515380464115,348.8785752833243,281.89661530719997,348.75819517997724,4862.9853515625,1788.9923335577225
89,2024-11-01 14:29:05.851135,1578.0,3407604.4985351562,2159.4451828486413,295.87389100126745,406.6634980988593,295.80927341098584,407.80993283784096,4143.9521484375,1524.4748006083853
90,2024-11-01 14:29:25.305165,6424.0,23957797.439941406,3729.4205230294842,308.2621419676214,218.88854296388544,309.7721802356,216.43444671244498,8874.3525390625,3264.691852828683
90,2024-11-01 14:29:25.305165,1800.0,4581995.064453125,2545.5528135850695,282.14722222222224,349.1277777777778,282.5044177213756,348.93745458470636,4485.955078125,1650.290647260819
90,2024-11-01 14:29:25.305165,1619.0,3217101.142578125,1987.091502518916,297.46077825818406,405.63125386040764,297.23675678284434,406.53752282392645,3807.4609375,1400.686601969596
91,2024-11-01 14:29:44.763205,6694.0,22753963.03149414,3399.157907304174,310.2645652823424,219.43591275769344,312.2658666075809,217.0007495021747,8247.5341796875,3034.0982650658075
91,2024-11-01 14:29:44.763205,3663.0,7861309.5791015625,2146.139661234388,292.1070161070161,378.3901173901174,290.99353250797213,374.8037390197277,4910.8115234375,1806.586598940467
92,2024-11-01 14:30:04.217235,6494.0,22274162.104736328,3429.9602871475713,310.8392362180474,218.2942716353557,313.1093975845213,215.7279742677482,8232.1484375,3028.4381668278625
92,2024-11-01 14:30:04.217235,1725.0,4271242.5751953125,2476.0826522871375,284.4527536231884,351.4573913043478,284.38521332829805,351.31866053390587,4757.4326171875,1750.16165262173
92,2024-11-01 14:30:04.217235,1719.0,3229232.0815429688,1878.5526943240075,297.9918557300756,409.07678883071554,298.13443787611936,410.2432393871926,3522.8203125,1295.973167909906
93,2024-11-01 14:30:23.674275,6499.0,22028120.166503906,3389.4630199267435,311.3254346822588,217.4793045083859,313.4107945133054,214.9340199833058,8170.6240234375,3005.8045997641493
93,2024-11-01 14:30:23.674275,1607.0,3972734.591796875,2472.1434920951306,285.3316739265712,350.332296204107,285.19495765612265,350.47088544902346,4559.2607421875,1677.258293990833
93,2024-11-01 14:30:23.674275,1643.0,3067353.6176757812,1866.9224696748518,298.0699939135727,409.51612903225805,298.127227872665,410.70037922339606,3592.1796875,1321.4890560249064
94,2024-11-01 14:30:43.160305,6499.0,21019570.920898438,3234.2777228648156,310.6499461455609,218.07693491306355,312.7873293057318,215.7011915784819,7729.0302734375,2843.351337789348
94,2024-11-01 14:30:43.160305,1644.0,3989296.314453125,2426.579266698981,284.91362530413625,350.93978102189783,284.8522811735526,351.12682857005063,4600.0546875,1692.2655477955739
94,2024-11-01 14:30:43.160305,1564.0,2926258.5385742188,1871.009295763567,297.26790281329926,411.9341432225064,297.45902765861666,413.15664939907356,3882.1123046875,1428.1493052132175
95,2024-11-01 14:31:02.648470,6490.0,19388167.903320312,2987.391048277398,310.3124807395994,220.24668721109398,312.4114857149289,217.7442332685091,6579.7880859375,2420.5687640812016
95,2024-11-01 14:31:02.648470,3600.0,7359317.01171875,2044.2547254774306,291.3911111111111,383.9769444444444,290.5178996352681,380.92916779372126,4832.6669921875,1777.8388324536127
96,2024-11-01 14:31:22.136375,6402.0,18095637.84741211,2826.560113622635,310.9386129334583,219.46188691034052,312.6032650393038,217.6652233183542,6363.3564453125,2340.948013076258
96,2024-11-01 14:31:22.136375,3259.0,6635428.746582031,2036.0321407124982,291.8867750843817,384.83768027002145,291.0497863217207,382.3050703970511,4382.76953125,1612.3308059394742
97,2024-11-01 14:31:41.623415,6063.0,16734028.874267578,2760.024554555101,310.783605475837,219.3414151410193,312.24229601160664,217.56217933647105,6188.2724609375,2276.5382147463138
97,2024-11-01 14:31:41.623415,3244.0,6387772.354980469,1969.1036852590842,291.462392108508,385.10819975339086,290.61455965310614,381.862684149603,4709.8642578125,1732.6622311574126
98,2024-11-01 14:32:01.112570,6101.0,16034478.056396484,2628.172112177755,310.12161940665464,219.83035567939683,311.5825849718594,218.2579165540575,5863.0830078125,2156.9077004558417
98,2024-11-01 14:32:01.112570,3007.0,5918833.1650390625,1968.3515680209719,291.3658131027602,383.41769205187893,290.43521049004084,379.8750007879418,4320.0361328125,1589.2524783795013
99,2024-11-01 14:32:20.600610,6093.0,14994182.520019531,2460.886676517238,309.19054652880357,220.78844575742656,310.2180944142823,219.30625577380317,5282.3505859375,1943.2681816263284
99,2024-11-01 14:32:20.600610,1547.0,3164450.248046875,2045.5399147038622,284.9405300581771,353.1292824822237,284.46268122486697,352.9226157992921,4194.6728515625,1543.133904529833
99,2024-11-01 14:32:20.600610,1411.0,2298043.2817382812,1628.6628502751817,296.49681077250176,413.9156626506024,296.79159560690806,415.21286122162286,3215.6201171875,1182.9605317305854
100,2024-11-01 14:32:40.886400,5925.0,13941233.957763672,2352.9508789474553,309.01789029535865,221.12590717299577,309.73990257423134,220.11173325728785,4843.38427734375,1781.7815013277689
100,2024-11-01 14:32:40.886400,2772.0,5003168.9267578125,1804.894995222876,291.1554834054834,382.7012987012987,290.2677913705255,380.2755938084625,4032.86328125,1483.6074902270793
101,2024-11-01 14:32:59.576680,5585.0,12986190.635742188,2325.190803176757,309.0669650850492,221.6243509400179,310.04699956127024,220.39013019469394,4855.6953125,1786.310478061292
101,2024-11-01 14:32:59.576680,1279.0,2495912.9423828125,1951.4565616753812,284.9374511336982,353.08991399530885,284.5827960512287,353.36070551977497,3505.595703125,1289.6365882386344
101,2024-11-01 14:32:59.576680,1199.0,2059224.9985351562,1717.4520421477534,297.1559633027523,416.6722268557131,297.4129717593331,417.50662314400364,3223.83837890625,1185.9838612590797
102,2024-11-01 14:33:19.647100,5342.0,12159035.837158203,2276.120523616287,308.5454885810558,222.06739049045302,309.72202381160895,220.7158510209882,4693.1083984375,1726.4980949741903
102,2024-11-01 14:33:19.647100,1233.0,2373851.8916015625,1925.2651188982663,284.79237631792375,352.96593673965936,284.50314140161584,353.17881799206293,3330.349609375,1225.1671532024063
102,2024-11-01 14:33:19.647100,1191.0,2005831.359375,1684.1573126574308,297.12258606213265,415.7321578505458,297.3663428849293,416.6259714475993,3052.61279296875,1122.9934883901396
