# xmin xmax ymin ymax
-198.757901,203.982451,-184.984034,223.340145
-334.469408,166.557572,-320.462843,189.050122
-374.788263,173.822329,-361.366574,194.293099
-438.433683,176.829661,-415.758031,198.819951
