Date,Mean,Std,diff_count,Img_count
2024-11-01 12:14:13.580995,-0.16594911461373807,43.37588270998014,374316.9523925781,17136334.581054688
2024-11-01 12:15:37.581135,0.755865075890251,45.15714276711663,288863.015625,13854872.779785156
2024-11-01 12:17:01.581410,-3.071606222027632,45.67486371469469,195216.5341796875,8687065.251953125
2024-11-01 12:18:25.581685,2.5118882564701304,43.635725285607194,231828.93237304688,11160957.808105469
2024-11-01 12:19:49.582835,0.4891272621132516,43.72328031810728,246442.19677734375,11012636.43359375
2024-11-01 12:21:13.582235,0.5804570441720179,49.5492826607636,13458.956909179688,337682.19091796875
2024-11-01 12:22:37.582385,8.643282374975676,52.531916379021595,17224.606811523438,455908.48095703125
2024-11-01 12:24:01.582785,2.7494709573847054,51.650101649711246,22963.476196289062,656188.6518554688
2024-11-01 12:25:25.582935,15.813579368554194,56.440178038972206,285567.50427246094,8405581.448730469
2024-11-01 12:26:49.583210,22.53767452325355,72.09079634266995,1011840.2430419922,17683339.08642578
2024-11-01 12:28:13.583485,19.25865015080755,62.52399393223401,561567.080078125,13376140.159667969
2024-11-01 12:29:37.584635,18.913194444444443,60.91169731414052,305604.5439453125,7990953.375244141
2024-11-01 12:31:01.774910,16.185167955827982,60.08144323532271,125467.58435058594,3676821.984375
2024-11-01 12:32:26.631850,12.00156888499708,58.24244778504045,38111.084716796875,1073277.8608398438
2024-11-01 12:33:50.350460,14.459421823311928,57.23622386161216,27481.790161132812,697812.7666015625
2024-11-01 12:35:14.637610,12.080499610819226,59.210973126201125,40370.4814453125,995628.3291015625
2024-11-01 12:36:38.926010,11.606291958552248,57.479017057640455,30273.731689453125,760095.3828125
2024-11-01 12:38:03.215160,9.25876264837517,58.18707343049583,21709.665771484375,591027.486328125
2024-11-01 12:39:27.502435,0.16020565771550885,67.43577050511786,105970.0810546875,1758254.7495117188
2024-11-01 12:40:51.790710,6.69497956800934,58.936052409274936,46681.81689453125,1271192.4658203125
2024-11-01 12:42:16.789850,3.854872056820393,55.3002354332223,23592.259521484375,614634.9453125
2024-11-01 12:43:40.368135,3.311809812220276,56.30070129568109,59164.966552734375,1705771.7163085938
2024-11-01 12:45:04.655410,-0.7084063047285464,56.48636268568352,44900.680908203125,1204251.505859375
2024-11-01 12:46:28.943810,1.420686174352987,54.99338416520742,21309.885009765625,605486.7783203125
2024-11-01 12:47:53.232960,7.3271581290134264,56.69557341653684,24376.733642578125,614222.8193359375
2024-11-01 12:49:17.520235,5.519109384121425,56.34304902262341,23777.557739257812,657681.1977539062
2024-11-01 12:50:41.808385,1.4540949114613737,57.32695654423304,46670.237060546875,1370960.7119140625
2024-11-01 12:52:06.977850,10.804111330025297,56.62061852591605,44927.26806640625,1252002.462890625
2024-11-01 12:53:30.384935,15.653930117727183,58.216056714629296,18943.0234375,470455.85791015625
2024-11-01 12:54:54.673210,16.775354519361745,60.7752372318307,27653.638793945312,515134.29638671875
2024-11-01 12:56:18.961360,12.098964414282934,58.63781803934225,39482.8251953125,1056248.2431640625
2024-11-01 12:57:43.254760,5.2584069128235065,59.04044381035363,39883.8486328125,899199.7783203125
2024-11-01 12:59:07.538035,17.01423854349095,60.824992388962556,17548.513916015625,397148.49853515625
2024-11-01 13:00:31.890185,17.453669244989296,58.117690082309416,38800.03771972656,997774.8984375
2024-11-01 13:01:56.432460,18.193006299863786,60.11090040858588,46233.41125488281,949662.03515625
2024-11-01 13:03:20.975610,24.169059520334695,68.4752212588122,125509.29699707031,2393615.2368164062
2024-11-01 13:04:45.520010,43.859645602257245,67.8691941125513,123156.75,2767708.017578125
2024-11-01 13:06:10.652850,42.81957822533567,71.75304680404665,344234.8679199219,6094372.333496094
2024-11-01 13:12:58.577390,51.72695624148667,60.78140383785945,37695.62512207031,867564.0922851562
2024-11-01 13:14:23.153540,35.03754986378673,58.571296390451266,40467.23156738281,1039970.3549804688
2024-11-01 13:15:47.730815,22.96750948628138,57.93160966934213,28345.725708007812,714274.5532226562
2024-11-01 13:17:12.306215,27.56664112667834,60.37215002859384,25124.272216796875,580472.6479492188
2024-11-01 13:18:36.882365,24.53493505545826,57.20242594861393,31758.766357421875,804485.3017578125
2024-11-01 13:20:01.459640,26.028829782058768,58.373889470951326,24222.955810546875,578155.6948242188
2024-11-01 13:21:26.359150,28.827611159758707,61.12512069609898,31151.4609375,490858.1748046875
2024-11-01 13:22:50.579065,21.289909272231952,58.391527794628175,20613.8525390625,476659.47216796875
2024-11-01 13:24:15.124340,23.344908420899007,60.73366329504961,24865.79931640625,584177.9560546875
2024-11-01 13:25:39.668615,21.500872616267756,60.453871522316504,30636.294921875,524345.2524414062
2024-11-01 13:27:04.211765,28.80373431115003,63.16717033704321,20894.356201171875,407926.79150390625
2024-11-01 13:28:28.756040,28.90713477816696,64.38661953073799,22444.588623046875,474145.6455078125
2024-11-01 13:29:53.301315,39.38271976551858,65.87402111329611,14995.063232421875,286158.29248046875
2024-11-01 13:31:18.346500,37.2951844960109,67.62101599545731,6623.56787109375,127626.267578125
2024-11-01 13:32:42.804740,42.23394021210352,67.45311838519595,22234.1201171875,455128.482421875
2024-11-01 13:34:07.635015,41.75981161218136,69.088953945096,11333.2822265625,194836.416015625
2024-11-01 13:35:32.435165,44.05201340241292,67.42884194062219,8416.997802734375,174528.27880859375
2024-11-01 13:36:57.270450,47.75196414672115,70.33033166639966,18694.531494140625,314536.06787109375
2024-11-01 13:38:22.997250,51.46190893169877,70.69846791427547,18192.83740234375,348240.02978515625
2024-11-01 13:39:46.900000,45.01880837711617,66.96987890674988,12940.324951171875,246517.32275390625
2024-11-01 13:41:11.731150,38.22681942012065,67.31220288586906,20784.2734375,430042.3525390625
2024-11-01 13:42:36.564425,31.379867800155672,66.39202411967545,16774.577880859375,346492.93896484375
2024-11-01 13:44:03.668700,70.55346370889278,61.12580906919663,33738.8896484375,686423.2680664062
2024-11-01 13:45:28.499975,54.98645468476357,59.23150272950422,82047.72827148438,1857394.1782226562
