2024-06-01T07:06:53.200,590248811.097014,17464.889975009533
2024-06-01T07:07:08.260,590096827.1617049,17462.641301610838
2024-06-01T07:07:32.678,589881056.8123121,17483.860246842363
2024-06-01T07:08:31.912,590070234.973972,17462.24782799248
2024-06-01T07:08:57.734,589487391.7949822,17478.0252291041
2024-06-01T07:09:56.968,589751793.3024594,17457.53528913463
2024-06-01T07:10:22.791,589254227.7540326,17474.56828489769
2024-06-01T07:11:22.224,590337706.2232782,17466.205085789148
2024-06-01T07:11:47.846,589758787.5874618,17482.048145230565
2024-06-01T07:12:47.807,589837550.154067,17458.80450854191
2024-06-01T07:13:12.903,589185283.473279,17473.54596997184
2024-06-01T07:14:12.135,588301931.9260917,17436.063051243385
2024-06-01T07:14:37.959,587352193.7766986,17446.342702665916
2024-06-01T07:15:37.191,587878678.1721154,17429.789735976654
2024-06-01T07:16:03.152,587185808.0081614,17443.8714181646
2024-06-01T07:17:02.247,588710887.8629236,17442.122306146353
2024-06-01T07:17:28.713,588600779.3106538,17477.10756082388
2024-06-01T07:18:27.303,588812095.5487261,17443.621514847953
2024-06-01T07:18:53.128,588737666.5266901,17466.907191297443
2024-06-01T07:19:52.360,588700439.4097692,17441.967523883774
2024-06-01T07:20:18.188,588057472.6159714,17456.814141205745
2024-06-01T07:21:17.416,589481137.2112213,17453.528916831547
2024-06-01T07:21:43.240,588892321.2708836,17469.201220402007
2024-06-01T07:22:42.472,591008820.9632492,17476.130335367707
2024-06-01T07:23:08.296,589591538.5056542,17479.569111526693
2024-06-01T07:24:07.528,589279282.6233782,17450.540376304434
2024-06-01T07:24:33.352,589007552.0578299,17470.910269126656
2024-06-01T07:25:32.585,588096846.4764553,17433.02363021282
2024-06-01T07:25:58.409,588066840.3672153,17456.953184112892
2024-06-01T07:26:57.641,588085924.0185878,17432.861741612873
2024-06-01T07:27:23.465,587440227.4256531,17447.650101940064
2024-06-01T07:28:22.697,587196702.1754103,17419.676979724223
2024-06-01T07:28:48.521,586329872.9915714,17431.152901074176
2024-06-01T07:29:47.753,587422071.7123995,17423.019546108444
2024-06-01T07:30:13.577,588030120.570017,17468.633325760155
2024-06-01T07:31:12.650,586637974.0254419,17411.387440455288
2024-06-01T07:31:38.410,586219996.9834895,17429.519558375763
2024-06-01T07:32:37.419,587401815.5649042,17422.719143456536
2024-06-01T07:33:03.183,587464075.5837113,17448.004257201326
2024-06-01T07:34:02.191,587673721.8859466,17426.75113590246
2024-06-01T07:34:27.946,587306051.5131606,17445.657398718522
2024-06-01T07:35:26.954,587490528.0507824,17424.034728744835
2024-06-01T07:35:52.715,585975065.850835,17425.878026188257
2024-06-01T07:36:51.723,588220117.6898804,17434.850605980995
2024-06-01T07:37:17.483,587310244.6511345,17445.71967622934
2024-06-01T07:38:16.491,587218292.3618648,17419.997222170718
2024-06-01T07:38:42.251,585895086.703054,17424.688765317995
2024-06-01T07:39:41.259,584734359.4979455,17383.114891261506
2024-06-01T07:40:07.186,583911262.377897,17395.16399797965
2024-06-01T07:41:06.277,584303490.2564199,17376.709222034013
2024-06-01T07:41:31.788,584152910.2215153,17398.763062882266
2024-06-01T07:42:30.828,583293455.5966225,17361.68392251163
2024-06-01T07:42:56.586,583502631.7651333,17389.076223154116
2024-06-01T07:43:55.596,584301161.072548,17376.674587985206
2024-06-01T07:44:21.355,585183805.5651437,17426.30424649198
2024-06-01T07:45:20.364,585869220.9111559,17399.975422428895
2024-06-01T07:45:46.122,585776833.0835696,17435.131952411833
2024-06-01T07:46:45.133,585105901.4086195,17388.63665511446
2024-06-01T07:47:10.891,584543759.8692153,17416.77161553301
2024-06-01T07:48:09.901,586397273.6116855,17407.815085506976
2024-06-01T07:48:35.659,586366623.0787873,17431.699168952862
2024-06-01T07:49:34.668,587100014.0685312,17418.24275425727
2024-06-01T07:50:00.426,587076293.2623625,17454.45988365081
2024-06-01T07:50:59.437,588394171.9211773,17437.42989983447
2024-06-01T07:51:25.199,588380409.3123863,17461.606761315965
2024-06-01T07:52:24.205,589035657.2932713,17446.93272091195
2024-06-01T07:52:49.963,588781171.2532556,17467.552537286807
2024-06-01T07:53:48.973,590077619.5742862,17462.357095762407
2024-06-01T07:54:14.731,590657125.7838663,17507.61011466953
2024-06-01T07:55:13.742,592984950.2102687,17505.323023247667
2024-06-01T07:55:39.500,593458886.0378706,17549.084340866306
2024-06-01T07:56:38.510,594329952.8036863,17525.164478759947
2024-06-01T07:57:04.268,593860912.3619052,17542.741833472413
2024-06-01T07:58:03.278,595970450.8895054,17549.334711723248
2024-06-01T07:58:29.353,596872005.6812537,17599.476416960355
2024-06-01T07:59:28.454,595286724.46586,17539.265095636503
2024-06-01T07:59:53.804,594356908.081407,17562.356959790057
2024-06-01T08:00:52.813,593345204.7513255,17510.63969661105
2024-06-01T08:01:18.542,592410585.0099562,17521.307293135524
2024-06-01T08:02:17.392,593713126.3738986,17516.067855888363
2024-06-01T08:02:43.118,592271916.9124304,17519.2565291839
2024-06-01T08:03:41.997,590796859.9152453,17472.99621032969
2024-06-01T08:04:07.725,589988280.8064688,17485.449214756678
2024-06-01T08:05:06.573,590388929.8781948,17466.96284143096
2024-06-01T08:05:32.301,590454728.9808588,17492.35989816387
2024-06-01T08:06:31.150,591255956.4329251,17479.783851284785
2024-06-01T08:06:56.878,590636661.364316,17495.054585381895
2024-06-01T08:07:55.727,589539526.6800448,17454.39330161281
2024-06-01T08:08:21.454,588812396.1858537,17468.01571099724
2024-06-01T08:09:20.302,589611649.6487362,17455.46093499902
2024-06-01T08:09:46.299,589932782.2566769,17496.87172360941
2024-06-01T08:10:44.879,589603955.8766348,17455.34704751346
2024-06-01T08:11:10.607,588067555.0300138,17456.963791607115
2024-06-01T08:12:09.455,589160542.2628525,17448.782137122278
2024-06-01T08:12:35.187,588481864.1372501,17463.112154651935
2024-06-01T08:13:34.624,588371462.3415563,17437.093390277936
2024-06-01T08:13:59.790,588094938.6416634,17457.37023228568
2024-06-01T08:14:58.703,589357841.7465273,17451.70353739284
2024-06-01T08:15:24.431,588523141.0988244,17463.72458777336
2024-06-01T08:16:23.344,589353560.0770915,17451.640144190904
2024-06-01T08:16:49.719,587587551.9898268,17449.837819247266
2024-06-01T08:17:47.951,585867754.1952877,17399.953642110762
2024-06-01T08:18:13.679,585113631.5433251,17413.064537129798
