Time,Total,Mode,Bright_count,Bright_area,Area,Exposure
2024-07-10 03:31:16.823700,2647943168.0,5177.0,0,0.0,423776,2000
2024-07-10 03:32:47.279655,2643172864.0,5306.5,0,0.0,423776,2000
2024-07-10 03:34:18.477815,2641330176.0,5248.5,0,0.0,423776,2000
2024-07-10 03:35:49.679100,2644570624.0,5192.0,0,0.0,423776,2000
2024-07-10 03:37:20.878145,2642383872.0,5225.0,0,0.0,423776,2000
2024-07-10 03:38:52.824300,2641791488.0,5194.0,0,0.0,423776,2000
2024-07-10 03:40:23.279715,2639941376.0,5312.0,0,0.0,423776,2000
2024-07-10 03:41:54.479000,2641379328.0,5243.5,0,0.0,423776,2000
2024-07-10 03:43:25.679035,2637079040.0,5339.5,0,0.0,423776,2000
2024-07-10 03:44:56.880330,2634941952.0,5346.5,0,0.0,423776,2000
2024-07-10 03:46:28.238615,2636652032.0,5324.0,3,47067.046875,423776,2000
2024-07-10 03:47:59.663775,2638436096.0,5212.0,0,0.0,423776,2000
2024-07-10 03:49:31.919450,2638342656.0,5289.5,0,0.0,423776,2000
2024-07-10 03:51:02.511230,2641468160.0,5426.5,0,0.0,423776,2000
2024-07-10 03:52:33.936390,2646685952.0,5368.0,0,0.0,423776,2000
2024-07-10 03:54:05.360675,2645330176.0,5162.5,0,0.0,423776,2000
2024-07-10 03:55:36.783845,2647561728.0,5265.5,0,0.0,423776,2000
2024-07-10 03:57:08.208130,2649481472.0,5264.0,0,0.0,423776,2000
2024-07-10 03:58:39.665290,2647950848.0,5214.5,0,0.0,423776,2000
2024-07-10 04:00:11.888050,2650223360.0,5231.0,0,0.0,423776,2000
2024-07-10 04:01:42.509555,2650198528.0,5301.0,0,0.0,423776,2000
2024-07-10 04:03:13.967305,2651954176.0,5356.0,0,0.0,423776,2000
2024-07-10 04:04:45.454930,2653016576.0,5155.5,292,4863806.5,423776,2000
2024-07-10 04:06:16.911680,2654264832.0,5315.5,130,2129807.0,423776,2000
2024-07-10 04:07:48.401430,2653888768.0,5251.0,0,0.0,423776,2000
2024-07-10 04:09:19.857055,2654394112.0,5201.0,0,0.0,423776,2000
2024-07-10 04:10:51.313805,2654444032.0,5189.5,18,290007.40625,423776,2000
2024-07-10 04:12:22.803385,2652649728.0,5323.0,8,127578.46875,423776,2000
2024-07-10 04:13:54.291420,2647097856.0,5212.0,0,0.0,423776,2000
2024-07-10 04:15:25.778705,2643190784.0,5218.0,0,0.0,423776,2000
2024-07-10 04:16:57.490865,2647064576.0,5368.5,0,0.0,423776,2000
2024-07-10 04:18:29.203160,2651274496.0,5342.5,0,0.0,423776,2000
