date_time,temperature,emission_measure
2024-07-10 05:38:00,5.703848199919119,4.415612237292963e+48
2024-07-10 05:39:00,5.662443212615062,4.47563802792711e+48
2024-07-10 05:40:00,5.666687422915477,4.461721896969533e+48
2024-07-10 05:41:00,5.698894105974357,4.396491165611575e+48
2024-07-10 05:42:00,5.676110635146296,4.425387841604528e+48
2024-07-10 05:43:00,5.615350010174812,4.542146393737481e+48
2024-07-10 05:44:00,5.602796988584143,4.563189083689565e+48
2024-07-10 05:45:00,5.792544784027531,4.2551251156265e+48
2024-07-10 05:46:00,6.110770955726612,3.851249154036747e+48
2024-07-10 05:47:00,6.375182493044156,3.6103321154729467e+48
2024-07-10 05:48:00,6.511845931931408,3.599521339557386e+48
2024-07-10 05:49:00,6.909857276425847,3.364637493753926e+48
2024-07-10 05:50:00,7.637690703559817,3.0506627247908986e+48
2024-07-10 05:51:00,8.277620953748556,2.929428530814218e+48
2024-07-10 05:52:00,8.757159742525703,2.993374644634931e+48
2024-07-10 05:53:00,9.46327529048049,3.098298164980523e+48
2024-07-10 05:54:00,10.801167358426659,3.158705313806021e+48
2024-07-10 05:55:00,12.369705989170269,3.602127247619307e+48
2024-07-10 05:56:00,13.390115125875514,4.441826846066525e+48
2024-07-10 05:57:00,13.762761825870093,5.275584844893789e+48
2024-07-10 05:58:00,13.353331596697249,5.981352982559512e+48
2024-07-10 05:59:00,12.632660810045495,6.4749613808396e+48
2024-07-10 06:00:00,11.927963219841624,6.785547173737436e+48
2024-07-10 06:01:00,11.284003068493002,6.911116755541531e+48
2024-07-10 06:02:00,10.721487230812947,6.923234104047828e+48
2024-07-10 06:03:00,10.258673821056444,6.83883619561259e+48
2024-07-10 06:04:00,9.92698721013545,6.630172752134102e+48
2024-07-10 06:05:00,9.73124357755727,6.373244876530537e+48
