# Date,Intensity
2024-07-10 13:30:06.622000 113083472.0
2024-07-10 13:30:18.623000 113237920.0
2024-07-10 13:30:30.622000 113271584.0
2024-07-10 13:30:42.623000 113279904.0
2024-07-10 13:30:54.642000 113351920.0
2024-07-10 13:31:06.622000 113488600.0
2024-07-10 13:31:18.622000 113568448.0
2024-07-10 13:31:30.622000 113673776.0
2024-07-10 13:31:42.622000 113821664.0
2024-07-10 13:31:54.623000 113701672.0
2024-07-10 13:32:06.622000 113734224.0
2024-07-10 13:32:18.623000 113640272.0
2024-07-10 13:32:30.622000 113606184.0
2024-07-10 13:32:42.623000 113531496.0
2024-07-10 13:32:54.622000 113465032.0
2024-07-10 13:33:06.623000 113348376.0
2024-07-10 13:33:18.622000 113205424.0
2024-07-10 13:33:30.622000 113094136.0
2024-07-10 13:33:42.638000 112906200.0
2024-07-10 13:33:54.623000 112746360.0
2024-07-10 13:34:06.622000 112528848.0
2024-07-10 13:34:18.623000 112384088.0
2024-07-10 13:34:30.624000 112256448.0
2024-07-10 13:34:42.622000 112098728.0
2024-07-10 13:34:54.622000 111995184.0
2024-07-10 13:35:06.623000 111818864.0
2024-07-10 13:35:18.622000 111675792.0
2024-07-10 13:35:30.622000 111515624.0
2024-07-10 13:35:42.623000 111428744.0
2024-07-10 13:35:54.642000 111373720.0
2024-07-10 13:36:06.622000 111207112.0
2024-07-10 13:36:18.623000 111123232.0
2024-07-10 13:36:30.623000 110937768.0
2024-07-10 13:36:42.623000 110824944.0
2024-07-10 13:36:54.632000 110597872.0
2024-07-10 13:37:06.622000 110534688.0
2024-07-10 13:37:18.622000 110386608.0
2024-07-10 13:37:30.622000 110257376.0
2024-07-10 13:37:42.622000 110235184.0
2024-07-10 13:37:54.642000 110057576.0
2024-07-10 13:38:06.622000 110045464.0
2024-07-10 13:38:18.622000 109936320.0
2024-07-10 13:38:30.622000 109784816.0
2024-07-10 13:38:42.638000 109692232.0
2024-07-10 13:38:54.623000 109572936.0
2024-07-10 13:39:06.623000 109485184.0
2024-07-10 13:39:18.622000 109436864.0
2024-07-10 13:39:30.623000 109343560.0
2024-07-10 13:39:42.622000 109300760.0
2024-07-10 13:39:54.622000 109345376.0
2024-07-10 13:40:06.623000 109221712.0
2024-07-10 13:40:18.623000 109157816.0
2024-07-10 13:40:30.623000 109130688.0
2024-07-10 13:40:42.623000 108918920.0
2024-07-10 13:40:54.622000 108869344.0
2024-07-10 13:41:06.622000 108766216.0
2024-07-10 13:41:18.623000 108748832.0
2024-07-10 13:41:30.622000 108560912.0
2024-07-10 13:41:42.630000 108482296.0
2024-07-10 13:41:54.622000 108315864.0
2024-07-10 13:42:06.622000 108278848.0
2024-07-10 13:42:18.622000 108136240.0
2024-07-10 13:42:30.622000 108043608.0
2024-07-10 13:42:42.622000 107950288.0
2024-07-10 13:42:54.624000 107818864.0
2024-07-10 13:43:06.622000 107678056.0
2024-07-10 13:43:18.622000 107584456.0
2024-07-10 13:43:30.622000 107495408.0
2024-07-10 13:43:42.623000 107423008.0
2024-07-10 13:43:54.622000 107324616.0
2024-07-10 13:44:06.622000 107326368.0
2024-07-10 13:44:18.622000 107226040.0
2024-07-10 13:44:30.622000 107150336.0
2024-07-10 13:44:42.623000 107078472.0
2024-07-10 13:44:54.623000 107033480.0
2024-07-10 13:45:06.623000 106957072.0
2024-07-10 13:45:18.638000 106903352.0
2024-07-10 13:45:30.622000 106806960.0
2024-07-10 13:45:42.623000 106808544.0
2024-07-10 13:45:54.623000 106814336.0
2024-07-10 13:46:06.647000 106640288.0
2024-07-10 13:46:18.630000 106490640.0
2024-07-10 13:46:30.623000 106468560.0
2024-07-10 13:46:42.622000 106351312.0
2024-07-10 13:46:54.623000 106257984.0
2024-07-10 13:47:06.623000 106267768.0
2024-07-10 13:47:18.638000 106224456.0
2024-07-10 13:47:30.622000 106145528.0
2024-07-10 13:47:42.623000 106121384.0
2024-07-10 13:47:54.622000 105938072.0
2024-07-10 13:48:06.623000 105866336.0
2024-07-10 13:48:18.622000 105788704.0
2024-07-10 13:48:30.623000 105864496.0
2024-07-10 13:48:42.622000 105744312.0
2024-07-10 13:48:54.622000 105664608.0
2024-07-10 13:49:06.616000 105580824.0
2024-07-10 13:49:18.622000 105496736.0
2024-07-10 13:49:30.615000 105464440.0
