Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20241110_115100.000,13889,M9.4,2024-11-10T11:51:00,2024-11-10T12:06:00,2024-11-10T12:14:00,175191808.0,398259536.0,3989.668124873181,2.2732771614526635,3.420812274327636,1.2732771614526635,2.420812274327636,120074269426.79932,910.8450000286102,29181,1.4306600189575371
