date_time,Mean,Std,diff_count,Diff_error,Img_count,area
2024-07-10 13:38:28.108555,-3.1873753273395917,148.30607998369052,470683.06416897546,5560.413008485989,63197580.14520662,2751
2024-07-10 13:40:17.611870,6.082692834926307,134.080849225708,1463221.5064453986,6274.151501775787,81144522.95225415,3489
2024-07-10 13:42:07.116195,10.972817027015955,168.97948423850207,1916855.5038004387,6917.410084682428,99445315.19401544,4129
2024-07-10 13:43:56.621510,-5.551843343385928,114.51198249522179,191492.2710873722,3583.4144998169363,26274606.70194826,1149
2024-07-10 13:45:46.124835,-13.773347072930157,177.05908483665735,447886.4067659267,3539.3210197335757,25903250.945441846,1219
2024-07-10 13:47:35.629150,-36.58205469998204,219.5328469642321,0.0,2706.6839232823927,15364934.760379508,795
2024-07-10 13:49:25.131465,-29.659109888413045,220.1819067952227,0.0,1485.406787403516,4677738.4148547035,300
2024-07-10 13:51:14.635665,-30.176049613810186,228.43663711862018,0.0,1649.7270241929205,5750145.053976903,332
2024-07-10 13:53:04.140980,-30.52989465258673,230.14234415113475,1010479.8936088711,3573.998070715278,26938340.808224477,1086
2024-07-10 13:54:53.644305,-19.770202091822103,262.1187880527767,1341322.1097440654,4790.416098006538,48766781.76750161,2170
2024-07-10 13:56:43.147620,-27.854536745543296,268.84911851921527,1509826.9973066552,4589.3150165025,44672350.69238564,2004
2024-07-10 13:58:32.653070,-43.96722034720843,264.4052895320742,608086.9726340682,3476.434074849048,25619618.18203911,1295
2024-07-10 14:00:22.156385,-36.3235107821171,275.2811621915655,0.0,2528.0761450618725,13655260.234503945,868
2024-07-10 14:02:11.661710,-38.915507782095034,276.59222573449887,0.0,2541.7592848778627,13802058.810997427,855
2024-07-10 14:04:01.165025,-40.48613907875373,271.7466563984253,0.0,2800.4464908320765,16801394.55984431,1109
2024-07-10 14:05:50.669225,-31.217608742921428,284.2008417330458,0.0,2774.711637457874,16446622.893313395,962
2024-07-10 14:07:40.174540,-36.833460960322185,302.67163592993137,0.0,3099.5947861549475,20403154.211334955,1096
2024-07-10 14:09:29.677865,-34.82732856228985,308.71432207981184,49901.54736948252,2867.2667905328544,17672981.108729288,1096
2024-07-10 14:11:19.182180,-31.117281324547555,315.84939582792003,0.0,4060.7219001796634,35065039.06058937,1665
2024-07-10 14:13:08.687630,-26.02276172198745,341.7915770633025,1191212.4683390078,5032.262093424802,53925223.32604431,2517
2024-07-10 14:14:58.190945,-37.043566496812474,342.2750345600179,1135864.9047692323,4495.94445252007,43238402.698644735,2045
2024-07-10 14:16:47.696270,-45.61266311832125,332.6900811601812,571610.3444291262,3631.564144924828,28157830.41913601,1420
2024-07-10 14:18:37.197585,-43.90218100343175,333.0820934617183,393112.4643990851,4530.939351862983,43576836.395649806,2015
2024-07-10 14:20:26.701910,-29.625977291849836,355.1956360059088,2913515.323797495,5794.403985965429,72159244.13151638,3097
2024-07-10 14:22:16.207100,-29.2722078838815,361.7741801631532,3188564.7550325296,5837.733898408989,73559196.09561215,3147
2024-07-10 14:24:05.710425,-39.70390223457525,345.0279166788211,2021484.1332434388,4945.068990689907,52412141.34888685,2276
2024-07-10 14:25:55.214740,-53.990867579908674,334.6675661727081,530144.3125868873,4056.623832989504,35006214.4548646,1613
2024-07-10 14:27:44.719065,-44.44394023905638,339.6608458022017,967324.5656660523,4031.7024385323157,34697715.45331148,1548
2024-07-10 14:29:34.222505,-48.56769430027322,338.0567231879976,1140905.8710740139,4091.0933059100053,35871330.19811419,1642
2024-07-10 14:31:23.727830,-40.481919509912366,339.80086667504526,1290142.9952691528,4088.421230215451,35967983.50007411,1553
2024-07-10 14:33:13.236145,-37.45730483312377,333.26260466279047,1067402.444056385,3846.3539084070494,31592776.160465993,1485
2024-07-10 14:35:02.735460,-40.02171864709089,358.67016157984057,1197067.5953635885,4296.980416887551,39700864.13198023,1832
2024-07-10 14:36:52.244785,-45.22313924577176,368.4109521106712,959360.3924985764,3993.351843317642,34168012.749542356,1649
2024-07-10 14:38:41.744100,-51.89531750758672,390.3235755233873,1618799.5578371696,4603.898674848652,45424107.94141016,2097
2024-07-10 14:40:31.255425,-53.60670088960738,397.5710980060376,1574014.3931149442,4461.354225902733,42625966.526309654,1924
2024-07-10 14:42:20.753740,-54.144807787452216,388.2941139012366,0.0,3015.377941807273,19505036.658928826,1072
2024-07-10 14:44:10.260940,-51.91223359835629,389.79448160636696,0.0,2733.563941143005,15978254.349306883,860
2024-07-10 14:45:59.762255,-58.80689248765485,382.8836819525721,0.0,2986.556719273005,19104591.401831783,1035
2024-07-10 14:47:49.265580,-64.66349647528921,398.35039762438765,0.0,2985.2488113124027,19043034.22042252,994
2024-07-10 14:49:38.767895,-72.67950814764394,404.24714978794884,0.0,3475.4449695174617,25725724.25306626,1250
2024-07-10 14:51:28.273220,-71.04662009069395,406.5128339391561,0.0,3105.260789923321,20647716.421407923,1055
2024-07-10 14:53:17.776660,-56.39000601895182,423.19579091559234,0.0,3348.9521252157033,24229635.163838316,1393
2024-07-10 14:55:07.281985,-51.09884316376276,423.00310186749505,0.0,3369.915363035253,24555099.577712808,1504
2024-07-10 14:56:56.785300,-45.95284103979756,416.50886049269457,665007.6918980628,3695.4837884471704,29417394.67802898,1509
2024-07-10 14:58:46.289625,-49.365826219310435,399.98157999965565,0.0,3070.779801320244,20095891.575837992,885
2024-07-10 15:00:35.791370,-29.534366324122132,366.89713047855486,0.0,3625.678748869406,27971999.65791443,1307
2024-07-10 15:02:25.295120,-33.66970135284608,368.0663680565221,0.0,3475.5466508451123,25829460.779188387,1240
