date_time,Mean,Std,diff_count,Diff_error,Img_count,area,median,thresh_val
2024-07-10 14:44:10.260940,-51.91223359835629,389.79448160636696,1033510.7086723252,2733.563941143005,15978254.349306883,860,-2.0,1028.3928836174944
2024-07-10 14:45:59.762255,-58.80689248765485,382.8836819525721,1265549.3269623173,2986.556719273005,19104591.401831783,1035,-12.0,1025.8057820607858
2024-07-10 14:47:49.265580,-64.66349647528921,398.35039762438765,1219613.2895383006,2985.2488113124027,19043034.22042252,994,-14.0,1046.0444773906597
2024-07-10 14:49:38.767895,-72.67950814764394,404.24714978794884,1568288.7807778027,3475.4449695174617,25725724.25306626,1250,-18.0,1027.218680504077
2024-07-10 14:51:28.273220,-71.04662009069395,406.5128339391561,1362427.274537508,3105.260789923321,20647716.421407923,1055,-12.0,1040.6315789473686
2024-07-10 14:53:17.776660,-56.39000601895182,423.19579091559234,1798674.4898647652,3348.9521252157033,24229635.163838316,1393,-11.0,1100.934766493699
2024-07-10 14:55:07.281985,-51.09884316376276,423.00310186749505,1842440.4696707665,3369.915363035253,24555099.577712808,1504,-4.0,1085.696071163825
2024-07-10 14:56:56.785300,-45.95284103979756,416.50886049269457,2104193.8166772807,3695.4837884471704,29417394.67802898,1509,-5.0,1092.1089696071163
2024-07-10 14:58:46.289625,-49.365826219310435,399.98157999965565,1236514.399445195,3070.779801320244,20095891.575837992,885,-6.0,1113.3476649369904
2024-07-10 15:00:35.791370,-29.534366324122132,366.89713047855486,1680906.8779079914,3625.678748869406,27971999.65791443,1307,-2.0,1095.1089696071163
2024-07-10 15:02:25.295120,-33.66970135284608,368.0663680565221,1670611.734787032,3475.5466508451123,25829460.779188387,1240,-3.0,1101.5218680504076
2024-07-10 15:04:14.800870,-35.41238013304719,386.73816023552075,2478825.718733178,4280.149208201264,39118180.207665,1715,-2.0,1102.5218680504076
2024-07-10 15:06:04.305620,-31.073305160857274,401.15090318574556,3039668.2960208515,4623.134069780561,45786405.55035241,2077,0.0,1111.934766493699
2024-07-10 15:07:53.809370,-40.09040087479635,413.1066653832449,4467263.357962823,5630.709698727746,67877046.78065625,2885,-7.0,1075.2831727205337
2024-07-10 15:09:43.347120,-44.72647487954218,432.94185475049323,4347882.203408834,5093.8858105089275,56243227.50441721,2198,-8.0,1118.7605633802818
2024-07-10 15:11:32.851870,-40.461407804469154,424.75818299598245,4512099.254930006,5247.001396387872,59574146.562322564,2407,-9.0,1095.5218680504076
2024-07-10 15:13:22.356185,-55.85071108716136,415.5698784728477,3336228.3585555227,4704.462463703696,47600162.50334962,1879,-18.0,1093.934766493699
2024-07-10 15:13:41.797215,-58.033239740208174,413.5877542001735,3045408.2485643397,4534.281109123494,44164818.60167272,1754,-19.0,1078.1089696071163
2024-07-10 15:14:01.189245,-58.997018885643065,422.77657758488976,3474151.8928555897,4711.5194919911055,47870983.739679836,1890,-19.0,1078.1089696071163
2024-07-10 15:14:20.583285,-58.485297686012395,420.9985315035739,3488538.5246119173,4847.940165341685,50493586.218078256,2018,-17.0,1080.1089696071163
2024-07-10 15:15:57.832580,-63.9445594662986,428.43070996190613,3032191.233872421,4467.393850984205,42947406.873495385,1745,-18.0,1079.1089696071163
2024-07-10 15:17:35.458750,-70.1220429141811,432.2394139424077,2590937.582993796,4210.581743035464,38048934.81256092,1601,-18.0,1093.934766493699
2024-07-10 15:19:12.230180,-66.50624741988649,421.97419719625947,2705753.1660909588,4375.851604938225,41001907.702971846,1720,-11.0,1123.173461823573
2024-07-10 15:20:49.415475,-67.11625715735305,434.3675355990229,3064465.9960522586,4646.416995855705,46242847.79480576,2039,-15.0,1126.5863602668644
2024-07-10 15:22:26.598770,-65.24029798538434,428.2382042024251,2591541.6158934115,4280.4025355629055,39235233.34880011,1908,-13.0,1113.7605633802818
2024-07-10 15:24:03.783075,-48.818662532182486,442.316507281917,4932084.2043489255,5440.697637784956,64134465.775946535,3072,-8.0,1140.9992587101556
2024-07-10 15:25:40.968245,-52.37227059442664,435.9384228050628,3957144.3904117257,5033.1577614954695,54622498.49461588,2558,-10.0,1138.9992587101556
2024-07-10 15:27:18.151540,-36.850874953912474,421.03891094916867,4030888.0314378417,5357.154765680701,61429102.39834872,2780,-2.0,1117.3476649369904
2024-07-10 15:28:55.335970,-25.087000639710585,435.97761509881815,7142633.946317302,7062.155901508755,106890725.90074718,4399,-3.0,1138.5863602668644
2024-07-10 15:30:32.520140,37.94019493840816,670.4635332143557,23583085.609753072,9620.688406700461,208698376.44739437,7712,3.0,1203.889547813195
2024-07-10 15:32:09.959435,134.52895872133513,1014.4555018360948,45030256.23827384,11189.970736259706,295461146.394971,10069,14.0,1355.73461823573
2024-07-10 15:33:47.394730,116.89883749145214,920.199860457986,40947733.84381065,10830.874647032017,275563425.08325243,9608,19.0,1338.4959229058563
2024-07-10 15:35:37.129055,134.3180779690607,962.6031652653161,44740993.71120234,11081.56452260091,290343138.24833655,10069,17.0,1388.3862120088957
2024-07-10 15:37:26.856370,76.21222635040384,685.5556893621726,27398469.001501933,9798.374497458137,219414754.58637792,8460,12.0,1279.605633802817
2024-07-10 15:39:16.585570,38.633288269976774,538.7647074219739,16497780.657287456,8571.417716134158,163436183.9862045,6664,13.0,1243.5411415863603
2024-07-10 15:41:06.313020,7.0225096192934195,487.5544380636686,12531148.095067129,8208.892611780964,147302983.91857135,6190,-3.0,1220.1282431430689
2024-07-10 15:42:56.413350,-1.5155720682820146,443.5538749993928,7576585.331313921,6810.927008248648,100354038.7546957,4294,-2.0,1243.3669384729428
2024-07-10 15:44:45.770660,-12.437142920168531,437.20769702886975,6930699.693410446,6505.77411447167,91580893.35046974,3961,-1.0,1214.7153446997777
2024-07-10 15:46:35.495975,-18.941241164588394,436.27695917065967,7610836.6504700575,6722.513464590038,97995211.21365876,4247,-12.0,1188.889547813195
2024-07-10 15:48:25.225300,-17.69817320085337,448.0072291915776,8061516.1921687,6449.0832123921855,91242864.75288612,3910,-9.0,1191.889547813195
2024-07-10 15:50:14.921615,-15.775893310139885,455.0149435553687,8908819.009374844,6677.8281052819175,98095595.41676101,4282,-8.0,1185.4766493699037
2024-07-10 15:52:04.648940,-19.914448950780102,444.34519416397325,6962562.237905413,5932.528732560739,77352356.56322286,3385,-8.0,1207.7153446997777
