6.105481038085937500e+06,3.333333333333333148e-01
4.411979092041015625e+06,2.000000000000000111e-01
3.302654631347656250e+06,2.000000000000000111e-01
1.038104210937500000e+06,2.666666666666666630e-01
5.620464026855468750e+06,2.666666666666666630e-01
