date_time,suit_counts,helios_counts
2024-07-10 13:42:07.000,3744190.634683143,0.3333333333333333
2024-07-10 13:54:53.000,2870608.983421251,0.2
2024-07-10 14:04:01.000,1116393.4638169268,0.4166666666666667
2024-07-10 14:31:23.000,2537607.188721263,0.2
2024-07-10 14:45:59.000,1265549.3269623173,0.26666666666666666
2024-07-10 15:00:35.000,1680906.8779079914,0.4
2024-07-10 15:07:53.000,4467263.357962823,0.26666666666666666
2024-07-10 15:11:32.000,4512099.254930006,0.26666666666666666
