time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-07-10 03:30:09.542500,34494,20,762220.625,900,180.791015625
2024-07-10 03:31:40.256535,34942,10,380565.0,900,180.791015625
2024-07-10 03:33:11.454570,34520,2,76048.515625,900,180.791015625
2024-07-10 03:34:42.654855,34645,26,990190.25,900,180.791015625
2024-07-10 03:36:13.855025,34597,8,303957.0,900,180.791015625
2024-07-10 03:37:45.553100,34710,9,342410.75,900,180.791015625
2024-07-10 03:39:16.255595,34676,15,572026.75,900,180.791015625
2024-07-10 03:40:47.455630,34245,37,1410445.75,900,180.791015625
2024-07-10 03:42:18.655925,34406,13,494627.8125,900,180.791015625
2024-07-10 03:43:49.856210,34649,1,38084.9765625,900,180.791015625
2024-07-10 03:45:21.553700,34116,7,266622.3125,900,180.791015625
2024-07-10 03:46:52.479530,34370,11,418640.1875,900,180.791015625
2024-07-10 03:48:23.903825,34646,50,1907505.0,900,180.791015625
2024-07-10 03:49:55.328110,34494,39,1490469.0,900,180.791015625
2024-07-10 03:51:26.752270,34695,13,495415.0,900,180.791015625
2024-07-10 03:52:58.176430,34387,4,152021.90625,900,180.791015625
2024-07-10 03:54:29.600725,34767,4,152081.75,900,180.791015625
2024-07-10 03:56:01.250100,34688,0,0.0,900,180.791015625
2024-07-10 03:57:32.481045,34659,0,0.0,900,180.791015625
2024-07-10 03:59:03.905330,34644,25,952237.0625,900,180.791015625
2024-07-10 04:00:35.326055,34382,19,724262.125,900,180.791015625
2024-07-10 04:02:06.750805,34589,5,191217.5625,900,180.791015625
2024-07-10 04:03:38.239430,34688,16,608740.1875,900,180.791015625
2024-07-10 04:05:09.728180,34553,11,417992.9375,900,180.791015625
2024-07-10 04:06:41.184805,30973,1,38115.97265625,900,180.791015625
2024-07-10 04:08:12.641555,34232,0,0.0,900,180.791015625
2024-07-10 04:09:44.130305,34582,14,592673.125,900,180.791015625
2024-07-10 04:11:15.586930,34518,26,990492.125,900,180.791015625
2024-07-10 04:12:47.753000,34335,61,2325783.75,900,180.791015625
2024-07-10 04:14:18.563585,33930,92,3513368.75,900,180.791015625
2024-07-10 04:15:50.115745,34570,55,2098715.5,900,180.791015625
2024-07-10 04:17:21.828040,34366,4,152048.0625,900,180.791015625
2024-07-10 04:18:53.540200,34641,10,380988.5,900,180.791015625
2024-07-10 04:20:25.252360,34604,33,1255856.75,900,180.791015625
2024-07-10 04:21:56.964655,34426,3,114306.5390625,900,180.791015625
2024-07-10 04:23:28.676815,34610,4,151995.28125,900,180.791015625
2024-07-10 04:25:00.389100,34656,15,571887.8125,900,180.791015625
2024-07-10 04:26:32.101270,34429,54,2061672.5,900,180.791015625
2024-07-10 04:28:03.815555,34739,52,1983001.75,900,180.791015625
2024-07-10 04:29:35.555840,34507,1,38099.60546875,900,180.791015625
2024-07-10 04:31:07.268010,34329,6,227893.953125,900,180.791015625
2024-07-10 04:32:38.980295,34739,6,228036.90625,900,180.791015625
2024-07-10 04:34:10.692330,34039,3,114268.09375,900,180.791015625
2024-07-10 04:35:42.404615,34489,11,418598.78125,900,180.791015625
2024-07-10 04:37:14.116785,34340,2,76016.65625,900,180.791015625
2024-07-10 04:38:45.829070,34473,26,989620.0625,900,180.791015625
