time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-07-10 03:30:01.541050,16339,100611,1861499520.0,1600,1.494140625
2024-07-10 03:31:32.254400,18464,99799,1846532992.0,1600,1.494140625
2024-07-10 03:33:03.451685,18223,99068,1832072448.0,1600,1.494140625
2024-07-10 03:34:34.652845,18330,99997,1850321280.0,1600,1.494140625
2024-07-10 03:36:05.853130,18184,101400,1876939264.0,1600,1.494140625
2024-07-10 03:37:37.522900,18291,100771,1865571328.0,1600,1.494140625
2024-07-10 03:39:08.253460,16416,99882,1848455680.0,1600,1.494140625
2024-07-10 03:40:39.453745,16314,100143,1853111040.0,1600,1.494140625
2024-07-10 03:42:10.653030,18216,99659,1844286336.0,1600,1.494140625
2024-07-10 03:43:41.853065,18316,97891,1811913728.0,1600,1.494140625
2024-07-10 03:45:13.533600,16317,97396,1803901440.0,1600,1.494140625
2024-07-10 03:46:44.476645,18243,96844,1793123072.0,1600,1.494140625
2024-07-10 03:48:15.901805,16535,97070,1795633792.0,1600,1.494140625
2024-07-10 03:49:47.325965,16376,98853,1828811648.0,1600,1.494140625
2024-07-10 03:51:18.749260,16313,99427,1840718592.0,1600,1.494140625
2024-07-10 03:52:50.174420,17986,101008,1869559424.0,1600,1.494140625
2024-07-10 03:54:21.598705,18282,98946,1831858816.0,1600,1.494140625
2024-07-10 03:55:53.218650,18238,99747,1845851776.0,1600,1.494140625
2024-07-10 03:57:24.447160,18117,99231,1837163904.0,1600,1.494140625
2024-07-10 03:58:55.903320,18168,99738,1846199296.0,1600,1.494140625
2024-07-10 04:00:27.322930,18357,100247,1855140608.0,1600,1.494140625
2024-07-10 04:01:58.748680,18173,101002,1869440512.0,1600,1.494140625
2024-07-10 04:03:30.205430,18266,98748,1827281024.0,1600,1.494140625
2024-07-10 04:05:01.697055,16620,96615,1788973824.0,1600,1.494140625
2024-07-10 04:06:33.149805,18323,97538,1805984000.0,1600,1.494140625
2024-07-10 04:08:04.639555,16565,98970,1832143744.0,1600,1.494140625
2024-07-10 04:09:36.951800,18210,101016,1870034176.0,1600,1.494140625
2024-07-10 04:11:07.551930,18349,103267,1911903360.0,1600,1.494140625
2024-07-10 04:12:39.414050,18184,103667,1919824256.0,1600,1.494140625
2024-07-10 04:14:10.528575,18139,98734,1828034048.0,1600,1.494140625
2024-07-10 04:15:42.807350,16409,100872,1865877888.0,1600,1.494140625
2024-07-10 04:17:13.792895,18197,102807,1901565568.0,1600,1.494140625
2024-07-10 04:18:45.504190,18218,101688,1883315456.0,1600,1.494140625
2024-07-10 04:20:17.217475,18333,101301,1875451520.0,1600,1.494140625
2024-07-10 04:21:48.929635,18491,102699,1901649792.0,1600,1.494140625
2024-07-10 04:23:20.641930,18099,102999,1908000512.0,1600,1.494140625
2024-07-10 04:24:52.354090,18089,101485,1879206528.0,1600,1.494140625
2024-07-10 04:26:24.642500,18274,103655,1920489088.0,1600,1.494140625
2024-07-10 04:27:55.778410,18150,102365,1895927808.0,1600,1.494140625
2024-07-10 04:29:27.520705,18281,103626,1918179968.0,1600,1.494140625
2024-07-10 04:30:59.232990,18247,104527,1936839936.0,1600,1.494140625
2024-07-10 04:32:30.945150,18235,104543,1935673216.0,1600,1.494140625
2024-07-10 04:34:02.657445,18433,101487,1877907968.0,1600,1.494140625
2024-07-10 04:35:34.369605,18121,102204,1890720768.0,1600,1.494140625
2024-07-10 04:37:06.818900,18112,103344,1913241216.0,1600,1.494140625
2024-07-10 04:38:37.793060,18064,100579,1861858432.0,1600,1.494140625
2024-07-10 04:40:09.506345,18265,101846,1885863424.0,1600,1.494140625
2024-07-10 04:41:41.218505,18206,102823,1903465216.0,1600,1.494140625
2024-07-10 04:43:12.929800,18135,103614,1918590720.0,1600,1.494140625
2024-07-10 04:44:44.642960,18269,101531,1879771136.0,1600,1.494140625
2024-07-10 04:46:16.546120,18176,101594,1880404736.0,1600,1.494140625
2024-07-10 04:47:48.514290,18139,101787,1883656832.0,1600,1.494140625
2024-07-10 04:49:20.482575,18247,102536,1898762368.0,1600,1.494140625
2024-07-10 04:50:52.450735,17992,102008,1890757120.0,1600,1.494140625
2024-07-10 04:52:24.419030,18099,101125,1874278528.0,1600,1.494140625
2024-07-10 04:53:56.387190,18210,100967,1871750784.0,1600,1.494140625
2024-07-10 04:55:28.387475,18114,101689,1884104960.0,1600,1.494140625
2024-07-10 04:57:00.355645,18200,103339,1914295552.0,1600,1.494140625
2024-07-10 04:58:32.355930,18202,104779,1940432512.0,1600,1.494140625
2024-07-10 05:00:04.356100,18161,101586,1879886592.0,1600,1.494140625
2024-07-10 05:01:36.356385,18179,101297,1873499648.0,1600,1.494140625
2024-07-10 05:03:08.356670,18126,103058,1906506752.0,1600,1.494140625
2024-07-10 05:04:40.356840,18165,102332,1892992128.0,1600,1.494140625
