time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-07-10 03:30:42.926310,2577,201795,652043136.0,2000,180.791015625
2024-07-10 03:32:14.125595,2677,200927,648775296.0,2000,180.791015625
2024-07-10 03:33:45.325755,2537,203537,656639616.0,2000,180.791015625
2024-07-10 03:35:16.526915,2682,203293,656917376.0,2000,180.791015625
2024-07-10 03:36:47.726085,2604,202193,653013504.0,2000,180.791015625
2024-07-10 03:38:18.926370,2688,203035,654813952.0,2000,180.791015625
2024-07-10 03:39:50.127655,2634,203233,655315584.0,2000,180.791015625
2024-07-10 03:41:21.326815,2731,202182,651999168.0,2000,180.791015625
2024-07-10 03:42:52.526985,2700,202810,653406784.0,2000,180.791015625
2024-07-10 03:44:23.728270,2581,201769,649960640.0,2000,180.791015625
2024-07-10 03:45:55.224300,2679,200802,647272704.0,2000,180.791015625
2024-07-10 03:47:26.446715,2637,200870,647528896.0,2000,180.791015625
2024-07-10 03:48:57.871885,2742,201682,649826368.0,2000,180.791015625
2024-07-10 03:50:29.295170,2712,201552,649298176.0,2000,180.791015625
2024-07-10 03:52:00.719330,2693,202478,653774208.0,2000,180.791015625
2024-07-10 03:53:32.142615,2674,202751,654975872.0,2000,180.791015625
2024-07-10 03:55:03.566785,2647,204295,659132096.0,2000,180.791015625
2024-07-10 03:56:34.990070,2683,203919,657964032.0,2000,180.791015625
2024-07-10 03:58:06.447230,2612,202884,654814848.0,2000,180.791015625
2024-07-10 03:59:37.871390,2663,203306,656202304.0,2000,180.791015625
2024-07-10 04:01:09.291305,2637,204686,660778368.0,2000,180.791015625
2024-07-10 04:02:40.749055,2743,204399,659594496.0,2000,180.791015625
2024-07-10 04:04:12.237680,2670,203838,657067136.0,2000,180.791015625
2024-07-10 04:05:43.693430,2644,202565,653763328.0,2000,180.791015625
2024-07-10 04:07:15.183180,2596,203320,656059264.0,2000,180.791015625
2024-07-10 04:08:46.639805,2702,205916,664288896.0,2000,180.791015625
2024-07-10 04:10:18.995550,2638,205382,663570944.0,2000,180.791015625
2024-07-10 04:11:49.585075,2720,204979,663099904.0,2000,180.791015625
2024-07-10 04:13:21.733600,2662,204754,661427456.0,2000,180.791015625
2024-07-10 04:14:52.560645,2746,203987,657984064.0,2000,180.791015625
2024-07-10 04:16:24.208805,2670,204267,659348736.0,2000,180.703125
2024-07-10 04:17:55.921100,2613,206505,667080000.0,2000,180.791015625
2024-07-10 04:19:27.632385,2751,206728,667405056.0,2000,180.791015625
2024-07-10 04:20:59.345545,2576,204545,661560384.0,2000,180.791015625
2024-07-10 04:22:31.577150,2678,205883,665766016.0,2000,180.791015625
2024-07-10 04:24:02.768875,2721,203560,658695744.0,2000,180.791015625
2024-07-10 04:25:34.482160,2704,205163,664073216.0,2000,180.791015625
2024-07-10 04:27:06.194330,2629,205864,666665408.0,2000,180.791015625
2024-07-10 04:28:37.937615,3130,205093,662920768.0,2000,180.791015625
2024-07-10 04:30:09.650900,2658,206644,668930560.0,2000,180.791015625
2024-07-10 04:31:41.363070,2739,205120,664450880.0,2000,180.791015625
2024-07-10 04:33:13.743550,2598,205456,664888704.0,2000,180.791015625
2024-07-10 04:34:44.787515,2595,204793,662221888.0,2000,180.791015625
2024-07-10 04:36:16.499810,2734,204504,661674560.0,2000,180.791015625
2024-07-10 04:37:48.210845,2601,204386,660665216.0,2000,180.791015625
2024-07-10 04:39:19.924130,3119,204691,661026688.0,2000,180.791015625
2024-07-10 04:40:51.636290,2682,205158,663038656.0,2000,180.791015625
2024-07-10 04:42:23.347585,2627,205863,665054848.0,2000,180.791015625
2024-07-10 04:43:55.607450,2700,205532,663483776.0,2000,180.791015625
2024-07-10 04:45:26.834030,2627,204578,659968896.0,2000,180.791015625
2024-07-10 04:46:58.803200,2703,205516,663134912.0,2000,180.791015625
2024-07-10 04:48:30.770485,2649,204791,660977728.0,2000,180.791015625
2024-07-10 04:50:02.738655,2593,204934,662257728.0,2000,180.791015625
2024-07-10 04:51:34.705940,2655,204463,661510784.0,2000,180.791015625
2024-07-10 04:53:06.675100,2680,203809,658477696.0,2000,180.791015625
2024-07-10 04:54:38.675395,2674,205260,663740288.0,2000,180.791015625
2024-07-10 04:56:10.643555,3178,205366,664449152.0,2000,180.791015625
2024-07-10 04:57:42.643840,2570,204945,663825792.0,2000,180.791015625
2024-07-10 04:59:14.644010,2669,204752,662516544.0,2000,180.791015625
2024-07-10 05:00:46.644295,3218,205721,664227712.0,2000,180.791015625
2024-07-10 05:02:18.644455,2633,206015,665756096.0,2000,180.791015625
2024-07-10 05:03:50.644625,2690,206991,668135424.0,2000,180.791015625
2024-07-10 05:05:22.644910,2683,206198,664667328.0,2000,180.791015625
2024-07-10 05:06:54.645080,2694,205857,663241472.0,2000,180.791015625
2024-07-10 05:08:26.645365,2692,205141,661337984.0,2000,180.791015625
2024-07-10 05:09:58.645525,2721,206725,667051776.0,2000,180.791015625
2024-07-10 05:11:30.645820,2728,207682,669481152.0,2000,180.791015625
2024-07-10 05:13:02.646105,2619,207105,668689536.0,2000,180.791015625
2024-07-10 05:14:34.646265,3200,207336,669304640.0,2000,180.791015625
2024-07-10 05:16:06.837560,2638,207409,668295296.0,2000,180.791015625
2024-07-10 05:17:39.129720,3174,207506,668652672.0,2000,180.791015625
2024-07-10 05:19:11.381890,2637,208438,672351744.0,2000,180.791015625
2024-07-10 05:20:43.638175,2660,207587,670247808.0,2000,180.791015625
2024-07-10 05:22:15.894335,2592,208361,672260608.0,2000,180.791015625
2024-07-10 05:23:48.150505,2600,208508,673447616.0,2000,180.791015625
2024-07-10 05:25:20.406915,2681,207953,671700352.0,2000,180.791015625
2024-07-10 05:26:52.663085,2630,207886,671493632.0,2000,180.791015625
2024-07-10 05:28:24.919245,3233,207040,669086592.0,2000,180.791015625
2024-07-10 05:29:57.175530,2660,209173,674890624.0,2000,180.791015625
2024-07-10 05:31:29.431700,2710,208886,673525184.0,2000,180.791015625
2024-07-10 05:33:01.687860,2615,208873,673789952.0,2000,180.791015625
2024-07-10 05:34:33.944280,2730,207535,669991680.0,2000,180.791015625
2024-07-10 05:36:06.200440,2657,207842,671066240.0,2000,180.791015625
2024-07-10 05:37:38.454600,2688,208803,674817664.0,2000,180.791015625
2024-07-10 05:39:10.712895,2634,208604,673463168.0,2000,180.791015625
2024-07-10 05:40:42.967055,2692,206673,667335936.0,2000,180.791015625
2024-07-10 05:42:15.223350,2733,207599,670303552.0,2000,180.791015625
2024-07-10 05:49:11.639340,2647,207314,669437120.0,2000,180.791015625
2024-07-10 05:50:44.183500,2689,208309,671563712.0,2000,180.791015625
2024-07-10 05:52:16.728795,2629,209465,676002048.0,2000,180.791015625
