2024-06-01T07:06:37.600,12255.1
2024-06-01T07:07:22.600,13381.9
2024-06-01T07:08:07.600,13304.699999999999
2024-06-01T07:08:52.600,7728.000000000001
2024-06-01T07:09:37.600,9408.400000000001
2024-06-01T07:10:22.600,13289.0
2024-06-01T07:11:07.600,13223.7
2024-06-01T07:11:52.600,10308.099999999999
2024-06-01T07:12:37.600,9241.2
2024-06-01T07:13:22.600,8440.0
2024-06-01T07:14:07.600,7421.9
2024-06-01T07:14:52.600,9299.8
2024-06-01T07:15:37.600,13066.400000000001
2024-06-01T07:16:22.600,10267.9
2024-06-01T07:17:07.600,11110.7
2024-06-01T07:17:52.600,9279.3
2024-06-01T07:18:37.600,8358.8
2024-06-01T07:19:22.600,7401.8
2024-06-01T07:20:07.600,11972.1
2024-06-01T07:20:52.600,8331.900000000001
2024-06-01T07:21:37.600,5655.7
2024-06-01T07:22:22.600,5671.500000000001
2024-06-01T07:23:07.600,11125.300000000001
2024-06-01T07:23:52.600,14810.300000000001
2024-06-01T07:24:37.600,15741.7
2024-06-01T07:25:22.600,11169.800000000001
2024-06-01T07:26:07.600,13895.300000000001
2024-06-01T07:26:52.600,16786.9
2024-06-01T07:27:37.600,17733.800000000003
2024-06-01T07:28:22.600,19647.100000000002
2024-06-01T07:29:07.600,18171.700000000004
2024-06-01T07:29:52.600,17137.899999999998
2024-06-01T07:30:37.600,19042.200000000004
2024-06-01T07:31:22.600,14357.8
2024-06-01T07:32:07.600,19931.399999999998
2024-06-01T07:32:52.600,20767.500000000004
2024-06-01T07:33:37.600,19807.100000000002
2024-06-01T07:34:22.600,18219.5
2024-06-01T07:35:07.600,17261.7
2024-06-01T07:35:52.600,15380.900000000001
2024-06-01T07:36:37.600,18988.300000000003
2024-06-01T07:37:22.600,18954.8
2024-06-01T07:38:07.600,16164.300000000003
2024-06-01T07:38:52.600,14396.6
2024-06-01T07:39:37.600,14285.2
2024-06-01T07:40:22.600,18017.5
2024-06-01T07:41:07.600,19050.7
2024-06-01T07:41:52.600,18115.4
2024-06-01T07:42:37.600,17191.3
2024-06-01T07:43:22.600,17264.1
2024-06-01T07:44:07.600,16261.5
2024-06-01T07:44:52.600,17202.700000000004
2024-06-01T07:45:37.600,18877.100000000002
2024-06-01T07:46:22.600,19744.800000000003
2024-06-01T07:47:07.600,16203.3
2024-06-01T07:47:52.600,17900.1
2024-06-01T07:48:37.600,16942.5
