filter2_file,flare_tot_count,flare_tot_area,plage_tot_count,plage_tot_area,qs_threshold,qs_smpl1,qs_smpl2
2024-06-01T09:02:52.437,0.0,0,0.0,0,,3928.4392574122194,6477.481687327649
2024-06-01T09:04:22.956,0.0,0,0.0,0,,3962.9816184412784,6604.343096853705
2024-06-01T09:05:53.867,0.0,0,0.0,0,,3931.9018079730336,6240.866135662731
2024-06-01T09:07:24.780,0.0,0,0.0,0,,3954.0093012280677,5919.395270981491
2024-06-01T09:08:55.725,0.0,0,0.0,0,,4023.5709105949036,5730.6837550865885
2024-06-01T09:10:26.637,0.0,0,0.0,0,,3973.421387372221,5565.943679068338
2024-06-01T09:11:57.549,0.0,0,0.0,0,,4036.7754932757366,5186.775787951967
2024-06-01T09:13:28.461,0.0,0,0.0,0,,4031.280841031609,5128.175651019234
2024-06-01T09:14:59.375,0.0,0,0.0,0,,4049.4375810337597,4490.704999521155
2024-06-01T09:16:30.126,0.0,0,0.0,0,,4102.992012864438,4198.124429259187
2024-06-01T09:18:00.879,0.0,0,0.0,0,,4111.17138813627,4079.8213422826684
2024-06-01T09:19:31.631,0.0,0,0.0,0,,4117.719443534761,4131.009025036169
2024-06-01T09:21:02.382,0.0,0,0.0,0,,4099.091650575706,4086.7501758310946
2024-06-01T09:22:33.167,0.0,0,0.0,0,,4104.392309083544,4172.999373971039
2024-06-01T09:24:03.920,0.0,0,0.0,0,,4081.2434552769387,4022.0310390077266
2024-06-01T09:25:34.639,0.0,0,0.0,0,,4072.3598116753205,4139.168975404355
2024-06-01T09:27:05.359,0.0,0,0.0,0,,4079.3656701178784,4118.271157098417
2024-06-01T09:28:36.806,0.0,0,0.0,0,,4101.502148539745,4121.021158573976
2024-06-01T09:30:06.800,0.0,0,0.0,0,,4092.5721966920173,3961.0351274694403
2024-06-01T09:31:37.520,0.0,0,0.0,0,,4111.403349216212,4085.5285167171405
2024-06-01T09:33:08.241,0.0,0,0.0,0,,4138.20978277104,4093.455616569391
2024-06-01T09:34:38.961,0.0,0,0.0,0,,4163.765263195822,3998.756651412238
2024-06-01T09:36:09.681,0.0,0,0.0,0,,4089.063721809459,4236.31260292557
2024-06-01T09:37:40.402,0.0,0,0.0,0,,4155.260395348228,4153.532061096053
2024-06-01T09:39:11.122,0.0,0,0.0,0,,4163.0878280316965,4181.704272829776
2024-06-01T09:40:41.809,0.0,0,0.0,0,,4167.900784778856,4202.822749258012
2024-06-01T09:42:12.497,0.0,0,0.0,0,,4106.46445974611,4210.645302086887
2024-06-01T09:43:43.153,0.0,0,0.0,0,,4068.9908675711404,4163.707889931819
2024-06-01T09:45:13.809,0.0,0,0.0,0,,4148.438738302644,4111.008118430183
2024-06-01T09:46:44.241,0.0,0,0.0,0,,4117.113347586441,4146.534483320571
2024-06-01T09:48:14.674,0.0,0,0.0,0,,4126.801804186298,4113.030224216646
2024-06-01T09:49:45.106,0.0,0,0.0,0,,4105.789043136357,4112.728341229849
2024-06-01T09:51:15.538,0.0,0,0.0,0,,4189.62739192363,4048.9190371755712
2024-06-01T09:52:45.970,0.0,0,0.0,0,,4109.500195191398,4089.7831712166326
2024-06-01T09:54:16.402,0.0,0,0.0,0,,4049.4920744275146,4079.5917853964747
2024-06-01T09:55:46.835,0.0,0,0.0,0,,4113.166232636147,4077.9042679622453
2024-06-01T09:57:17.267,0.0,0,0.0,0,,3990.9950647375813,4002.2587053792977
2024-06-01T09:58:47.700,0.0,0,0.0,0,,4110.058477448576,4107.356417849818
2024-06-01T10:00:18.131,0.0,0,0.0,0,,4060.9136316362224,4129.405686947764
2024-06-01T10:01:48.564,0.0,0,0.0,0,,4100.043020521034,4116.242877809331
2024-06-01T10:03:18.997,0.0,0,0.0,0,,4074.399846917613,4142.237787802369
2024-06-01T10:04:49.460,0.0,0,0.0,0,,4084.5856578484686,4159.006733175827
2024-06-01T10:06:19.892,0.0,0,0.0,0,,4049.562084131829,4145.244398277655
2024-06-01T10:07:50.325,0.0,0,0.0,0,,4138.452533935328,4212.8340552063255
2024-06-01T10:09:20.757,0.0,0,0.0,0,,4102.2913899268115,4193.046683780247
2024-06-01T10:10:51.189,0.0,0,0.0,0,,4209.315731016501,4268.047363620409
2024-06-01T10:12:21.622,0.0,0,0.0,0,,4122.061342818037,4169.712821780868
2024-06-01T10:13:52.534,0.0,0,0.0,0,,4058.851855978609,4039.5905015176513
2024-06-01T10:15:22.423,0.0,0,0.0,0,,3996.7610553846307,4042.5148330645225
2024-06-01T10:16:52.599,0.0,0,0.0,0,,4056.983387472125,4127.942707835422
2024-06-01T10:18:22.774,0.0,0,0.0,0,,4124.873263575016,4347.859733672165
2024-06-01T10:19:52.951,0.0,0,0.0,0,,4080.4927858154983,4547.6461595516685
