DateTime,Diff_count
2024-11-13 15:00:58.718145,60848.05681420435
2024-11-13 15:02:35.711450,97531.33584592624
2024-11-13 15:04:12.702745,86172.99225785551
2024-11-13 15:05:49.693040,107751.53899029066
2024-11-13 15:07:26.686335,106029.66448955599
2024-11-13 15:09:03.677640,143522.33086825744
2024-11-13 15:10:40.637810,146139.7933878649
2024-11-13 15:12:17.631105,138518.80798418337
2024-11-13 15:13:54.622400,123575.61638765864
2024-11-13 15:15:31.614705,128964.4177440104
2024-11-13 15:17:08.608000,130456.09895375415
2024-11-13 15:18:45.599295,112859.69147496235
2024-11-13 15:20:22.623590,120340.09718484017
2024-11-13 15:21:59.648895,111284.15856387377
2024-11-13 15:23:36.640065,75485.72175519352
2024-11-13 15:25:13.664235,108349.5212700962
2024-11-13 15:26:50.657540,98263.69510985223
2024-11-13 15:28:27.616835,72480.00727973753
2024-11-13 15:30:04.609130,100458.33527144542
2024-11-13 15:31:41.569425,120461.69104232386
2024-11-13 15:33:18.528720,99027.33224644215
2024-11-13 15:34:55.490025,92014.00539158136
2024-11-13 15:41:56.384275,134393.76055519664
2024-11-13 15:43:33.344445,145922.5236537424
2024-11-13 15:45:10.305615,135953.00353219666
2024-11-13 15:46:47.264910,150349.04470277543
2024-11-13 15:48:24.225215,132516.10101939976
2024-11-13 15:50:01.186510,116280.18573331917
2024-11-13 15:51:38.177805,115923.65552856607
2024-11-13 15:53:15.138100,118405.84426597139
2024-11-13 15:54:52.994050,129978.11905596053
2024-11-13 15:56:29.905750,95630.24147725245
2024-11-13 15:58:06.508700,158858.9029884976
2024-11-13 15:59:43.121650,136115.9840406756
2024-11-13 16:07:47.908410,151544.15786437487
2024-11-13 16:09:24.900705,153258.78198560022
2024-11-13 16:11:01.858000,117839.31321851851
2024-11-13 16:25:34.532425,111372.07112533422
2024-11-13 16:27:11.525730,142601.20931988425
2024-11-13 16:28:48.517025,123388.33619432083
2024-11-13 16:30:25.509195,174306.3335853815
2024-11-13 16:32:02.469490,147020.46287351838
2024-11-13 16:33:39.460795,127517.94474273278
2024-11-13 16:35:16.454090,171970.0092346716
2024-11-13 16:36:53.446260,151242.7715793682
2024-11-13 16:38:30.405555,126342.74442491641
2024-11-13 16:40:07.366860,146653.40458727474
2024-11-13 16:41:44.327155,116123.3485548854
2024-11-13 16:43:21.286325,120287.36362300196
2024-11-13 16:44:58.249620,128700.1825841457
2024-11-13 16:46:35.205925,130159.15552089614
2024-11-13 16:48:12.165220,127030.8193176348
2024-11-13 16:49:49.126390,161794.56832359234
2024-11-13 16:51:26.866850,131258.2379652114
2024-11-13 16:53:03.459900,82538.46307720128
2024-11-13 16:54:40.716000,105259.8745301793
2024-11-13 16:56:16.967455,80415.58021835437
2024-11-13 16:57:53.927750,155914.6609953008
2024-11-13 16:59:30.887930,144172.36756562276
2024-11-13 17:01:07.846100,114591.43431888372
2024-11-13 17:02:44.807395,128905.7022303199
2024-11-13 17:04:21.767690,225956.95802807822
