Time,AR_total,AR_count_Er,QS_total,QS_count_Er,AR_area,QS_area
2024-11-13T15:00:07.487,1321940418.1934662,25709.34089191579,14008924.369664129,2646.594450389418,208035,3422
2024-11-13T15:01:44.478,1320249864.632739,25692.89653418566,14226591.364914382,2667.076242340513,208035,3422
2024-11-13T15:03:21.472,1320289448.3152204,25693.281693034274,14197829.814905867,2664.378897126483,208035,3422
2024-11-13T15:04:58.463,1325150942.8587093,25740.541397362926,13994864.60242085,2645.2660170974154,208035,3422
2024-11-13T15:06:35.455,1318627835.9665651,25677.108832251393,14234147.699761784,2667.7844459177904,208035,3422
2024-11-13T15:08:12.416,1316116662.7837696,25652.64764876883,14127006.267874662,2657.7251802880846,208035,3422
2024-11-13T15:09:49.408,1313866450.8527317,25630.708640737303,13979571.943701478,2643.8203365302147,208035,3422
2024-11-13T15:11:26.400,1316971343.7718663,25660.975661224056,14099553.401366342,2655.1415594433324,208035,3422
2024-11-13T15:13:03.392,1312153593.2277875,25613.99610786833,14117690.760008547,2656.848768749225,208035,3422
2024-11-13T15:14:40.384,1313626031.642907,25628.36350260105,14152979.228678789,2660.1672154846574,208035,3422
2024-11-13T15:16:17.345,1316280515.8262568,25654.24444245296,14075866.048283303,2652.9102932707037,208035,3422
2024-11-13T15:17:54.369,1314933034.3938775,25641.10990571467,14040212.965815462,2649.5483545139787,208035,3422
2024-11-13T15:19:31.361,1315175892.679872,25643.477656900126,13946992.470381923,2640.7378202295968,208035,3422
2024-11-13T15:21:08.386,1318873930.6810727,25679.50477210447,13967201.459837388,2642.6503230504586,208035,3422
2024-11-13T15:22:45.410,1320117333.521204,25691.606932237657,13926999.083306085,2638.8443572240185,208035,3422
2024-11-13T15:24:22.402,1322740382.1979327,25717.11863912764,14117017.251964811,2656.7853932868584,208035,3422
2024-11-13T15:25:59.426,1322240375.8031,25712.257541910825,13977508.22942008,2643.6251842328256,208035,3422
2024-11-13T15:27:36.385,1321430019.3738844,25704.377247600107,14119688.229956234,2657.0367169044007,208035,3422
2024-11-13T15:29:13.377,1323667390.6036587,25726.128649717764,14211285.493305229,2665.6411511403057,208035,3422
2024-11-13T15:30:50.337,1322599411.513154,25715.748205264747,14039463.771348912,2649.4776627996803,208035,3422
2024-11-13T15:32:27.297,1321536540.6530688,25705.413249479854,14169081.345940333,2661.6800470699263,208035,3422
2024-11-13T15:34:04.259,1320989745.3145826,25700.09479860515,14081847.065970145,2653.4738613721206,208035,3422
2024-11-13T15:41:05.155,1316340857.6617758,25654.832465461313,14206937.914604314,2665.2333776429705,208035,3422
2024-11-13T15:42:42.114,1315855230.0791628,25650.09970818011,14083523.377254318,2653.6317922099065,208035,3422
2024-11-13T15:44:19.757,1312588126.322001,25618.23692530383,14084591.235054228,2653.732393729088,208035,3422
2024-11-13T15:45:56.358,1314518319.6974316,25637.06613184738,13996943.013965588,2645.462437265514,208035,3422
2024-11-13T15:47:32.995,1318732253.2074242,25678.12544956723,14067083.285053141,2652.0825105050126,208035,3422
2024-11-13T15:49:09.956,1316338333.26077,25654.8078657858,14035044.067655832,2649.0605945934713,208035,3422
2024-11-13T15:50:46.917,1317597289.815014,25667.073165974864,13872847.02235818,2633.7090786909416,208035,3422
2024-11-13T15:52:23.908,1317840093.5205598,25669.437990736762,14081102.365534667,2653.4036976621805,208035,3422
2024-11-13T15:54:00.869,1318197052.3984227,25672.91425216879,14055282.712643903,2650.969889742611,208035,3422
