Date,QS_mode,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-11-13 16:39:16.134645,4452,4664,6471.950079042457,1703.3588882109354,7947,7351.119192013435,1757.4130259060694
2024-11-13 16:40:53.949400,4371,4680,6456.25843216466,1683.5311412102308,8145,7327.51928741759,1729.7291858405433
2024-11-13 16:42:30.542350,4480,4569,6447.549898372842,1689.0296963181218,8466,7331.3945293094885,1740.879788405125
2024-11-13 16:44:07.154050,4482,4591,6431.0475890431,1684.4963246372265,8551,7294.384230853085,1730.6974179982044
2024-11-13 16:45:43.975700,4014,4622,6431.2416638504,1666.6378499487146,7264,7288.747202433611,1713.7380617483814
2024-11-13 16:47:20.935005,4401,4463,6429.131753672036,1677.6368493188843,7588,7300.54053340375,1724.2499819616605
2024-11-13 16:48:57.896300,4431,4548,6437.786788226865,1682.3108264590546,8419,7292.213731556772,1730.1889936757918
2024-11-13 16:50:34.856470,4329,4810,6430.435438773791,1687.7640797219487,8347,7296.405131699159,1734.4765368717888
2024-11-13 16:52:11.815765,4424,4615,6430.510797948165,1677.4237041762437,7970,7295.1106270831715,1725.8387007030394
2024-11-13 16:53:48.777070,4400,4651,6425.4858522615605,1661.9833507455487,7343,7279.706908605074,1716.4271023218048
2024-11-13 16:55:25.737240,4393,4669,6436.009234307878,1669.8246805562974,8695,7289.3583463797995,1711.7868875689521
2024-11-13 16:57:02.696535,4418,4695,6446.998967689813,1690.3327746791838,8481,7312.263230464151,1739.1306220654083
2024-11-13 16:58:39.657830,4442,4707,6465.128248871615,1713.5690733318957,7930,7332.648696379607,1773.9917393741935
2024-11-13 17:00:16.617010,4517,5100,6465.7393790527485,1710.271279822339,8032,7340.135965321152,1759.0616439915414
2024-11-13 17:01:53.577305,4497,4483,6466.36265865929,1707.560436820654,7273,7346.70181162798,1755.4218414076315
2024-11-13 17:03:30.537600,4441,4520,6480.720517399706,1718.412251517144,7410,7365.901059631459,1770.3185955998952
2024-11-13 17:05:06.898950,4442,4649,6599.646129924565,1998.7469456514477,7848,7564.299540101302,2167.990108724673
2024-11-13 17:05:25.449810,4468,5053,6618.680501174628,2048.235868688132,7449,7593.142553059259,2233.685358338934
2024-11-13 17:05:44.809840,4469,4536,6616.275696748788,2044.708288686003,7290,7590.255352537211,2239.5193041210837
2024-11-13 17:06:05.609005,4466,4886,6598.69950367036,2013.5232154407668,7899,7562.233072309748,2202.672761168135
2024-11-13 17:06:26.377920,4444,4553,6599.174408319859,2003.8538130374022,7408,7566.85166713278,2193.2770155871176
2024-11-13 17:06:47.146075,4439,4493,6592.453496560622,1996.9459061093617,7615,7561.019530157547,2184.878218453283
2024-11-13 17:07:07.914115,4469,4568,6590.6916671830895,2009.4522195599768,8276,7557.488937571859,2204.8764193885913
2024-11-13 17:07:28.714155,4468,4481,6598.0079885973755,2015.1510163153312,7417,7572.746667288151,2219.063319471339
2024-11-13 17:07:49.482185,4035,4582,6596.6632000585905,1987.2968120798441,8534,7569.635250613716,2168.7611525148172
2024-11-13 17:08:10.250350,4036,4457,6592.737891753942,1965.209102784583,8859,7563.564945153973,2132.5748429212213
2024-11-13 17:08:31.182650,4112,4592,6588.817360833338,1974.185676940056,6985,7558.904446723222,2147.9121222524104
2024-11-13 17:08:51.786420,4494,4503,6581.857985498837,1955.7427945419124,7785,7548.373791989062,2117.1065146553096
2024-11-13 17:09:12.552460,4003,4328,6584.836966135784,1964.8056313337663,7848,7554.74301606538,2137.7551642071858
2024-11-13 17:09:33.322500,4024,4613,6577.0424218182225,1936.1598315030992,7762,7540.586805879246,2094.9244001343563
2024-11-13 17:09:54.885300,4441,4581,6571.129992169146,1917.8034508235214,8166,7529.899257325751,2070.7993803350387
2024-11-13 17:10:14.858695,4466,4432,6565.427936429243,1891.8565671119777,7904,7521.329355831081,2033.1545933175048
2024-11-13 17:10:35.623610,4456,5331,6555.409964902002,1893.4692333738058,7953,7509.346772940555,2042.164788811919
2024-11-13 17:10:56.393765,4488,5103,6550.8187185568695,1885.2756279020282,7745,7501.543643764954,2030.185941497459
2024-11-13 17:11:17.160805,4454,4698,6548.180870182476,1886.5377310760825,7985,7495.507116000124,2031.8828308973427
2024-11-13 17:11:37.928845,4483,4491,6551.19928113891,1881.7066842176148,7743,7500.089416115099,2021.8784534224772
2024-11-13 17:11:58.696885,4505,4477,6549.547945668524,1876.8215708390235,8715,7496.513377458749,2014.6877962743101
2024-11-13 17:12:19.464915,4375,4557,6541.535596581466,1854.137133578415,7181,7481.4529536061655,1974.8333767552188
2024-11-13 17:12:40.232955,4472,4605,6535.904604429221,1835.9110217013963,7973,7471.427301824057,1943.0000149067782
2024-11-13 17:13:01.112000,4043,4701,6533.835321093165,1824.262531977506,7548,7467.507364594015,1926.0029193343987
2024-11-13 17:13:21.769025,4505,4589,6529.349909578993,1816.0761956821125,7431,7459.064339206364,1910.9779854132673
2024-11-13 17:13:42.537190,4446,4561,6529.109361531918,1805.4882588585676,8516,7461.432553370001,1891.1862955763775
2024-11-13 17:14:03.305230,4614,4615,6526.144020101069,1797.6237737268677,8534,7457.052841738914,1875.5016601255768
2024-11-13 17:14:24.732600,4412,4750,6527.743964890734,1793.477452019015,7794,7458.668655417793,1868.1238297041339
2024-11-13 17:14:44.841300,4487,4685,6526.721463862583,1787.1480629492028,7883,7454.9570554053635,1862.9090773900168
2024-11-13 17:15:05.609465,4029,4601,6512.856036236008,1782.3754531181723,7214,7426.221186414344,1855.4384767594943
2024-11-13 17:15:26.376380,4488,4587,6514.744111367132,1776.755921584938,8072,7431.674295391691,1847.8242243894879
2024-11-13 17:15:47.145535,4394,4637,6519.988693148848,1772.7036119974598,7230,7439.980361082627,1842.770140107769
2024-11-13 17:16:07.913575,4364,4587,6512.196351610959,1770.3859798646827,7963,7422.712998353066,1837.0691295228748
2024-11-13 17:16:28.713615,4450,4594,6508.0409908564925,1763.1119883425397,6904,7418.300208197384,1830.0487491024662
2024-11-13 17:16:49.481645,4417,4554,6505.711937263032,1760.5915395717582,7316,7418.044420620863,1823.751460430492
2024-11-13 17:17:10.249685,4015,4644,6504.988417097175,1763.1882415827154,7314,7415.94857213884,1824.004477477531
2024-11-13 17:17:31.177250,4477,4675,6502.34921099925,1758.2167306863225,7936,7413.470122121749,1817.8445003881686
2024-11-13 17:17:51.785880,4408,4641,6496.223168059131,1751.9040337396666,7169,7404.847534259346,1809.6451818020446
2024-11-13 17:18:12.553795,4574,4617,6496.7770403880495,1752.1288238571412,9470,7408.166138404648,1809.5665294210007
2024-11-13 17:18:33.321960,4342,4522,6493.7723813118655,1753.381790116518,7999,7402.663341723377,1808.1960550886047
2024-11-13 17:18:51.209990,4397,4626,6488.140459597866,1752.6003463540171,7795,7391.326652372518,1807.0554994726633
2024-11-13 17:20:28.170285,4412,4443,6483.869928958947,1725.7950638524658,8609,7389.0286659830335,1775.4427461992134
2024-11-13 17:22:05.130455,4487,4514,6452.231128487969,1703.5302835531777,7437,7335.2948945029675,1757.884463769855
2024-11-13 17:23:42.907600,4456,4596,6462.974191985488,1704.5432619212115,7525,7357.711289270066,1751.948176076764
2024-11-13 17:25:19.510550,4258,4566,6467.720258249156,1714.2032137335302,7464,7370.005717659488,1762.8023154672076
2024-11-13 17:26:56.112250,4057,4627,6481.222689193985,1708.252256056589,8546,7381.168655417793,1752.5644732875057
2024-11-13 17:28:32.971530,4498,4495,6480.790364106522,1707.3871103061156,7646,7376.948556601721,1748.8336922084657
2024-11-13 17:30:09.931825,4412,4548,6485.4328715571,1708.9274094460848,7640,7389.968692706877,1755.96533808994
2024-11-13 17:31:46.891120,4298,4629,6478.882649870707,1697.02420487878,7690,7375.4546937634,1735.0878053689385
2024-11-13 17:33:23.851290,4453,4525,6488.186295442894,1715.0984974121561,8570,7394.747506292533,1758.8805884138023
2024-11-13 17:35:00.811585,4485,4492,6484.979082043684,1711.486263589139,7615,7386.133650290544,1754.3370101665334
2024-11-13 17:36:37.771890,4468,4566,6501.548909032524,1711.66866162213,8713,7401.076877660731,1745.6408524022013
2024-11-13 17:38:14.732060,4420,5603,6484.505332304243,1702.5224466327074,7799,7382.712019514621,1745.3502480808359
2024-11-13 17:39:51.692355,4442,4477,6472.510605454556,1695.3648378504356,8071,7367.435583108045,1740.593271516427
2024-11-13 17:41:28.652525,4426,4555,6472.8560249685925,1694.3570575512026,7363,7360.06735340729,1738.292532115627
2024-11-13 17:43:05.612830,4438,5370,6457.621155698777,1679.7975141844072,8362,7338.8273515428355,1723.5506093844326
2024-11-13 17:44:42.573000,4364,4517,6457.983600277178,1681.7265948653524,7706,7344.682312544669,1730.5514990421118
2024-11-13 17:46:19.533295,4459,4939,6473.474684934902,1683.5381412847278,7779,7362.888971753519,1733.390340786184
2024-11-13 17:47:56.491590,4073,4701,6456.827850796888,1685.7649149567403,7877,7346.220269724372,1729.8557020958672
2024-11-13 17:49:33.453895,4395,4701,6463.720185010958,1683.983350271272,7735,7359.36401914173,1728.0782655360504
2024-11-13 17:51:10.412065,4485,4554,6456.248474673667,1689.2742868157225,7596,7345.020912961064,1734.67752958849
2024-11-13 17:52:47.372360,4381,4627,6444.256457637336,1672.7159062191224,7881,7323.716400981946,1718.8793862109321
2024-11-13 17:54:24.332655,4406,4595,6437.5028196706535,1674.131921870805,7475,7323.408455299711,1721.9069866192908
2024-11-13 17:56:01.296835,4476,5500,6443.629600626468,1671.8413061530093,7922,7333.212718684938,1724.080096006063
2024-11-13 17:57:38.253005,4395,4467,6426.633335774607,1673.3693815683678,8410,7310.417420216898,1723.5637429748624
2024-11-13 17:59:15.245300,4404,4455,6436.702078274733,1677.2564224561277,7680,7320.969267580249,1723.830643921325
