filter2_file,counts_under_contours
2024-07-10T13:22:54.258,21469050.507535953
2024-07-10T13:24:43.530,21435723.05072983
2024-07-10T13:26:33.344,21435169.337548528
2024-07-10T13:28:22.539,21446524.05268988
2024-07-10T13:30:12.420,21515055.5414471
2024-07-10T13:32:01.544,21480974.892209362
2024-07-10T13:33:51.497,21426899.62573477
2024-07-10T13:35:40.553,21331930.556183442
2024-07-10T13:37:30.573,21360378.606568597
2024-07-10T13:39:19.562,21284173.55636742
2024-07-10T13:41:09.660,21311735.35164186
2024-07-10T13:42:58.570,21276471.788434915
2024-07-10T13:44:48.746,21214075.169010054
2024-07-10T13:46:37.579,21172242.979226913
2024-07-10T13:48:27.842,21099758.175698493
2024-07-10T13:50:16.588,21178312.834767587
2024-07-10T13:52:06.919,21162095.138385072
2024-07-10T13:53:55.597,21108313.31986233
2024-07-10T13:55:45.101,21140065.577242557
2024-07-10T13:57:34.605,21117589.165923674
2024-07-10T13:59:24.106,21106646.717786327
2024-07-10T14:01:13.610,21151312.92066725
2024-07-10T14:03:03.116,21127995.144695092
2024-07-10T14:04:52.619,21063972.092540346
2024-07-10T14:06:42.124,21220597.774283197
2024-07-10T14:08:31.629,21208134.106507894
2024-07-10T14:10:21.132,21258414.260594245
2024-07-10T14:12:10.637,21260131.328008607
2024-07-10T14:14:00.141,21264233.482045908
2024-07-10T14:15:49.645,21227677.085104343
2024-07-10T14:17:39.150,21268455.097653825
2024-07-10T14:19:28.654,21248985.89551553
2024-07-10T14:21:18.159,21162828.43087187
2024-07-10T14:23:07.663,21186877.086330716
2024-07-10T14:24:57.167,21211210.449021608
2024-07-10T14:26:46.671,21211345.060692094
2024-07-10T14:28:36.174,21205482.228698462
2024-07-10T14:30:25.678,21159435.62037497
2024-07-10T14:32:15.182,21184635.668565392
2024-07-10T14:34:04.685,21235304.737026613
2024-07-10T14:35:54.191,21173198.91932144
2024-07-10T14:37:43.695,21152232.33611273
2024-07-10T14:39:33.198,21183267.95247041
2024-07-10T14:41:22.704,21202098.478131186
2024-07-10T14:43:12.207,21217382.99831141
2024-07-10T14:45:01.712,21233459.570665907
2024-07-10T14:46:51.216,21198451.304807417
2024-07-10T14:48:40.720,21125037.22310415
2024-07-10T14:50:30.225,21112105.33920913
2024-07-10T14:52:19.729,21113373.795521878
2024-07-10T14:54:09.233,21088628.93636347
2024-07-10T14:55:58.738,21078668.72969589
2024-07-10T14:57:48.244,21114171.982620288
2024-07-10T14:59:37.744,21088704.265948724
2024-07-10T15:01:27.250,21181559.57566778
2024-07-10T15:03:16.749,21026891.43305593
2024-07-10T15:05:06.261,21097499.68544799
2024-07-10T15:06:55.760,21038366.287343465
2024-07-10T15:08:45.269,20916288.595501713
2024-07-10T15:10:34.801,20959077.569985986
2024-07-10T15:12:24.305,21033939.905057687
2024-07-10T15:15:12.550,21081947.51359672
2024-07-10T15:16:49.222,20936394.16344678
2024-07-10T15:18:26.406,20902764.668699484
2024-07-10T15:20:03.590,20944682.827060632
2024-07-10T15:21:40.775,20844799.89890806
2024-07-10T15:23:17.959,20907591.98285582
2024-07-10T15:24:55.143,20997760.440895148
2024-07-10T15:26:32.325,20968122.84544126
2024-07-10T15:28:09.510,21026206.644350052
2024-07-10T15:29:46.694,21338240.005834095
2024-07-10T15:31:24.374,21627631.825729642
2024-07-10T15:33:01.478,21750641.434744738
2024-07-10T15:34:38.919,21984853.088250417
2024-07-10T15:36:28.646,21801746.73772921
2024-07-10T15:38:18.375,21625204.600531135
2024-07-10T15:40:08.104,21415469.277750447
2024-07-10T15:41:57.831,21259471.86162045
2024-07-10T15:43:47.560,21157956.30031004
2024-07-10T15:45:37.295,21099430.00383089
2024-07-10T15:47:27.161,21150239.420035046
2024-07-10T15:49:16.713,21054911.051425014
2024-07-10T15:51:06.441,21049915.12979732
2024-07-10T15:52:56.138,21068792.508049455
2024-07-10T15:54:45.834,20993143.336420234
2024-07-10T15:56:35.528,21002612.344156783
2024-07-10T15:58:25.193,21058712.461382672
2024-07-10T16:00:14.857,21030019.077368513
2024-07-10T16:02:04.553,21021764.49289713
2024-07-10T16:03:54.217,21087068.14327429
2024-07-10T16:05:43.944,21114932.548830442
2024-07-10T16:07:33.674,21156268.840802677
2024-07-10T16:09:23.402,20970915.803427838
2024-07-10T16:11:13.129,20948626.297367055
2024-07-10T16:13:02.859,21003672.975931883
2024-07-10T16:14:52.587,21024708.138335705
2024-07-10T16:16:42.287,20979034.211747147
2024-07-10T16:18:31.980,21020559.2004783
2024-07-10T16:20:21.675,21053506.42190146
2024-07-10T16:22:11.372,21068029.905513242
2024-07-10T16:24:01.101,20977799.754962616
2024-07-10T16:25:50.826,20966133.72233272
2024-07-10T16:27:40.491,21035685.94670019
2024-07-10T16:29:30.155,21034846.45876406
2024-07-10T16:31:19.820,20992756.145442843
2024-07-10T16:33:09.548,21076668.72829438
2024-07-10T16:34:59.243,20997149.36320884
2024-07-10T16:36:48.908,20992829.615257174
2024-07-10T16:38:38.636,20933199.76810899
2024-07-10T16:40:28.306,20918148.924455475
2024-07-10T16:42:17.965,20853527.340800945
2024-07-10T16:44:07.661,20876348.621117774
2024-07-10T16:45:57.325,20839738.105176676
2024-07-10T16:47:46.990,20912142.253547825
2024-07-10T16:49:36.653,20900556.415210158
2024-07-10T16:51:26.320,20934351.48014125
2024-07-10T16:53:15.983,20952168.711513326
2024-07-10T16:55:05.645,20929918.278243743
2024-07-10T16:56:55.315,20953947.63829194
2024-07-10T16:58:44.974,20980412.833598766
2024-07-10T17:00:34.636,20933043.783584688
2024-07-10T17:02:24.332,20904739.303572122
2024-07-10T17:04:14.279,20958758.667121466
2024-07-10T17:06:03.693,20841351.008291617
2024-07-10T17:07:53.357,20700820.701739367
2024-07-10T17:09:43.222,20710919.553643666
2024-07-10T17:11:32.687,20744511.683019735
2024-07-10T17:13:22.352,20757967.52951159
2024-07-10T17:15:12.156,20836410.29973345
2024-07-10T17:17:01.680,20792425.786858365
2024-07-10T17:18:51.344,20907218.05810241
2024-07-10T17:20:41.839,20822048.447408967
2024-07-10T17:22:30.673,20881706.049452685
2024-07-10T17:24:20.335,20874604.265248463
2024-07-10T17:26:09.999,20815091.511175007
2024-07-10T17:27:59.665,20881804.30812314
2024-07-10T17:29:49.330,20909019.167874753
2024-07-10T17:31:38.992,20848404.395703766
2024-07-10T17:33:28.657,20829474.857457183
2024-07-10T17:35:18.324,20842598.91677706
2024-07-10T17:37:07.985,20849995.54355447
2024-07-10T17:38:57.649,20791052.660554126
2024-07-10T17:40:47.317,20857263.82989503
2024-07-10T17:42:36.978,20840099.800636508
2024-07-10T17:44:26.642,20773167.61648237
2024-07-10T17:46:16.310,20915425.480524406
2024-07-10T17:48:05.970,20794565.963316772
2024-07-10T17:49:55.635,20913361.60475536
2024-07-10T17:52:43.601,20852139.722533893
2024-07-10T17:54:21.415,20884389.877070256
2024-07-10T17:55:58.482,20842516.538696885
