date_time,Mean,Std,diff_count,Diff_error,Img_count,area
2024-06-02 06:50:53.498575,7.006203220535526,175.98994723162352,387536.0703125,4518.996308310229,42115982.00097656,1824
2024-06-02 06:52:20.282725,3.5043616909129245,134.40890218063396,152449.6123046875,4113.8691650712735,34557885.29980469,1314
2024-06-02 06:53:47.670100,-9.915787080961417,127.56265717878954,41002.142578125,1640.408715654282,5491664.642578125,213
2024-06-02 06:55:13.852160,-11.567876344086022,144.80116321857264,0.0,1002.4210363325539,2056263.5234375,89
2024-06-02 06:56:40.635435,-20.72753926839553,140.152335932597,59478.01171875,2638.145277857169,14225520.7890625,580
2024-06-02 06:58:07.419470,-14.905008038161501,179.40502331406776,0.0,655.855551842639,893618.287109375,43
2024-06-02 06:59:34.204745,-7.977374551971326,201.59770178007992,0.0,1549.1109833924706,4956077.482421875,170
2024-06-02 07:01:01.509050,-17.50948107737719,203.10978516878214,0.0,1256.87271626937,3265634.6796875,125
2024-06-02 07:02:28.123180,6.708791244992621,254.27217073229764,2686776.458984375,5059.617793404165,54569107.80859375,2602
2024-06-02 07:03:55.196465,14.962032864220957,248.99957232851153,1601278.87890625,3582.1034981808784,27786613.166992188,1555
2024-06-02 07:05:22.267615,3.1165665190807506,240.08635966491454,1553261.8720703125,3236.0290592053534,22726122.068359375,1371
2024-06-02 07:06:49.339900,-2.619926734134514,253.32432736899622,0.0,3960.8977563649573,33466391.58984375,1715
2024-06-02 07:08:16.412925,1.759978520978284,237.8666901719605,0.0,2019.1276103517494,8683303.197265625,537
2024-06-02 07:09:43.483210,-3.9854851886991356,235.19639241629332,0.0,1149.144856988774,2738973.24609375,103
2024-06-02 07:11:10.560360,4.857912318153068,240.71229964443305,0.0,1938.109278697121,7821161.43359375,286
2024-06-02 07:12:37.595645,13.41355352624921,248.31941894404684,0.0,2248.521903710267,10582793.134765625,433
2024-06-02 07:19:26.587615,15.198456936538056,268.00838479871,0.0,4214.357523593593,37306969.181640625,1549
