388.1919303,3.64e-12
388.200695,0.0
388.2094597,0.0
388.2181944,0.0
388.2269591,1.8839999999999996e-11
388.2357238,2.496e-11
388.2444885,0.0
388.2532132,0.0
388.2619779,2.886e-11
388.2707426,0.0
388.2794773,4.6799999999999994e-12
388.288242,0.0
388.2970067,1.04e-11
388.3057615,0.0
388.3144961,0.0
388.3232609,2.2880000000000003e-11
388.3320256,1.288e-11
388.3407603,1.17e-11
388.349525,6.24e-12
388.3582797,2.1970000000000003e-11
388.3670144,0.0
388.3757791,0.0
388.3845138,0.0
388.3932785,1.703e-11
388.4020432,1.547e-11
388.4107679,3.094e-11
388.4195326,7.92e-12
388.4282973,0.0
388.437032,0.0
388.4457968,9.24e-12
388.4545315,0.0
388.4632862,0.0
388.4720509,1.365e-11
388.4807856,3.64e-12
388.4895503,4.303e-11
388.498285,2.7749999999999998e-11
388.5070497,1.8000000000000002e-11
388.5157744,0.0
388.5245391,3.162e-11
388.5332738,8e-12
388.5420385,1.8980000000000002e-11
388.5507732,0.0
388.5595379,1.69e-12
388.5682626,2.0519999999999997e-11
388.5770274,2.03e-11
388.5857621,0.0
388.5945268,0.0
388.6032615,1.106e-11
388.6120262,9.24e-12
388.6207509,1.69e-12
388.6295156,9.24e-12
388.6382503,3.64e-12
388.647015,9.48e-12
388.6557497,5.85e-12
388.6645144,9.24e-12
388.6732391,1.196e-11
388.6820038,0.0
388.6907385,6.890000000000001e-12
388.6994733,1.885e-11
388.708238,1.82e-12
388.7169627,5.46e-12
388.7257274,0.0
388.7344621,0.0
388.7431968,0.0
388.7519615,1.575e-11
388.7606962,0.0
388.7694509,2.3939999999999997e-11
388.7781856,1.652e-11
388.7869203,0.0
388.795685,0.0
388.8044198,1.652e-11
388.8131444,1.4699999999999998e-11
388.8219092,0.0
388.8306439,0.0
388.8393786,0.0
388.8481433,8.580000000000001e-12
388.856878,0.0
388.8656027,1.6659999999999997e-11
388.8743674,0.0
388.8831021,1.696e-11
388.8918368,1.2799999999999999e-11
388.9005715,0.0
388.9093363,2.4e-11
388.918061,0.0
388.9267957,1.2e-11
388.9355604,1.95e-12
388.9442951,1.34e-11
388.9530298,0.0
388.9617545,0.0
388.9705192,0.0
388.9792539,3.51e-12
388.9879886,0.0
388.9967233,9.38e-12
389.005448,1.82e-12
389.0142127,2.044e-11
389.0229475,0.0
389.0316822,1.785e-11
389.0404169,1.302e-11
389.0491516,2.226e-11
389.0579063,4.05e-12
389.066641,0.0
389.0753757,0.0
389.0841104,1.488e-11
389.0928451,0.0
389.1015698,0.0
389.1103045,2.8e-11
389.1190693,1.605e-11
389.127804,0.0
389.1365387,0.0
389.1452634,0.0
389.1539981,2.175e-11
389.1627328,8.32e-12
389.1714675,0.0
389.1802022,0.0
389.1889269,6.890000000000001e-12
389.1976916,2.4e-12
389.2064263,7.28e-12
389.2151611,0.0
389.2238958,1.95e-12
389.2326305,0.0
389.2413552,1.106e-11
389.2500899,3.9e-12
389.2588246,0.0
389.2675593,9.1e-13
389.276294,0.0
389.2850187,1.106e-11
389.2937534,3.9e-12
389.3024881,0.0
389.3112228,1.1220000000000001e-11
389.3199576,0.0
389.3286823,7.42e-12
389.337417,9.900000000000001e-12
389.3461517,0.0
389.3548864,0.0
389.3636211,0.0
389.3723458,6.399999999999999e-12
389.3810805,1.848e-11
389.3898152,1.488e-11
389.3985499,1.488e-11
389.4072847,6.8e-12
389.4160094,7.95e-12
389.4247141,3.9e-12
389.4334488,6.399999999999999e-12
389.4421835,1.95e-12
389.4509182,0.0
389.4596429,3.9e-12
389.4683776,2.5280000000000002e-11
389.4771123,0.0
389.485847,6e-12
389.4945818,0.0
389.5032765,2.5439999999999998e-11
389.5120112,0.0
389.5207459,1.82e-12
389.5294806,1.59e-11
389.5382153,0.0
389.54694,1.2640000000000001e-11
389.5556747,6.890000000000001e-12
389.5643794,1.056e-11
389.5731141,6.399999999999999e-12
389.5818388,0.0
389.5905736,0.0
389.5993083,1.68e-11
389.608013,0.0
389.6167477,2.145e-11
389.6254724,0.0
389.6342071,2.08e-11
389.6429418,4.16e-12
389.6516465,4.16e-12
389.6603812,0.0
389.669106,2.576e-11
389.6778407,-0.0
389.6865454,0.0
389.6952801,0.0
389.7040148,0.0
389.7127095,0.0
389.7214442,4.692e-11
389.7301789,2.08e-12
389.7389136,1.68e-11
389.7476083,6.239999999999999e-12
389.7563431,0.0
389.7650778,0.0
389.7737825,1.785e-11
389.7825172,0.0
389.7912419,3.76e-11
389.7999466,2.928e-11
389.8086813,1.456e-11
389.817416,0.0
389.8261207,0.0
389.8348455,2.17e-11
389.8435802,0.0
389.8522849,0.0
389.8610196,2.288e-11
389.8697143,2.21e-12
389.878449,2.08e-12
389.8871837,5.85e-12
389.8958884,1.326e-11
389.9046231,0.0
389.9133178,1.972e-11
389.9220526,0.0
389.9307873,0.0
389.939492,2.652e-11
389.9482267,2.5119999999999996e-11
389.9569214,0.0
389.9656561,1.105e-11
389.9743608,0.0
389.9830955,0.0
389.9917902,0.0
390.000525,0.0
390.0092297,0.0
390.0179644,1.8539999999999998e-11
390.0266591,4.16e-12
390.0353938,2.21e-12
390.0440985,2.08e-12
390.0528332,1.44e-11
390.0615379,0.0
390.0702627,2.21e-12
390.0789674,2.2719999999999997e-11
390.0877021,2.21e-11
390.0964068,8.84e-12
390.1051315,1.989e-11
390.1138362,8.32e-12
390.1225709,1.785e-11
390.1312756,2.34e-12
390.1399803,0.0
390.1487051,7.0199999999999996e-12
390.1574098,0.0
390.1661445,0.0
390.1748492,8.45e-12
390.1835439,0.0
390.1922786,3.553e-11
390.2009833,0.0
390.2097181,0.0
390.2184228,0.0
390.2271175,0.0
390.2358522,0.0
390.2445569,1.768e-11
390.2532616,2.106e-11
390.2619863,0.0
390.270691,0.0
390.2793957,2.227e-11
390.2881305,2.8079999999999998e-11
390.2968252,1.326e-11
390.3055299,1.56e-11
390.3142646,6.5e-11
390.3229693,0.0
390.331664,1.547e-11
390.3403687,0.0
390.3491034,1.751e-11
390.3578082,0.0
390.3665129,3.258e-11
390.3752376,0.0
390.3839423,3.5879999999999997e-11
390.392647,2.266e-11
390.4013517,3.192e-11
390.4100764,6.63e-12
390.4187811,1.088e-11
390.4274859,1.8539999999999998e-11
390.4361906,9.36e-12
390.4448853,4.59e-11
390.45362,1.04e-11
390.4623247,6.9300000000000006e-12
390.4710294,9.690000000000001e-12
390.4797241,1.1730000000000001e-11
390.4884288,0.0
390.4971636,0.0
390.5058683,2.451e-11
390.514573,0.0
390.5232677,3.7079999999999996e-11
390.5319724,3.192e-11
390.5406771,1.248e-11
390.5493818,0.0
390.5581065,2.21e-11
390.5668113,4.68e-12
390.575516,2.58e-11
390.5842207,3.024e-11
390.5929154,1.4630000000000002e-11
390.6016201,3.686e-11
390.6103248,1.152e-11
390.6190295,0.0
390.6277242,2.538e-11
390.6364289,9.690000000000001e-12
390.6451637,2.47e-12
390.6538684,2.538e-11
390.6625631,1.152e-11
390.6712678,6.84e-12
390.6799725,3.6899999999999997e-11
390.6886772,5.886e-11
390.6973719,0.0
390.7060767,2.8399999999999997e-11
390.7147814,2.1629999999999997e-11
390.7234861,3.2199999999999996e-11
390.7321808,0.0
390.7408855,0.0
390.7495902,1.482e-11
390.7582949,2.5559999999999997e-11
390.7669897,0.0
390.7756944,1.56e-11
390.7843991,2.47e-12
390.7931038,1.729e-11
390.8017985,5.18e-11
390.8105032,0.0
390.8192079,3.8999999999999995e-11
390.8279127,0.0
390.8365774,0.0
390.8452821,0.0
390.8539868,4.94e-12
390.8626915,0.0
390.8713862,2.47e-12
390.8800909,2.47e-12
390.8887956,3.6e-11
390.8975004,0.0
390.9061951,0.0
390.9148998,4.94e-12
390.9235745,1.2999999999999999e-11
390.9322792,0.0
390.9409739,1.482e-11
390.9496786,0.0
390.9583834,3.6199999999999995e-11
390.9670881,0.0
390.9757828,5.2e-12
390.9844575,0.0
390.9931622,2.73e-12
391.0018669,0.0
391.0105616,0.0
391.0192664,4.053e-11
391.0279411,0.0
391.0366358,0.0
391.0453405,2.6e-12
391.0540452,6.18e-11
391.0627499,1.56e-11
391.0714146,0.0
391.0801193,0.0
391.0888241,0.0
391.0975288,1.196e-11
391.1061935,4.94e-12
391.1148982,1.71e-11
391.1236029,2.08e-11
391.1323076,0.0
391.1409723,2.7089999999999997e-11
391.1496771,0.0
391.1583818,2.3399999999999998e-11
391.1670565,4.92e-11
391.1757512,5.2e-12
391.1844559,2.1629999999999997e-11
391.1931306,0.0
391.2018253,0.0
391.2105301,4.9e-11
391.2192048,0.0
391.2279095,1.2999999999999999e-11
391.2366042,3.12e-11
391.2452789,2.7299999999999996e-11
391.2539836,5.46e-12
391.2626884,1.82e-11
391.2713531,0.0
391.2800578,1.3649999999999998e-11
391.2887625,1.9109999999999996e-11
391.2974372,0.0
391.3061319,0.0
391.3148066,0.0
391.3235114,1.092e-11
391.3322061,2.5960000000000003e-11
391.3408808,1.9319999999999998e-11
391.3495855,0.0
391.3582602,0.0
391.3669549,0.0
391.3756296,1.638e-11
391.3843344,2.4779999999999997e-11
