time,mode,thresh_area,thresho_tot,exposure,shutter_angle
2024-06-01 07:10:30.166340,16674,101902,2001562408.7882438,1600,0.52734375
2024-06-01 07:11:55.222615,16589,100591,1979373144.4689188,1600,0.52734375
2024-06-01 07:13:20.278775,16539,100645,1980510672.5739543,1600,0.52734375
2024-06-01 07:14:45.335050,16642,101373,1995210516.4575477,1600,0.52734375
2024-06-01 07:16:10.391200,16500,102043,2008984356.267183,1600,0.52734375
2024-06-01 07:17:35.447475,16934,103775,2042532679.361744,1600,0.52734375
2024-06-01 07:19:00.503625,16831,103633,2040355343.8240066,1600,0.52734375
2024-06-01 07:20:25.559900,16862,102328,2015770951.1864624,1600,0.52734375
2024-06-01 07:21:50.616050,16775,104242,2051278918.6001582,1600,0.52734375
2024-06-01 07:23:15.672200,16421,104112,2049808080.181785,1600,0.52734375
2024-06-01 07:24:40.728485,16668,104449,2056915087.5703058,1600,0.52734375
2024-06-01 07:26:05.788635,17114,105673,2079682912.6690044,1600,0.52734375
2024-06-01 07:27:30.840910,17183,105413,2075190529.584254,1600,0.52734375
2024-06-01 07:28:55.896935,16796,104637,2060044722.8838117,1600,0.52734375
2024-06-01 07:30:20.953210,16842,103919,2047202633.539151,1600,0.52734375
2024-06-01 07:31:45.754360,16701,103825,2044501756.5007179,1600,0.52734375
2024-06-01 07:33:10.522635,16848,105317,2073453388.0662832,1600,0.52734375
2024-06-01 07:34:35.289785,16458,104847,2065271233.0861473,1600,0.52734375
2024-06-01 07:36:00.589350,16867,105143,2071578896.572922,1600,0.52734375
2024-06-01 07:37:24.827220,16921,104780,2063009094.869334,1600,0.52734375
2024-06-01 07:38:49.595370,16658,104029,2048919783.60597,1600,0.52734375
2024-06-01 07:40:14.362645,16708,103433,2040773697.354732,1600,0.52734375
2024-06-01 07:41:39.131795,16741,103888,2046135842.7832103,1600,0.52734375
2024-06-01 07:43:03.932070,17097,104442,2054492221.0523672,1600,0.52734375
2024-06-01 07:44:28.699220,17122,104473,2054129094.6869547,1600,0.52734375
2024-06-01 07:45:53.466370,17049,105336,2071791505.6357658,1600,0.52734375
