time,4-9 keV,10-30 keV
2024-10-31 23:04:55.927000+00:00,6137.052408853207,237.25203013416396
2024-10-31 23:04:58.927000+00:00,6009.2973632803105,236.56883716579554
2024-10-31 23:05:01.927000+00:00,6009.2973632803105,229.56927061077343
2024-10-31 23:05:04.927000+00:00,5838.811035155337,222.53402872876822
2024-10-31 23:05:07.927000+00:00,5753.7731933584755,241.58847014105518
2024-10-31 23:05:10.927000+00:00,5668.135945637135,226.53872648871376
2024-10-31 23:05:13.927000+00:00,5582.965942381939,200.8016166686698
2024-10-31 23:05:16.927000+00:00,5582.965942381939,225.5358244577691
2024-10-31 23:05:19.927000+00:00,5582.965942381939,204.14945220944074
2024-10-31 23:05:22.927000+00:00,5284.80367024657,213.17921638485439
2024-10-31 23:05:25.927000+00:00,5327.441772460104,192.11830759045458
2024-10-31 23:05:28.927000+00:00,5284.80367024657,196.12451108293646
2024-10-31 23:05:31.927000+00:00,5284.777547199696,194.47838389870464
2024-10-31 23:05:34.927000+00:00,5114.154825845555,181.43670113878593
2024-10-31 23:05:37.927000+00:00,5242.271687824701,182.43773746487628
2024-10-31 23:05:40.927000+00:00,5199.1926676424155,183.44001960751527
2024-10-31 23:05:43.927000+00:00,4986.174357111518,185.13342158055977
2024-10-31 23:05:46.927000+00:00,5114.154825845554,184.45470190045333
2024-10-31 23:05:49.927000+00:00,4943.642374673706,191.43570137020933
2024-10-31 23:05:52.927000+00:00,4901.00435384038,186.12070894238423
2024-10-31 23:05:55.927000+00:00,4858.472371418511,186.09018262224467
2024-10-31 23:05:58.927000+00:00,4858.472371418511,170.74695189791237
2024-10-31 23:06:01.927000+00:00,4858.498494465386,184.12062104540172
2024-10-31 23:06:04.927000+00:00,4815.966512043518,169.7473688125345
2024-10-31 23:06:07.927000+00:00,4644.907023111253,169.74831803637076
2024-10-31 23:06:10.927000+00:00,4730.355509439365,168.72445535657153
2024-10-31 23:06:13.927000+00:00,4474.699178059196,162.37016359962468
2024-10-31 23:06:16.927000+00:00,4474.699178059196,164.0588221947096
2024-10-31 23:06:19.927000+00:00,4432.167154947224,153.04378954567107
2024-10-31 23:06:22.927000+00:00,4474.699178059196,152.0161466598273
2024-10-31 23:06:25.927000+00:00,4432.167154947224,139.98855225242968
2024-10-31 23:06:28.927000+00:00,4432.167154947224,155.71219571429043
2024-10-31 23:06:31.927000+00:00,4315.117696125628,142.9983356793498
2024-10-31 23:06:34.927000+00:00,4261.680664061834,157.69657071429012
2024-10-31 23:06:37.927000+00:00,4186.974711099606,148.6848967869844
2024-10-31 23:06:40.927000+00:00,4176.51057942643,141.67602515218428
2024-10-31 23:06:43.927000+00:00,4016.4882202142157,136.64657505351155
2024-10-31 23:06:46.927000+00:00,4048.3675944133533,141.31240590456386
2024-10-31 23:06:49.927000+00:00,4016.4882202142157,141.32432158785838
2024-10-31 23:06:52.927000+00:00,3973.850199380889,146.65828291572822
2024-10-31 23:06:55.927000+00:00,3760.8318888340477,143.0083460807577
2024-10-31 23:06:58.927000+00:00,3931.318216959021,125.95351171491562
2024-10-31 23:07:01.927000+00:00,3931.318216959021,136.32558409370836
2024-10-31 23:07:04.927000+00:00,3760.8318888340477,126.95313413935902
2024-10-31 23:07:07.927000+00:00,3739.578979491603,146.00124963122312
2024-10-31 23:07:10.927000+00:00,3707.66689046166,134.9717364311007
2024-10-31 23:07:13.927000+00:00,3643.321879068441,140.6565042336562
2024-10-31 23:07:16.927000+00:00,3653.96797688745,134.96205759046353
2024-10-31 23:07:19.927000+00:00,3622.0689697259963,135.65027570722367
2024-10-31 23:07:22.927000+00:00,3622.0689697259963,132.28797292707281
2024-10-31 23:07:25.927000+00:00,3387.781209309366,132.62867768603476
2024-10-31 23:07:28.927000+00:00,3536.898885090593,130.28585513430784
2024-10-31 23:07:31.927000+00:00,3515.645955403096,121.27517541247697
2024-10-31 23:07:34.927000+00:00,3494.379964192162,131.62886873878963
2024-10-31 23:07:37.927000+00:00,3515.6328938796587,132.64116307097586
2024-10-31 23:07:40.927000+00:00,3387.7681477859287,129.62904310224414
2024-10-31 23:07:43.927000+00:00,3409.0341390077633,134.99990431508746
2024-10-31 23:07:46.927000+00:00,3387.7681477859287,125.2933103243314
2024-10-31 23:07:49.927000+00:00,3366.515218098432,131.9425477981361
2024-10-31 23:07:52.927000+00:00,3409.034138996863,133.96273740130556
2024-10-31 23:07:55.927000+00:00,3387.7681477859287,140.63309319811847
2024-10-31 23:07:58.927000+00:00,3409.034138996863,140.29558022814783
2024-10-31 23:08:01.927000+00:00,3409.034138996863,150.00120671587825
2024-10-31 23:08:04.927000+00:00,3366.515218098432,153.00384489692837
2024-10-31 23:08:07.927000+00:00,3387.7812093093667,148.6651852925386
2024-10-31 23:08:10.927000+00:00,3366.515218098432,145.31915394462857
2024-10-31 23:08:13.927000+00:00,3345.249226887498,130.29110336301673
2024-10-31 23:08:16.927000+00:00,3238.316731770327,138.61886882779817
2024-10-31 23:08:19.927000+00:00,3387.7681477859287,135.96347999570628
2024-10-31 23:08:22.927000+00:00,3323.996297200001,140.65308046338743
2024-10-31 23:08:25.927000+00:00,3238.429443358869,125.6131569544278
2024-10-31 23:08:28.927000+00:00,3195.797810871896,139.6566197077215
2024-10-31 23:08:31.927000+00:00,3195.797810871896,128.95303885139992
2024-10-31 23:08:34.927000+00:00,3110.6673583979505,123.60665384926453
2024-10-31 23:08:37.927000+00:00,3217.1634521479345,134.97304542857285
2024-10-31 23:08:40.927000+00:00,3110.6673583979505,138.960250536579
2024-10-31 23:08:43.927000+00:00,3131.9333496088852,137.29004796343884
2024-10-31 23:08:46.927000+00:00,3195.797810882115,150.30453459467506
2024-10-31 23:08:49.927000+00:00,3153.186279296382,152.31047757464253
2024-10-31 23:08:52.927000+00:00,3131.9202880854486,149.30567916232
2024-10-31 23:08:55.927000+00:00,3089.114786783371,138.2892233530464
2024-10-31 23:08:58.927000+00:00,3089.348347981288,143.31086095171912
2024-10-31 23:09:01.927000+00:00,3131.9202880854477,132.6152296066077
2024-10-31 23:09:04.927000+00:00,3089.4144287104546,134.29478772479183
2024-10-31 23:09:07.927000+00:00,3110.6673583979514,129.26753600436416
2024-10-31 23:09:10.927000+00:00,3003.8715413406762,137.2865584691151
2024-10-31 23:09:13.927000+00:00,2961.365681965683,135.29488801954062
2024-10-31 23:09:16.927000+00:00,2961.2865397130786,131.61186313627093
2024-10-31 23:09:19.927000+00:00,2982.839111327659,138.95969025291814
2024-10-31 23:09:22.927000+00:00,3004.0920410151552,141.99668375648824
2024-10-31 23:09:25.927000+00:00,2961.2865397130786,142.62228933967904
2024-10-31 23:09:28.927000+00:00,2961.365681965683,133.30007600782218
2024-10-31 23:09:31.927000+00:00,2918.7806803380854,135.2785943348991
2024-10-31 23:09:34.927000+00:00,2940.033610025582,138.61925713219065
2024-10-31 23:09:37.927000+00:00,2961.586181640162,138.98032919563664
2024-10-31 23:09:40.927000+00:00,2918.7675984695957,150.31533734001354
2024-10-31 23:09:43.927000+00:00,2940.033610025582,140.3212836583236
2024-10-31 23:09:46.927000+00:00,2940.033610025582,130.62251043317661
2024-10-31 23:09:49.927000+00:00,2940.0336100349828,133.61938142817124
2024-10-31 23:09:52.927000+00:00,2897.5146687820993,136.62927500404766
2024-10-31 23:09:55.927000+00:00,2854.7904459630954,139.30303796130227
2024-10-31 23:09:58.927000+00:00,2854.7091674800226,132.60179011024945
2024-10-31 23:10:01.927000+00:00,2918.7675984695957,140.28744347888025
2024-10-31 23:10:04.927000+00:00,2854.7091674800226,140.9613850911238
2024-10-31 23:10:07.927000+00:00,2812.2715047196125,124.92555332181885
2024-10-31 23:10:10.927000+00:00,2790.732014973522,120.26310952502595
2024-10-31 23:10:13.927000+00:00,2748.133890787331,140.29802417752933
2024-10-31 23:10:16.927000+00:00,2811.9849446610187,139.97022310890551
2024-10-31 23:10:19.927000+00:00,2876.1225179031962,138.95271269478215
2024-10-31 23:10:22.927000+00:00,2833.390136718307,152.33318869270488
2024-10-31 23:10:25.927000+00:00,2748.2000122066015,132.62213929492148
2024-10-31 23:10:28.927000+00:00,2769.466003417536,135.6207194328096
2024-10-31 23:10:31.927000+00:00,2854.9296264643976,153.66714747744382
2024-10-31 23:10:34.927000+00:00,2769.4660034175363,142.96613216397913
2024-10-31 23:10:37.927000+00:00,2833.456258137578,150.97520446774985
2024-10-31 23:10:40.927000+00:00,2833.5375162755986,145.29337898887906
2024-10-31 23:10:43.927000+00:00,2769.4660034175354,132.60517183937543
2024-10-31 23:10:46.927000+00:00,2875.9751790452046,131.5977497104832
2024-10-31 23:10:49.927000+00:00,2726.8809610911153,154.97779782561142
2024-10-31 23:10:52.927000+00:00,2748.1469726646073,136.26778984111266
2024-10-31 23:10:55.927000+00:00,2748.2130940750912,141.9777776400026
2024-10-31 23:10:58.927000+00:00,2790.732014973522,148.2992564836906
2024-10-31 23:11:01.927000+00:00,2790.732014973522,146.29654661812086
2024-10-31 23:11:04.927000+00:00,2790.732014973522,162.6621761321767
2024-10-31 23:11:07.927000+00:00,2854.7091674800226,162.0070263544465
2024-10-31 23:11:10.927000+00:00,2833.3770548498173,175.36480871833604
2024-10-31 23:11:13.927000+00:00,2875.9751790360087,170.02024428047065
2024-10-31 23:11:16.927000+00:00,2940.1127726232385,170.3463710148863
2024-10-31 23:11:19.927000+00:00,2961.079101562037,179.00639311469777
2024-10-31 23:11:22.927000+00:00,2982.631673176618,185.39206155138297
2024-10-31 23:11:25.927000+00:00,3067.874918619312,193.06058565772537
2024-10-31 23:11:28.927000+00:00,3153.005371093257,192.0660026867884
2024-10-31 23:11:31.927000+00:00,3153.0184326166946,189.0867923497858
2024-10-31 23:11:34.927000+00:00,3153.005371093257,186.38906987505226
2024-10-31 23:11:37.927000+00:00,3046.5091959630654,186.70680554704927
2024-10-31 23:11:40.927000+00:00,2982.631673176617,175.6765214601878
2024-10-31 23:11:43.927000+00:00,2982.631673176617,183.0155251820596
2024-10-31 23:11:46.927000+00:00,2897.527770995641,162.9666083653513
2024-10-31 23:11:49.927000+00:00,2939.8261718839403,179.03330707604496
2024-10-31 23:11:52.927000+00:00,3153.0184326166946,184.04038143155083
2024-10-31 23:11:55.927000+00:00,3153.005371093257,190.39235655463744
2024-10-31 23:11:58.927000+00:00,3174.2713623041914,204.11281569795597
2024-10-31 23:12:01.927000+00:00,3174.2713623041914,228.45905303951506
2024-10-31 23:12:04.927000+00:00,3291.413533528131,233.4810978571209
2024-10-31 23:12:07.927000+00:00,3227.7229410802247,212.10852146145365
2024-10-31 23:12:10.927000+00:00,3174.271362304192,218.46603775020998
2024-10-31 23:12:13.927000+00:00,3217.076863606268,219.7947880426699
2024-10-31 23:12:16.927000+00:00,3238.2615966791814,186.70906098680757
2024-10-31 23:12:19.927000+00:00,3227.423299153141,207.76332314805916
2024-10-31 23:12:22.927000+00:00,3376.5836181635345,214.79985332485657
2024-10-31 23:12:25.927000+00:00,3312.9661051427115,223.4601872761695
2024-10-31 23:12:28.927000+00:00,3419.389119465611,224.80994240439398
2024-10-31 23:12:31.927000+00:00,3334.219034830208,220.44293530778617
2024-10-31 23:12:34.927000+00:00,3547.253865559341,232.467805544499
2024-10-31 23:12:37.927000+00:00,3440.642049153108,226.4964437484387
2024-10-31 23:12:40.927000+00:00,3376.5836181635345,217.82716782884373
2024-10-31 23:12:43.927000+00:00,3440.642049153108,211.16006406144973
2024-10-31 23:12:46.927000+00:00,3376.5836181635345,205.7964086532271
2024-10-31 23:12:49.927000+00:00,3334.219034830208,204.08773644762027
2024-10-31 23:12:52.927000+00:00,3291.4135335386554,213.11221281752228
2024-10-31 23:12:55.927000+00:00,3334.219034830208,224.13106568650875
2024-10-31 23:12:58.927000+00:00,3462.083780923938,229.7946828206021
2024-10-31 23:13:01.927000+00:00,3312.666463215628,221.43486150102333
2024-10-31 23:13:04.927000+00:00,3259.514526366678,197.7607898711849
2024-10-31 23:13:07.927000+00:00,3238.248535155744,184.37887573239306
2024-10-31 23:13:10.927000+00:00,3174.2713623041914,169.34172407783404
2024-10-31 23:13:13.927000+00:00,3174.2713623041914,173.0253483454116
2024-10-31 23:13:16.927000+00:00,3067.874918619312,156.31819788612466
2024-10-31 23:13:19.927000+00:00,3046.608927408378,153.33725229896692
2024-10-31 23:13:22.927000+00:00,2918.5601806636064,145.97409693397782
2024-10-31 23:13:25.927000+00:00,2897.527770995641,143.2907673517639
2024-10-31 23:13:28.927000+00:00,2875.9751790360087,152.34217325843971
2024-10-31 23:13:31.927000+00:00,2748.2130940750912,129.94588502246097
2024-10-31 23:13:34.927000+00:00,2769.466003417536,138.9490647315762
2024-10-31 23:13:37.927000+00:00,2662.809468586823,121.24921290077857
2024-10-31 23:13:40.927000+00:00,2620.3036295568822,125.91638962425807
2024-10-31 23:13:43.927000+00:00,2641.5565592443786,125.95640246071436
2024-10-31 23:13:46.927000+00:00,2513.7283935542946,124.58341598508795
2024-10-31 23:13:49.927000+00:00,2492.4623819983085,115.55195077258529
2024-10-31 23:13:52.927000+00:00,2492.4623819983085,112.57071272530385
2024-10-31 23:13:55.927000+00:00,2364.6341756256807,104.89850107860677
2024-10-31 23:13:58.927000+00:00,2364.63417561812,99.85370540617336
2024-10-31 23:14:01.927000+00:00,2279.3097534176122,102.54609680174178
2024-10-31 23:14:04.927000+00:00,2279.2966918941747,101.8753156661828
2024-10-31 23:14:07.927000+00:00,2236.724751790015,102.55185159045841
2024-10-31 23:14:10.927000+00:00,2172.7344360348166,103.87921619413659
2024-10-31 23:14:13.927000+00:00,2066.0909627275414,93.52735646564294
2024-10-31 23:14:16.927000+00:00,2087.410013834309,88.50901730853923
2024-10-31 23:14:19.927000+00:00,2087.410013834309,84.16347614922798
2024-10-31 23:14:22.927000+00:00,1943.632303873394,94.5177834828547
2024-10-31 23:14:25.927000+00:00,1932.999308267927,75.163100242603
2024-10-31 23:14:28.927000+00:00,1922.3793741858974,83.84848022459627
2024-10-31 23:14:31.927000+00:00,1836.9888712562233,85.50142637887254
2024-10-31 23:14:34.927000+00:00,1836.9888712562233,67.80520629881752
2024-10-31 23:14:37.927000+00:00,1773.0564982093583,68.80167595544376
2024-10-31 23:14:40.927000+00:00,1719.8517354326739,85.81041145323366
2024-10-31 23:14:43.927000+00:00,1762.4235026038912,78.79766742387176
2024-10-31 23:14:46.927000+00:00,1719.8517354326739,82.49869839349093
2024-10-31 23:14:49.927000+00:00,1677.2301534014305,78.15157969791463
2024-10-31 23:14:52.927000+00:00,1618.4849650114325,70.45277039231428
2024-10-31 23:14:55.927000+00:00,1645.3046366318517,75.81102100982672
2024-10-31 23:14:58.927000+00:00,1655.9641621957912,75.46651872022055
2024-10-31 23:15:01.927000+00:00,1554.5708618161632,69.7846344311923
2024-10-31 23:15:04.927000+00:00,1522.6784057614807,70.77667554218458
2024-10-31 23:15:07.927000+00:00,1512.018900553149,69.79432797430854
2024-10-31 23:15:10.927000+00:00,1501.3859049476819,65.11759742100016
2024-10-31 23:15:13.927000+00:00,1490.6832478838814,74.45927429198055
2024-10-31 23:15:16.927000+00:00,1490.6832478838812,69.1206981340936
2024-10-31 23:15:19.927000+00:00,1416.2453613279035,67.7789511680497
2024-10-31 23:15:22.927000+00:00,1394.734629312933,56.75596427916593
2024-10-31 23:15:25.927000+00:00,1384.032033284289,64.44644169011698
2024-10-31 23:15:28.927000+00:00,1384.1081746417108,60.769111792237
2024-10-31 23:15:31.927000+00:00,1362.7460530596827,64.12019848822545
2024-10-31 23:15:34.927000+00:00,1352.1892089841635,62.44402027129151
2024-10-31 23:15:37.927000+00:00,1330.8205464678908,61.094730854024874
2024-10-31 23:15:40.927000+00:00,1309.4508463539619,59.421429951976386
2024-10-31 23:15:43.927000+00:00,1277.3820495603472,58.422305742890444
2024-10-31 23:15:46.927000+00:00,1245.5367635089199,59.76299015680015
2024-10-31 23:15:49.927000+00:00,1224.2772928871784,59.43569469450975
2024-10-31 23:15:52.927000+00:00,1245.6470133461594,60.08897360164975
2024-10-31 23:15:55.927000+00:00,1224.2442626990355,56.09575700776947
2024-10-31 23:15:58.927000+00:00,1224.2772928871784,55.407862027477506
2024-10-31 23:16:01.927000+00:00,1181.548990885232,64.43532641727712
2024-10-31 23:16:04.927000+00:00,1213.6177978513729,60.43566672006298
2024-10-31 23:16:07.927000+00:00,1160.2595011391415,60.09871689477617
2024-10-31 23:16:10.927000+00:00,1181.6226806638779,53.42135175068338
2024-10-31 23:16:13.927000+00:00,1157.6643320717592,57.08351882297895
2024-10-31 23:16:16.927000+00:00,1149.5934651690911,69.12260500588927
2024-10-31 23:16:19.927000+00:00,1138.960459391098,57.756408373505785
2024-10-31 23:16:22.927000+00:00,1125.6692148842642,54.42215951282922
2024-10-31 23:16:25.927000+00:00,1106.9312235512593,57.41875727970497
2024-10-31 23:16:28.927000+00:00,1117.6679382322473,60.092187086731734
2024-10-31 23:16:31.927000+00:00,1093.6399790444254,57.424565235764746
2024-10-31 23:16:34.927000+00:00,1064.309641520016,61.764717419932566
2024-10-31 23:16:37.927000+00:00,1043.017120361165,53.077938079825685
2024-10-31 23:16:40.927000+00:00,1021.7642008461944,54.40837828317427
2024-10-31 23:16:43.927000+00:00,1064.2359517413702,47.75525156656155
2024-10-31 23:16:46.927000+00:00,1032.3906555174167,45.39825133481906
2024-10-31 23:16:49.927000+00:00,1029.7258758543312,58.75164286294655
2024-10-31 23:16:52.927000+00:00,997.8069101967841,48.752266407005315
2024-10-31 23:16:55.927000+00:00,981.7206573484793,52.74096679686676
2024-10-31 23:16:58.927000+00:00,1003.0761667917875,54.75490824398162
2024-10-31 23:17:01.927000+00:00,1040.3523406980796,57.421812136959
2024-10-31 23:17:04.927000+00:00,981.7206573484793,55.07595062254998
2024-10-31 23:17:07.927000+00:00,987.0306243894942,58.090891202281774
