Date,img_mode,QS_mode,QS_median,QS_mean,QS_std,AR_mode,AR mean,Ar_sigma,ARmode_200G,ARmean200G,AR_sigma200G
2024-07-10 13:38:28.108555,5242,5222,5265.0,5343.739586975749,538.4976707068896,5495,6936.498790797032,2101.561058163541,5558,7482.455001155297,2300.6729928612376
2024-07-10 13:40:17.611870,5353,5289,5283.0,5358.426334854594,590.3101089375303,5551,6945.251452191885,2121.6866432707634,5548,7492.155264509502,2321.4504231898804
2024-07-10 13:42:07.116195,5351,5180,5271.0,5365.385498263749,593.9643278523653,5477,6959.14564504764,2153.005788715363,5630,7503.872985179141,2351.253081751215
2024-07-10 13:43:56.621510,5340,5291,5275.0,5345.090225563909,535.090521362936,5537,6924.897560196497,2095.148338746777,5704,7475.339630773189,2297.7875671387987
2024-07-10 13:45:46.124835,5305,5335,5283.0,5351.2274129662255,534.9052869697142,5489,6923.779953083168,2079.9334389682913,5461,7446.099637681159,2273.3814893274434
2024-07-10 13:47:35.629150,5313,5197,5268.0,5350.47390212657,541.5515016455787,5451,6886.856519810763,2046.930462277817,5382,7408.716342229905,2239.984889485216
2024-07-10 13:49:25.131465,5307,5316,5279.0,5356.348823451413,552.4493421257455,5377,6897.644368437105,2028.4939789357327,5475,7408.331962968173,2211.139487228952
2024-07-10 13:51:14.635665,5339,5201,5277.0,5352.897351265758,543.9393247228653,5422,6894.764313039249,2022.7661521231257,5725,7408.839962060524,2209.9908058078063
2024-07-10 13:53:04.140980,5446,5193,5277.0,5347.7968968065015,530.6655526255178,5446,6897.624216111915,2048.490763247538,5637,7417.875399749278,2235.8259837865303
2024-07-10 13:54:53.644305,5326,5316,5281.0,5357.845120003256,535.2040137720365,5428,6912.504780556743,2061.7773679496117,5567,7412.171807428135,2250.773216802979
2024-07-10 13:56:43.147620,5379,5234,5294.0,5359.612869317889,522.1152624472937,5575,6893.273150437717,2030.2562397808738,4880,7403.62842517314,2222.851042464219
2024-07-10 13:58:32.653070,5275,5178,5268.0,5336.799070595419,510.11966332178457,5386,6877.7941843848785,2021.2443394972622,5488,7379.259996195548,2206.1338544727605
2024-07-10 14:00:22.156385,5364,5262,5274.0,5350.547225261841,517.8532963348986,5474,6879.541982590373,2000.8958903902878,5477,7382.436505363013,2188.7963090435564
2024-07-10 14:02:11.661710,5299,5205,5264.0,5344.616675373524,519.4055848741269,5440,6874.527753934809,2019.4831969045274,5602,7378.461700909611,2212.425994944186
2024-07-10 14:04:01.165025,5345,5139,5262.0,5342.864776226431,512.656482812883,5490,6864.688066929354,2013.792615445035,5611,7365.985359194946,2208.919186608566
2024-07-10 14:05:50.669225,5247,5231,5283.0,5361.502711068745,511.94001803459315,5500,6889.667756578604,2034.8784433067806,5436,7375.721650204403,2230.530083555303
2024-07-10 14:07:40.174540,5376,5134,5279.0,5346.28578262633,492.61400012938043,5516,6878.425996352542,2028.4310542110138,5545,7378.876288528758,2224.959419541654
2024-07-10 14:09:29.677865,5311,5299,5278.0,5348.486519160821,489.35742035123553,5443,6877.14426597582,2022.4111598402524,5543,7371.542158864652,2221.925306357115
2024-07-10 14:11:19.182180,5318,5216,5280.0,5348.441787059652,494.5025023566884,5402,6887.492402229314,2036.9551956338237,5594,7377.800748612212,2237.4442744628614
2024-07-10 14:13:08.687630,5403,5341,5273.0,5348.65686036829,489.6146596302221,5494,6883.873005844937,2045.9310553698213,5658,7394.780958378657,2253.995861158903
2024-07-10 14:14:58.190945,5356,5258,5283.0,5348.568617595007,479.9429876103654,5404,6872.2758060484875,2022.0965525817799,5720,7370.450730608344,2218.0863226821502
2024-07-10 14:16:47.696270,5274,5274,5279.0,5349.90913743759,481.13637009952254,5575,6861.308658271969,2016.4890491851233,5475,7353.477841428717,2219.5331133318355
2024-07-10 14:18:37.197585,5350,5173,5276.0,5340.443213210417,487.4871875092699,5538,6875.640112602859,2036.865348546079,5547,7372.217078711577,2235.0488889078633
2024-07-10 14:20:26.701910,5363,5164,5278.0,5345.990461974932,487.65351815040054,5517,6876.291852398461,2070.3951061608404,5747,7374.242049825285,2279.10680645957
2024-07-10 14:22:16.207100,5226,5246,5272.0,5348.655425758578,509.14708925834293,5522,6881.2437810516885,2079.927055956554,5611,7371.330102758655,2287.837224226159
2024-07-10 14:24:05.710425,5363,5363,5272.0,5345.389086321102,506.4387964006648,5570,6864.896304868762,2042.5946253892484,5577,7350.568551486059,2246.6761715600296
2024-07-10 14:25:55.214740,5301,5130,5254.0,5337.577733686532,496.21386496091907,5427,6845.484441447092,2018.9929849729092,5502,7316.424236926561,2219.648353947287
2024-07-10 14:27:44.719065,5341,5246,5291.0,5349.09784272207,483.63084916436424,5507,6861.461036471637,2028.2802879767344,5643,7328.97781294568,2232.0774621464047
2024-07-10 14:29:34.222505,5243,5243,5263.0,5339.39130753138,481.8507625066154,5500,6860.903432190419,2026.2992633234755,5518,7320.556363027046,2220.6396381101417
2024-07-10 14:31:23.727830,5340,5342,5263.0,5334.806887288341,484.51889629965353,5473,6865.056871244635,2050.206610726575,5713,7336.192537536416,2258.201928362324
2024-07-10 14:33:13.236145,5267,5271,5290.0,5355.0564116531705,494.2018048026304,5474,6868.054547334677,2052.4775677678585,5227,7329.002336043226,2253.664106919942
2024-07-10 14:35:02.735460,5301,5323,5274.0,5342.595520101431,474.9727045406354,5530,6863.73778262475,2038.7992372993392,5566,7333.455871418658,2237.7686917670703
2024-07-10 14:36:52.244785,5331,5239,5271.0,5340.393101632438,481.17570971267804,5489,6860.369908125932,2016.0039661961446,5634,7319.7889509621355,2212.9731816430162
2024-07-10 14:38:41.744100,5241,5241,5277.0,5347.329156822288,480.5266008856321,5364,6836.76520862178,2008.2585072249037,5561,7304.3561828625425,2210.411328337792
2024-07-10 14:40:31.255425,5333,5172,5274.0,5348.662109247536,490.9899517551105,5477,6825.415282688137,1991.1110198697281,5773,7304.824571802951,2194.211470967866
2024-07-10 14:42:20.753740,5304,5304,5271.0,5346.850802866539,484.478471878907,5462,6834.700855686214,1992.948862932257,5462,7303.024173812326,2193.363543704763
2024-07-10 14:44:10.260940,5303,5212,5280.0,5351.247246152048,475.7406428641321,5429,6841.884075232424,1986.1395157021434,5375,7300.208615556383,2178.847212698675
2024-07-10 14:45:59.762255,5361,5239,5261.0,5339.600074718472,475.586477243429,5361,6833.5196437276045,1989.9087177843817,5536,7308.701503914426,2186.6018778043754
2024-07-10 14:47:49.265580,5311,5236,5282.0,5344.366745270085,484.18018333511964,5400,6807.23958439097,1979.5068390839258,5625,7277.474489764123,2185.526670389309
2024-07-10 14:49:38.767895,5351,5238,5262.0,5339.903399044533,471.5000283066645,5403,6798.840644239226,1987.2111907955193,5414,7274.443669444669,2189.608200607238
2024-07-10 14:51:28.273220,5399,5271,5292.0,5364.743078916142,482.8973944422826,5395,6795.7905080316,1958.1877466762626,5449,7256.086828677679,2150.451595631882
2024-07-10 14:53:17.776660,5279,5229,5280.0,5371.371227408804,498.3696871508102,5383,6803.249147922363,1980.8640870486151,5485,7263.986443125301,2186.4227537724314
2024-07-10 14:55:07.281985,5413,5195,5300.0,5380.39433935706,482.6911291745859,5374,6819.309629497351,1975.2348716017707,5584,7273.4078464281965,2170.556141502657
2024-07-10 14:56:56.785300,5296,5210,5279.0,5368.194305402068,493.6663090191906,5449,6830.005466455263,1987.2607059556117,5520,7283.524920066544,2189.5424660479866
2024-07-10 14:58:46.289625,5282,5293,5294.0,5370.864354498115,486.4570073067354,5394,6812.271870334286,1997.256182262356,5514,7277.619929860893,2202.964329635928
2024-07-10 15:00:35.791370,5305,5305,5288.0,5364.756490736892,489.2175887292464,5413,6848.433279827879,2044.6742362082284,5741,7314.530817873137,2255.0089417790746
2024-07-10 15:02:25.295120,5348,5281,5284.0,5367.377291334879,489.1817692808207,5415,6855.90212913262,2035.0116767529246,5470,7309.790849794086,2240.0987408659576
2024-07-10 15:04:14.800870,5324,5253,5282.0,5358.862117233447,497.6236148972275,5467,6846.408899160128,2047.8336567161887,5601,7306.65482289768,2259.270900594926
2024-07-10 15:06:04.305620,5306,5261,5281.0,5362.804080921203,491.06740993493634,5344,6849.039977434488,2032.4231153619821,5477,7311.792542071866,2240.8337907249133
2024-07-10 15:07:53.809370,5329,5206,5281.0,5360.776826345989,491.6936582571603,5414,6833.76978319955,2043.2838472368956,5498,7300.6200402795,2255.4009461268442
2024-07-10 15:09:43.347120,5298,5234,5275.0,5338.716517637811,477.8874782540156,5487,6841.803320929996,2049.683808025838,5415,7307.000629016145,2265.3341679212604
2024-07-10 15:11:32.851870,5331,5144,5274.0,5351.900841656621,481.03529472226427,5365,6848.900967017418,2050.016481492777,5519,7301.062464116162,2266.7786368073544
2024-07-10 15:13:22.356185,5381,5319,5271.0,5340.163911097593,486.57521922732906,5436,6826.895836429649,2048.9371417836524,5549,7272.622695365618,2263.812549494974
2024-07-10 15:13:41.797215,5302,5278,5274.0,5339.384515946815,486.56782446933664,5473,6824.0861079853075,2045.486581310504,5514,7268.938894265519,2260.7850929839833
2024-07-10 15:14:01.189245,5322,5265,5277.0,5338.903363165537,485.53697383195873,5410,6825.889763110131,2047.7081162358668,5429,7274.79075687608,2265.1013422503706
2024-07-10 15:14:20.583285,5385,5279,5281.0,5340.813043101393,482.28666535567174,5385,6825.365374887889,2042.9282889863132,5526,7272.930381420288,2259.9127316782137
2024-07-10 15:15:57.832580,5362,5203,5275.0,5342.299754299755,484.41070002432434,5362,6810.602696884429,2013.1522717493579,5597,7251.392953233539,2222.7009331036875
2024-07-10 15:17:35.458750,5342,5257,5279.0,5345.0234136819245,486.4791977209637,5518,6799.196145791467,1996.925819790378,4883,7238.036514482202,2206.9332182286653
2024-07-10 15:19:12.230180,5342,5230,5269.0,5338.825273450627,481.4239707793294,5450,6814.370184952232,1997.0225808474054,5226,7248.064028046303,2202.479643808647
2024-07-10 15:20:49.415475,5348,5333,5287.0,5353.384260524504,488.2081299085419,5518,6801.132526241771,1997.7927111519791,5249,7232.928500204932,2207.872932904472
2024-07-10 15:22:26.598770,5378,5182,5281.0,5354.807071048132,494.1136287885335,5378,6804.345944684822,1987.0765829631487,5426,7225.623135327185,2188.584672912055
2024-07-10 15:24:03.783075,5379,5211,5280.0,5353.471346942384,496.84271332854814,5379,6821.74534318688,2016.7775483423095,5425,7258.955719263924,2229.753783693296
2024-07-10 15:25:40.968245,5343,5261,5290.0,5361.146671738304,493.75701006298794,5460,6822.01042303512,2025.8593028952548,5406,7251.437721856562,2234.6333475095207
2024-07-10 15:27:18.151540,5272,5279,5283.0,5353.929270675059,491.16453377753675,5468,6847.598311038992,2068.209053393369,5379,7282.039379844961,2282.900476892472
2024-07-10 15:28:55.335970,5374,5227,5299.0,5375.369516081017,505.23250675722215,5457,6843.630620551056,2108.9861554209942,5426,7290.297848678213,2334.031945350182
2024-07-10 15:30:32.520140,5392,5252,5291.0,5370.9140084913415,516.367154311661,5447,6929.540380592397,2329.5141651244785,5471,7411.778340173557,2606.5399472809986
2024-07-10 15:32:09.959435,5343,5334,5320.0,5406.6945837845005,551.802481975141,5343,7048.48163007024,2647.7167245017313,5343,7561.121283546546,2977.728715643259
2024-07-10 15:33:47.394730,5361,5246,5331.0,5424.8834509224125,570.3249294719848,5361,7022.993313918935,2565.796115376002,5339,7490.346555588447,2871.9479213270224
2024-07-10 15:35:37.129055,5255,5193,5329.0,5446.712346082598,587.9059913118558,5255,7038.171129141025,2589.6831113429457,5489,7494.749018499702,2886.5358901860636
2024-07-10 15:37:26.856370,5309,5356,5334.0,5434.511554155948,576.4295337737664,5425,6950.523699587558,2354.34445728336,5425,7399.929814829331,2615.79382385268
2024-07-10 15:39:16.585570,5413,5348,5331.0,5418.265452839657,548.822791012711,5426,6917.024626406936,2232.3714667537333,5146,7356.113646230283,2470.3537075469935
2024-07-10 15:41:06.313020,5375,5229,5301.0,5382.019248385727,524.4367477632403,5424,6876.16737313947,2176.688435194602,5232,7313.562928143712,2407.08659390704
2024-07-10 15:42:56.413350,5400,5398,5306.0,5394.597064790721,557.4227815939097,5400,6866.761596561668,2152.109844331362,5400,7307.506560600103,2381.334424162886
2024-07-10 15:44:45.770660,5343,5299,5330.0,5410.2745469387755,559.0866761354107,5509,6852.175380607275,2129.2589582983364,5343,7277.534580764563,2344.7153973391487
2024-07-10 15:46:35.495975,5379,5234,5286.0,5376.248958435849,547.8201874813941,5379,6853.661239633718,2132.5213711336364,5429,7281.21066191999,2352.9223224177904
2024-07-10 15:48:25.225300,5385,5343,5307.0,5383.570215841307,557.9702159828163,5385,6858.825662993306,2134.85190918302,5519,7270.178338869635,2347.751584429779
2024-07-10 15:50:14.921615,5274,5263,5283.0,5381.617685646812,566.4113570237778,5428,6855.788090830923,2125.6441871121915,5183,7279.883718552466,2341.822908064997
2024-07-10 15:52:04.648940,5287,5287,5312.0,5411.772834195846,586.5850015983684,5343,6823.855672179858,2110.7410401425313,5391,7261.858065406706,2323.9270610516305
