Flare_ID,NOAA_Region,GOES_Class,Start_Time_UTC,Peak_Time_UTC,End_Time_UTC,Preflare_Intensity,Flare_Peak_Intensity,Quiet_Sun_Intensity,Intensity_Ratio,Peak_Ratio,Flare_Contrast,Enhancement_QS,Fluence,FWHM,Box_Area,Preflare_level
20240710_152500.000,13738,M1.0,2024-07-10T15:25:00,2024-07-10T15:37:00,2024-07-10T15:46:00,61799196.20053065,63073977.7831528,2800.2259154384788,1.0206278019941495,1.0862559442434618,0.020627801994149594,0.0862559442434618,823069059.4142371,9002.43700003624,20736,1.0739804187362532
